location,moreInfoLink,timeResult,title,image,date
"Starkville, Miss.",http://www.cbssports.com/collegebasketball/teams/page/MSST/mississippi-state-bulldogs,,Mississippi St. Bulldogs vs Jackson St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MSST.gif,"Mar 16, 2011"
"Starkville, Miss.",http://www.cbssports.com/collegebasketball/teams/page/MSST/mississippi-state-bulldogs,,Mississippi St. Bulldogs vs North Carolina,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MSST.gif,"Mar 20, 2011"
"Hammond, La.",http://www.cbssports.com/collegebasketball/teams/page/SELOU/southeastern-louisiana-lions,,SE Louisiana Lions vs @Sam Houston,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SELOU.gif,"Mar 11, 2011"
"Jacksonville, Fla.",http://www.cbssports.com/collegebasketball/teams/page/NORFL/north-florida-ospreys,,North Florida Ospreys vs East Tenn. St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NORFL.gif,"Feb 25, 2011"
"Arlington, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXARL/texas-arlington-mavericks,,UT-Arlington Mavericks vs @Sam Houston,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXARL.gif,"Feb 27, 2011"
"Fort Collins, Colo.",http://www.cbssports.com/collegebasketball/teams/page/COST/colorado-state-rams,,Colorado St. Rams vs @Morehead St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/COST.gif,"Mar 17, 2011"
"Storrs, Conn.",http://www.cbssports.com/collegebasketball/teams/page/CT/connecticut-huskies,,Connecticut Huskies vs Northeastern,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CT.gif,"Mar 16, 2011"
"Storrs, Conn.",http://www.cbssports.com/collegebasketball/teams/page/CT/connecticut-huskies,,Connecticut Huskies vs @Virginia Tech,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CT.gif,"Mar 22, 2011"
"Terre Haute, Ind.",http://www.cbssports.com/collegebasketball/teams/page/INST/indiana-state-sycamores,,Indiana St. Sycamores vs @St. Louis,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/INST.gif,"Mar 16, 2011"
"Ogden, Utah",http://www.cbssports.com/collegebasketball/teams/page/WBRST/weber-state-wildcats,,Weber St. Wildcats vs @Cincinnati,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WBRST.gif,"Mar 17, 2011"
"Urbana-Champaign, Ill.",http://www.cbssports.com/collegebasketball/teams/page/IL/illinois-fighting-illini,,Illinois Fighting Illini vs Stony Brook,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/IL.gif,"Mar 17, 2011"
"Urbana-Champaign, Ill.",http://www.cbssports.com/collegebasketball/teams/page/IL/illinois-fighting-illini,,Illinois Fighting Illini vs Kent St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/IL.gif,"Mar 22, 2011"
"Urbana-Champaign, Ill.",http://www.cbssports.com/collegebasketball/teams/page/IL/illinois-fighting-illini,,Illinois Fighting Illini vs Dayton,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/IL.gif,"Mar 24, 2011"
"Omaha, Neb.",http://www.cbssports.com/collegebasketball/teams/page/CREIGH/creighton-bluejays,,Creighton Bluejays vs South Dakota,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CREIGH.gif,"Mar 16, 2011"
"Omaha, Neb.",http://www.cbssports.com/collegebasketball/teams/page/CREIGH/creighton-bluejays,,Creighton Bluejays vs Fairfield,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CREIGH.gif,"Mar 22, 2011"
"Omaha, Neb.",http://www.cbssports.com/collegebasketball/teams/page/CREIGH/creighton-bluejays,,Creighton Bluejays vs @Missouri St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CREIGH.gif,"Mar 24, 2011"
"Boston, Mass.",http://www.cbssports.com/collegebasketball/teams/page/BU/boston-university-terriers,,Boston U. Terriers vs @Oregon St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/BU.gif,"Mar 17, 2011"
"Boston, Mass.",http://www.cbssports.com/collegebasketball/teams/page/BU/boston-university-terriers,,Boston U. Terriers vs Morehead St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/BU.gif,"Mar 22, 2011"
"Buies Creek, N.C.",http://www.cbssports.com/collegebasketball/teams/page/CAMP/campbell-fighting-camels,,Campbell Fighting Camels vs East Tenn. St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CAMP.gif,"Mar  4, 2011"
"Boston, Mass.",http://www.cbssports.com/collegebasketball/teams/page/BU/boston-university-terriers,,Boston U. Terriers vs @VCU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/BU.gif,"Mar 24, 2011"
"Jamaica, N.Y.",http://www.cbssports.com/collegebasketball/teams/page/STJNNY/st-johns-red-storm,,St. John's (N.Y.) Red Storm vs @Memphis,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/STJNNY.gif,"Mar 17, 2011"
"Cullowhee, N.C.",http://www.cbssports.com/collegebasketball/teams/page/WCAR/western-carolina-catamounts,,Western Caro. Catamounts vs @Marshall,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WCAR.gif,"Mar 16, 2011"
"Conway, S.C.",http://www.cbssports.com/collegebasketball/teams/page/CSTCAR/coastal-carolina-chanticleers,,Coastal Caro. Chanticleers vs @UAB,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CSTCAR.gif,"Mar 16, 2011"
"Vermillion, S.D.",http://www.cbssports.com/collegebasketball/teams/page/SDAK/south-dakota-coyotes,,South Dakota Coyotes vs @Creighton,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SDAK.gif,"Mar 16, 2011"
"Princeton, N.J.",http://www.cbssports.com/collegebasketball/teams/page/PRINCE/princeton-tigers,,Princeton Tigers vs Duquesne,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PRINCE.gif,"Mar 17, 2011"
"Princeton, N.J.",http://www.cbssports.com/collegebasketball/teams/page/PRINCE/princeton-tigers,,Princeton Tigers vs @IUPUI,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PRINCE.gif,"Mar 22, 2011"
"Princeton, N.J.",http://www.cbssports.com/collegebasketball/teams/page/PRINCE/princeton-tigers,,Princeton Tigers vs @St. Louis,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PRINCE.gif,"Mar 24, 2011"
"Hattiesburg, Miss.",http://www.cbssports.com/collegebasketball/teams/page/USM/southern-miss-golden-eagles,,Southern Miss Golden Eagles vs @Louisiana Tech,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/USM.gif,"Mar 18, 2011"
"Fairfax, Va.",http://www.cbssports.com/collegebasketball/teams/page/GEOMAS/george-mason-patriots,,George Mason Patriots vs Fairfield,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/GEOMAS.gif,"Mar 16, 2011"
"Boston, Mass.",http://www.cbssports.com/collegebasketball/teams/page/NEAST/northeastern-huskies,,Northeastern Huskies vs @Connecticut,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NEAST.gif,"Mar 16, 2011"
"Troy, Ala.",http://www.cbssports.com/collegebasketball/teams/page/TROY/troy-trojans,,Troy Trojans vs @Mississippi,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TROY.gif,"Mar 17, 2011"
"Evanston, Ill.",http://www.cbssports.com/collegebasketball/teams/page/NW/northwestern-wildcats,,Northwestern Wildcats vs @Rhode Island,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NW.gif,"Mar 17, 2011"
"Blacksburg, Va.",http://www.cbssports.com/collegebasketball/teams/page/VATECH/virginia-tech-hokies,,Virginia Tech Hokies vs Quinnipiac,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/VATECH.gif,"Mar 17, 2011"
"Blacksburg, Va.",http://www.cbssports.com/collegebasketball/teams/page/VATECH/virginia-tech-hokies,,Virginia Tech Hokies vs Connecticut,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/VATECH.gif,"Mar 22, 2011"
"Blacksburg, Va.",http://www.cbssports.com/collegebasketball/teams/page/VATECH/virginia-tech-hokies,,Virginia Tech Hokies vs Rhode Island,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/VATECH.gif,"Mar 24, 2011"
"Fairfield, Conn.",http://www.cbssports.com/collegebasketball/teams/page/FAIR/fairfield-stags,,Fairfield Stags vs @George Mason,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/FAIR.gif,"Mar 16, 2011"
"Fairfield, Conn.",http://www.cbssports.com/collegebasketball/teams/page/FAIR/fairfield-stags,,Fairfield Stags vs @Creighton,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/FAIR.gif,"Mar 22, 2011"
"Hamden, Conn.",http://www.cbssports.com/collegebasketball/teams/page/QPC/quinnipiac-bobcats,,Quinnipiac Bobcats vs @Virginia Tech,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/QPC.gif,"Mar 17, 2011"
"Raleigh, N.C.",http://www.cbssports.com/collegebasketball/teams/page/NCST/north-carolina-state-wolfpack,,N.C. State Wolfpack vs @South Florida,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NCST.gif,"Mar 16, 2011"
"Raleigh, N.C.",http://www.cbssports.com/collegebasketball/teams/page/NCST/north-carolina-state-wolfpack,,N.C. State Wolfpack vs @UAB,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NCST.gif,"Mar 20, 2011"
"Morehead, Ky.",http://www.cbssports.com/collegebasketball/teams/page/MOREHDST/morehead-state-eagles,,Morehead St. Eagles vs Colorado St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MOREHDST.gif,"Mar 17, 2011"
"Morehead, Ky.",http://www.cbssports.com/collegebasketball/teams/page/MOREHDST/morehead-state-eagles,,Morehead St. Eagles vs @Boston U.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MOREHDST.gif,"Mar 22, 2011"
"South Orange, N.J.",http://www.cbssports.com/collegebasketball/teams/page/SETON/seton-hall-pirates,,Seton Hall Pirates vs Texas Tech,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SETON.gif,"Mar 16, 2011"
"Wichita, Kan.",http://www.cbssports.com/collegebasketball/teams/page/WICH/wichita-state-shockers,,Wichita St. Shockers vs Nevada,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WICH.gif,"Mar 17, 2011"
"Birmingham, Ala.",http://www.cbssports.com/collegebasketball/teams/page/UAB/uab-blazers,,UAB Blazers vs Coastal Caro.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UAB.gif,"Mar 16, 2011"
"Birmingham, Ala.",http://www.cbssports.com/collegebasketball/teams/page/UAB/uab-blazers,,UAB Blazers vs N.C. State,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UAB.gif,"Mar 20, 2011"
"Birmingham, Ala.",http://www.cbssports.com/collegebasketball/teams/page/UAB/uab-blazers,,UAB Blazers vs North Carolina,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UAB.gif,"Mar 23, 2011"
"Portland, Ore.",http://www.cbssports.com/collegebasketball/teams/page/PORT/portland-pilots,,Portland Pilots vs @Northern Colo.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/PORT.gif,"Mar 17, 2011"
"Kennesaw, Ga.",http://www.cbssports.com/collegebasketball/teams/page/KENSAW/kennesaw-state-owls,,Kennesaw St. Owls vs @East Tenn. St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/KENSAW.gif,"Mar  5, 2011"
"Greeley, Colo.",http://www.cbssports.com/collegebasketball/teams/page/NCOL/northern-colorado-bears,,Northern Colo. Bears vs Portland,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NCOL.gif,"Mar 17, 2011"
"Greeley, Colo.",http://www.cbssports.com/collegebasketball/teams/page/NCOL/northern-colorado-bears,,Northern Colo. Bears vs Pacific,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NCOL.gif,"Mar 22, 2011"
"Williamsburg, Va.",http://www.cbssports.com/collegebasketball/teams/page/WMMARY/william-mary-tribe,,William & Mary Tribe vs @North Carolina,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WMMARY.gif,"Mar 16, 2011"
"Natchitoches, La.",http://www.cbssports.com/collegebasketball/teams/page/NWST/northwestern-state-demons,,N'western St. Demons vs Sam Houston,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NWST.gif,"Mar  3, 2011"
"Corvallis, Ore.",http://www.cbssports.com/collegebasketball/teams/page/ORST/oregon-state-beavers,,Oregon St. Beavers vs Boston U.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ORST.gif,"Mar 17, 2011"
"Reno, Nev.",http://www.cbssports.com/collegebasketball/teams/page/NV/nevada-wolf-pack,,Nevada Wolf Pack vs @Wichita St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NV.gif,"Mar 17, 2011"
"Reno, Nev.",http://www.cbssports.com/collegebasketball/teams/page/NV/nevada-wolf-pack,,Nevada Wolf Pack vs @Rhode Island,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/NV.gif,"Mar 22, 2011"
"Huntington, W. Va.",http://www.cbssports.com/collegebasketball/teams/page/MRSHL/marshall-thundering-herd,,Marshall Thundering Herd vs Western Caro.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MRSHL.gif,"Mar 16, 2011"
"Huntington, W. Va.",http://www.cbssports.com/collegebasketball/teams/page/MRSHL/marshall-thundering-herd,,Marshall Thundering Herd vs Appalachian St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MRSHL.gif,"Mar 22, 2011"
"Tempe, Ariz.",http://www.cbssports.com/collegebasketball/teams/page/AZST/arizona-state-sun-devils,,Arizona St. Sun Devils vs Jacksonville,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/AZST.gif,"Mar 16, 2011"
"Peoria, Ill.",http://www.cbssports.com/collegebasketball/teams/page/BRAD/bradley-braves,,Bradley Braves vs @N. Iowa,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/BRAD.gif,"Mar  6, 2011"
"San Marcos, Texas",http://www.cbssports.com/collegebasketball/teams/page/SWTXST/texas-state-san-marcos-bobcats,,Texas St. Bobcats vs Sam Houston,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SWTXST.gif,"Mar  6, 2011"
"Jackson, Miss.",http://www.cbssports.com/collegebasketball/teams/page/JACKST/jackson-state-tigers,,Jackson St. Tigers vs @Mississippi St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/JACKST.gif,"Mar 16, 2011"
"Richmond, Ky.",http://www.cbssports.com/collegebasketball/teams/page/EKY/eastern-kentucky-colonels,,Eastern Ky. Colonels vs Col. of Charleston,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/EKY.gif,"Mar 17, 2011"
"Murfreesboro, Tenn.",http://www.cbssports.com/collegebasketball/teams/page/MITNST/middle-tennessee-blue-raiders,,Middle Tenn. Blue Raiders vs @Missouri St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/MITNST.gif,"Mar 17, 2011"
"Washington, D.C.",http://www.cbssports.com/collegebasketball/teams/page/GEOWAS/george-washington-colonials,,G. Washington Colonials vs VCU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/GEOWAS.gif,"Mar 16, 2011"
"Tulsa, Okla.",http://www.cbssports.com/collegebasketball/teams/page/TLS/tulsa-golden-hurricane,,Tulsa Golden Hurricane vs @Kent St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TLS.gif,"Mar 17, 2011"
"Normal, Ill.",http://www.cbssports.com/collegebasketball/teams/page/ILST/illinois-state-redbirds,,Illinois St. Redbirds vs @Dayton,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/ILST.gif,"Mar 17, 2011"
"Ruston, La.",http://www.cbssports.com/collegebasketball/teams/page/LATECH/louisiana-tech-bulldogs,,Louisiana Tech Bulldogs vs Southern Miss,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LATECH.gif,"Mar 18, 2011"
"Ruston, La.",http://www.cbssports.com/collegebasketball/teams/page/LATECH/louisiana-tech-bulldogs,,Louisiana Tech Bulldogs vs @Missouri St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LATECH.gif,"Mar 22, 2011"
"Jacksonville, Fla.",http://www.cbssports.com/collegebasketball/teams/page/JKVL/jacksonville-dolphins,,Jacksonville Dolphins vs @Arizona St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/JKVL.gif,"Mar 16, 2011"
"Jacksonville, Fla.",http://www.cbssports.com/collegebasketball/teams/page/JKVL/jacksonville-dolphins,,Jacksonville Dolphins vs @Texas Tech,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/JKVL.gif,"Mar 20, 2011"
"Stony Brook, N.Y.",http://www.cbssports.com/collegebasketball/teams/page/STONYBRK/stony-brook-seawolves,,Stony Brook Seawolves vs @Illinois,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/STONYBRK.gif,"Mar 17, 2011"
"Green Bay, Wis.",http://www.cbssports.com/collegebasketball/teams/page/WISGB/green-bay-phoenix,,Green Bay Phoenix vs @Akron,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WISGB.gif,"Mar 17, 2011"
"Green Bay, Wis.",http://www.cbssports.com/collegebasketball/teams/page/WISGB/green-bay-phoenix,,Green Bay Phoenix vs @St. Louis,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/WISGB.gif,"Mar 22, 2011"
"Los Angeles, Ca.",http://www.cbssports.com/collegebasketball/teams/page/LOYMRY/loyola-marymount-lions,,Loyola-Marymount Lions vs Pacific,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/LOYMRY.gif,"Mar 17, 2011"
"Charleston, S.C.",http://www.cbssports.com/collegebasketball/teams/page/CHARL/college-of-charleston-cougars,,Col. of Charleston Cougars vs @Eastern Ky.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CHARL.gif,"Mar 17, 2011"
"Charleston, S.C.",http://www.cbssports.com/collegebasketball/teams/page/CHARL/college-of-charleston-cougars,,Col. of Charleston Cougars vs @VCU,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CHARL.gif,"Mar 22, 2011"
"Indianapolis, Ind.",http://www.cbssports.com/collegebasketball/teams/page/INDPUR/iupui-jaguars,,IUPUI Jaguars vs @Hofstra,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/INDPUR.gif,"Mar 17, 2011"
"Indianapolis, Ind.",http://www.cbssports.com/collegebasketball/teams/page/INDPUR/iupui-jaguars,,IUPUI Jaguars vs Princeton,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/INDPUR.gif,"Mar 22, 2011"
"Tampa, Fla.",http://www.cbssports.com/collegebasketball/teams/page/SFL/south-florida-bulls,,South Florida Bulls vs N.C. State,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/SFL.gif,"Mar 16, 2011"
"Stockton, Calif.",http://www.cbssports.com/collegebasketball/teams/page/UOP/pacific-tigers,,Pacific Tigers vs @Missouri St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/UOP.gif,"Mar 30, 2011"
"Cincinnati, Ohio",http://www.cbssports.com/collegebasketball/teams/page/CIN/cincinnati-bearcats,,Cincinnati Bearcats vs Weber St.,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CIN.gif,"Mar 17, 2011"
"Cincinnati, Ohio",http://www.cbssports.com/collegebasketball/teams/page/CIN/cincinnati-bearcats,,Cincinnati Bearcats vs Dayton,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/CIN.gif,"Mar 22, 2011"
"Lubbock, Texas",http://www.cbssports.com/collegebasketball/teams/page/TXTECH/texas-tech-red-raiders,,Texas Tech Red Raiders vs @Seton Hall,http://sports.cbsimg.net/images/cbss/ui2/logos/collegebasketball/160x100/TXTECH.gif,"Mar 16, 2011"
