startDate,parkName,fullAddress,startHour,endDate,image,endHour,phone,title,moreInfo,desc
07/26/2011,Darien Lakes State Park,"Darien Lakes State Park, NY",06:30 PM,07/26/2011,,09:00 PM,(585) 547-9242,Barbershop Music Night,http://nysparks.state.ny.us/events/event.aspx?e=144-3403.0,"@ Shelter #2 Back by popular demand! Barbershop night at Darien Lakes State Park features four award winning competition barbershop ensembles. The Warsaw Barbershoppers, The Vocal Agenda, Forward Motion, and Mainstream will produce the signature barbershop sounds to tingle your senses. The special concert time also allows for a new opening act! ""Youth in Harmony"" will be opening the night as the local up in coming kids' barbershop group!"
07/27/2011,Nissequogue River State Park,"Nissequogue River State Park, NY",,08/14/2011,,,(631) 269-4927,A Little Betrayal Among Friends,http://nysparks.state.ny.us/events/event.aspx?e=110-3432.0,Love and deception abound in this comic world premier where Shakespeare meets Sex and the City. For mature audiences. Wednesday through Saturday performance begins at 7:00pm. Sunday performance begins at 3:00pm
07/29/2011,Crown Point State Historic Site,"Crown Point State Historic Site, NY",,07/29/2011,,,(518) 597-4666,Mettawee River Theatre Company,http://nysparks.state.ny.us/events/event.aspx?e=34-3426.0,"Mettawee River Theatre Company presents a live outdoor performance based on three epic poems of the Ainu people, who have lived in northern Japan since ancient times. Bring your lawn chairs or blanket."
07/30/2011,Fort Ontario State Historic Site,"Fort Ontario State Historic Site, NY",,07/31/2011,,,(315) 343-4711,HARBORFEST WEEKEND,http://nysparks.state.ny.us/events/event.aspx?e=20-3415.0,"Civil War encampment, children's military camp &amp; Historic recreational activities (led by AmeriCorps staffer Ian Mumpton). Food vendors and refreshments for sale to benefit Friends of Fort Ontario. $6.00 vehicle fee charged for day use and fireworks parking. Old fort closes to public at 5:00 PM."
07/30/2011,Sackets Harbor Battlefield State Historic Site,"Sackets Harbor Battlefield State Historic Site, NY",,07/31/2011,,,,War of 1812 Weekend,http://nysparks.state.ny.us/events/event.aspx?e=7-3418.0,"Living history camp life, military dawn to dusk demonstrations with musket and cannon firing, bateaux Sun. July 31 rowing demonstrations; Saturday 19th c. children's gamesdawn to 1pm"
07/30/2011,Taughannock Falls State Park,"Taughannock Falls State Park, NY",07:00 PM,07/30/2011,,09:00 PM,(607) 387-6739,2011 Summer Concert Series:  DixieKats,http://nysparks.state.ny.us/events/event.aspx?e=62-3370.0,"The DixieKats are a concert, show and dance band who play a variety of traditional Dixieland and Bayou Gumbo. http://www.dixiekats.com/ 7PM-9PM Bring your blankets, lawn chairs and picnic baskets and join us for an evening of music on the shore of Cayuga Lake. $5.00 per car parking."
08/02/2011,Minnewaska State Park Preserve,"Minnewaska State Park Preserve, NY",07:00 AM,08/02/2011,http://nysparks.state.ny.us/events/images/a4d150f9-af11-4a11-9c1d-8cc288d6feb0.jpg,09:00 AM,,Early Morning Birders,http://nysparks.state.ny.us/events/event.aspx?e=127-3188.5.3,"Designed for birding enthusiasts or those just looking to learn the basics, this series will offer various outings led by experienced birding volunteers and naturalists. Participants will meet at the main Park entrance every Tuesday morning. In April, May, September and October, outings will begin at 8:00 a.m. and in June, July and August outings will begin at 7:00 a.m. Participants should come prepared with binoculars and a field guide. Outing destinations will be determined the day of the program"
08/02/2011,Darien Lakes State Park,"Darien Lakes State Park, NY",07:00 PM,08/02/2011,,09:00 PM,(585) 547-9242,Craig Wilkins,http://nysparks.state.ny.us/events/event.aspx?e=144-3404.0,"@ Shelter #2 Come and listen to the old tyme classic country sounds of Craig Wilkins.This country traditionalist is a member of the NYS Country Music Hall of Fame and has played at venues such as the Grand Ole Opry, Jamboree USA, and the Appalachian Jubilee."
08/05/2011,Planting Fields Arboretum State Historic Park,"Planting Fields Arboretum State Historic Park, NY",,08/05/2011,,,(631) 321-3510,The Wizard of Oz,http://nysparks.state.ny.us/events/event.aspx?e=24-3436.0,"Join Dorothy, the Scarecrow, the Tinman, and the Cowardly Lion as they come to life in a stage adaptation featuring the music from the MGM classic movie."
08/06/2011,Darien Lakes State Park,"Darien Lakes State Park, NY",01:00 PM,08/06/2011,,06:30 PM,(585) 547-9242,Kid's Day,http://nysparks.state.ny.us/events/event.aspx?e=144-3405.0,"@ the Picnic Area Bring out the kids and a picnic lunch and enjoy activities and programs family style from 1PM to 5 PM. Send the kids through the inflatable obstacle course, learn about wild animals from the Buffalo Zoomobile, and enjoy the magic and juggling shows, and more. WNY Masons will be providing their free child ID program throughout the afternoon. Make sure to bring the swim clothes to enjoy the beach as well! End the afternoon with ""The Hill Brothers"" kid's concert from 5 PM till 6:30 PM. $7.00 vehicle entry fee applies."
08/06/2011,Taughannock Falls State Park,"Taughannock Falls State Park, NY",07:00 PM,08/06/2011,,09:00 PM,(607) 387-6739,2011 Summer Concert Series:  Free Booty Institute,http://nysparks.state.ny.us/events/event.aspx?e=62-3371.0,""" Free Booty Institute is the 70's Funk Revival that brings free love in a party atmosphere while exposing the great R&amp;B B-Side classics of Sly and the Family Stone, Stevie Wonder, Bill Withers, Earth Wind &amp; Fire, The Ohio Players, Chaka Kahn, Chic, Misque Soulchild and many, many others. www.myspace.com/freeboodyinstitute7-9PM Bring your blankets, lawn chairs and picnic baskets and join us for an evening of music on the shore of Cayuga Lake. $5.00 per car parking. """
08/07/2011,Caumsett State Historic Park,"Caumsett State Historic Park, NY",,08/07/2011,,,(631) 423-1770,The Wizard of Oz,http://nysparks.state.ny.us/events/event.aspx?e=23-3442.0,"Join Dorothy, the Scarecrow, the Tinman, and the Cowardly Lion as they come to life in a stage adaptation featuring the music from the MGM classic movie. Please bring your own seating. This performance will be in the Walled Garden."
08/09/2011,Minnewaska State Park Preserve,"Minnewaska State Park Preserve, NY",07:00 AM,08/09/2011,http://nysparks.state.ny.us/events/images/a4d150f9-af11-4a11-9c1d-8cc288d6feb0.jpg,09:00 AM,,Early Morning Birders,http://nysparks.state.ny.us/events/event.aspx?e=127-3188.4.3,"Designed for birding enthusiasts or those just looking to learn the basics, this series will offer various outings led by experienced birding volunteers and naturalists. Participants will meet at the main Park entrance every Tuesday morning. In April, May, September and October, outings will begin at 8:00 a.m. and in June, July and August outings will begin at 7:00 a.m. Participants should come prepared with binoculars and a field guide. Outing destinations will be determined the day of the program"
08/09/2011,Darien Lakes State Park,"Darien Lakes State Park, NY",07:00 PM,08/09/2011,,09:00 PM,(585) 547-9242,Ghost Riders,http://nysparks.state.ny.us/events/event.aspx?e=144-3406.0,"@ Shelter #2 Enjoy the classic sounds of country and rock from the Ghost Riders. This group's Batavia, NY base is a favorite of many. Sit and listen or kick up your heels, you will be in for a great time!"
08/13/2011,Crown Point State Historic Site,"Crown Point State Historic Site, NY",,08/14/2011,,,(518) 597-4666,French and Indian War Encampment weekend,http://nysparks.state.ny.us/events/event.aspx?e=34-3427.0,"Stroll military camps beside the ancient ruins of the French-built Fort St. Frédéric (1734-1759) and the standing ruins of the British ""Crown Point"" fort (1759-1773). Watch British and French soldiers, Canadian militiamen, Woodland Indians, and boatmen on the march and during tactical weapons demonstrations."
08/13/2011,Taughannock Falls State Park,"Taughannock Falls State Park, NY",07:00 PM,08/13/2011,,09:00 PM,(607) 387-6739,2011 Summer Concert Series:  Burns Sisters Band,http://nysparks.state.ny.us/events/event.aspx?e=62-3372.0,"""The Burns Sisters Band"" You can think about the Burns Sisters in descriptive terms – powerful songs, gorgeous sibling harmony, a distinctive blend of folk, country, and rock styles —but their essence is spirit, soul, if you will. Marie, Jeannie and Annie Burns sing together and their music follows an inner path they know by heart. Every song is tied to the center of things, to the everyday hunt for warmth on a cold planet, tofamily and history and blood. http://www.burnssisters.com/ 7-9PM Bring your blankets, lawn chairs and picnic baskets and join us for an evening of music on the shore of Cayuga Lake. $5.00 per car parking. """
08/16/2011,Minnewaska State Park Preserve,"Minnewaska State Park Preserve, NY",07:00 AM,08/16/2011,http://nysparks.state.ny.us/events/images/a4d150f9-af11-4a11-9c1d-8cc288d6feb0.jpg,09:00 AM,,Early Morning Birders,http://nysparks.state.ny.us/events/event.aspx?e=127-3188.3.3,"Designed for birding enthusiasts or those just looking to learn the basics, this series will offer various outings led by experienced birding volunteers and naturalists. Participants will meet at the main Park entrance every Tuesday morning. In April, May, September and October, outings will begin at 8:00 a.m. and in June, July and August outings will begin at 7:00 a.m. Participants should come prepared with binoculars and a field guide. Outing destinations will be determined the day of the program"
08/20/2011,Taughannock Falls State Park,"Taughannock Falls State Park, NY",07:00 PM,08/20/2011,,09:00 PM,(607) 387-6739,2011 Summer Concert Series:  Sim Redmond Band,http://nysparks.state.ny.us/events/event.aspx?e=62-3373.0,"The Sim Redmond Band: Their infectious blend of African-influenced reggae-tinged roots rock combined with beautifully sung lyrics full of hope, love and lessons learned give the band a deeply honest, positive sound. http://www.simredmondband.com/ 7-9PM Bring your blankets, lawn chairs and picnic baskets and join us for an evening of music on the shore of Cayuga Lake. $5.00 per car parking."
08/23/2011,Minnewaska State Park Preserve,"Minnewaska State Park Preserve, NY",07:00 AM,08/23/2011,http://nysparks.state.ny.us/events/images/a4d150f9-af11-4a11-9c1d-8cc288d6feb0.jpg,09:00 AM,,Early Morning Birders,http://nysparks.state.ny.us/events/event.aspx?e=127-3188.2.3,"Designed for birding enthusiasts or those just looking to learn the basics, this series will offer various outings led by experienced birding volunteers and naturalists. Participants will meet at the main Park entrance every Tuesday morning. In April, May, September and October, outings will begin at 8:00 a.m. and in June, July and August outings will begin at 7:00 a.m. Participants should come prepared with binoculars and a field guide. Outing destinations will be determined the day of the program"
08/27/2011,Letchworth State Park,"Letchworth State Park, NY",10:00 AM,08/28/2011,,06:00 PM,,Stone Tool Technology Show,http://nysparks.state.ny.us/events/event.aspx?e=79-3329.0,"Flintknapping, tool making demonstrations, Native American Crafts, 19th Century Mountain Men encampment, Atl-Atl competition.Meet at theHighbanks Recreation Area."
08/27/2011,Mine Kill State Park,"Mine Kill State Park, NY",,08/27/2011,,,(518) 827-6111,Invasive Species – part 2,http://nysparks.state.ny.us/events/event.aspx?e=165-3285.0,"Part 2 of this series will help landowners and outdoor enthusiasts understand management techniques to control unwanted pests like poison ivy, purple loosestrife, and giant hogweed. Please meet at the NYPA Visitors Center, Route 30, N. Blenheim."
08/30/2011,Minnewaska State Park Preserve,"Minnewaska State Park Preserve, NY",07:00 AM,08/30/2011,http://nysparks.state.ny.us/events/images/a4d150f9-af11-4a11-9c1d-8cc288d6feb0.jpg,09:00 AM,,Early Morning Birders,http://nysparks.state.ny.us/events/event.aspx?e=127-3188.1.3,"Designed for birding enthusiasts or those just looking to learn the basics, this series will offer various outings led by experienced birding volunteers and naturalists. Participants will meet at the main Park entrance every Tuesday morning. In April, May, September and October, outings will begin at 8:00 a.m. and in June, July and August outings will begin at 7:00 a.m. Participants should come prepared with binoculars and a field guide. Outing destinations will be determined the day of the program"
