longitude,email,state,zipcode,address,city,venue,tickets,dates,latitude,times,location,moreInfoLink,ticketPhone,website,title
-79.8632834,,NC,27407,"8 Dundas Circle, Ste C & D",Greensboro,YWCA - Dundas Campus,FREE,05/14/2011-05/28/2011,36.0175027,"May 14, 11 am - 1 pm","YWCA - Dundas Campus, Greensboro",http://www.gotriadscene.com/event/detail/441218339/Royal_Expressions_School_of_Dance_OPEN_HOUSE_Summer_Enrollment,336-404-2999,http://www.royalexpressions.org/school.aspx,Royal Expressions School of Dance - OPEN HOUSE - Summer Enrollment
-79.8957209,,NC,,Guilford School Rd,Greensboro,Guilford Grange,Only $5,05/29/2011,36.0817144,7:00 until 9:30 pm,"Guilford Grange, Greensboro",http://www.gotriadscene.com/event/detail/441219603/Oldies_Ballroom_Benefit_Dance,(336) 852-0515,,Oldies & Ballroom Benefit Dance
-80.2464338,,NC,27410,701 Trade St.,Winston-Salem,Elliott's Revue,,04/01/2011-05/31/2011,36.1028532,,"Elliott's Revue, Winston-Salem",http://www.gotriadscene.com/event/detail/441177973/Elliotts_Revue_Music_Schedule_for_May,,,Elliott's Revue Music Schedule for  May
-80.191562,,NC,27105,4129 Northampton Drive,Winston-Salem,Galilee Missionary Baptist Church,Free,06/04/2011,36.148687,5 p.m.,"Galilee Missionary Baptist Church, Winston-Salem",http://www.gotriadscene.com/event/detail/441214149/2nd_Anniversary_Celebration_of_Willie_Mason_and_Friends,336-451-4756,,2nd Anniversary Celebration of Willie Mason and Friends
-80.256037,,NC,27101,811 Burke St,Winston-Salem,Barnhill's Books * Wine * Gifts * Art,free,06/04/2011,36.096567,4-7p,"Barnhill's Books * Wine * Gifts * Art, Winston-Salem",http://www.gotriadscene.com/event/detail/441214869/J_Y_Bradford_Reading_Book_Signing,336-602-1383,http://www.onlyatbarnhills.com,J. Y. Bradford Reading & Book Signing
-79.7607256,,NC,27288,422 Church Street,Eden,Governor Morehead Park,,06/10/2011-06/11/2011,36.5058671,,"Governor Morehead Park, Eden",http://www.gotriadscene.com/event/detail/441222391/The_Sixteenth_Annual_Charlie_Poole_Music_Festival_,,,The Sixteenth Annual Charlie Poole Music Festival
-79.863055,fatmouth@live.com,NC,27407,4609 West Market Street,Greensboro,Open Space Cafe Theatre,$10,06/11/2011,36.069863,8:00 pm,"Open Space Cafe Theatre, Greensboro",http://www.gotriadscene.com/event/detail/441223251/Threes_Comedy_An_Evening_of_Improv_and_Song,336 430-7661,http://www.facebook.com/home.php?sk=app_2915120374#!/event.php?eid=197290520312349,Three's Comedy: An Evening of Improv and Song
-80.256037,,NC,27101,811 Burke St,Winston-Salem,Barnhill's Books * Wine * Gifts * Art,free,06/12/2011,36.096567,2-5p,"Barnhill's Books * Wine * Gifts * Art, Winston-Salem",http://www.gotriadscene.com/event/detail/441214247/Arianna_Mangum_Reading_Book_Signing,336-602-1383,http://www.onlyatbarnhills.com,Arianna Mangum Reading & Book Signing
-80.256037,,NC,27101,811 Burke St,Winston-Salem,Barnhill's Books * Wine * Gifts * Art,free,06/17/2011,36.096567,6-8p,"Barnhill's Books * Wine * Gifts * Art, Winston-Salem",http://www.gotriadscene.com/event/detail/441214211/Danny_Key_Reading_Book_Signing,336-602-1383,http://www.onlyatbarnhills.com,Danny Key Reading & Book Signing
-80.072513,,NC,27284,134 East Mountain Street,Kernersville,Kernersville Town Hall Courtyard,free,06/23/2011,36.118249,6:30-8:30pm,"Kernersville Town Hall Courtyard, Kernersville",http://www.gotriadscene.com/event/detail/441219553/Music_Twilight,993-4521,,Music @ Twilight
-80.256037,,NC,27101,811 Burke St,Winston-Salem,Barnhill's Books * Wine * Gifts * Art,free,06/26/2011,36.096567,2-4p,"Barnhill's Books * Wine * Gifts * Art, Winston-Salem",http://www.gotriadscene.com/event/detail/441217279/Malaika_King_Albrecht_Poetry_Reading_and_Book_Signing,336-602-1383,http://www.onlyatbarnhills.com,Malaika King Albrecht Poetry Reading and Book Signing
-80.072513,,NC,27284,134 East Mountain Street,Kernersville,Kernersville Town Hall Courtyard,free,07/28/2011,36.118249,6:30-8:30pm,"Kernersville Town Hall Courtyard, Kernersville",http://www.gotriadscene.com/event/detail/441219563/Music_Twilight,993-4521,,Music @ Twilight
,,,,,,,"$26.50 - $46.50, plus service fees",08/03/2011,,6:30 PM Show,,http://www.gotriadscene.com/event/detail/441222621/Goo_Goo_Dolls_wMichelle_Branch_Parachute,800-745-3000,http://www.livenation.com/venueartist/115660/735190,Goo Goo Dolls w/Michelle Branch & Parachute
-80.256037,,NC,27101,811 Burke St,Winston-Salem,Barnhill's Books * Wine * Gifts * Art,free,08/06/2011,36.096567,2-5p,"Barnhill's Books * Wine * Gifts * Art, Winston-Salem",http://www.gotriadscene.com/event/detail/441223055/Michael_Glenn_Yates_Book_signing,336-602-1383,http://wwwonlyatbarnhills.com,Michael Glenn Yates - Book signing
-80.075012,,NC,27284,152 South Main Street,Kernersville,Harmon Park,free,08/21/2011,36.119177,3-5PM,"Harmon Park, Kernersville",http://www.gotriadscene.com/event/detail/441219571/Concert_in_the_Park,993-4521,,Concert in the Park
-79.805868,,NC,27403,1000 Spring Garden Street,Greensboro,UNCG Dance Theater,Free,09/01/2011,36.066142,8pm,"UNCG Dance Theater, Greensboro",http://www.gotriadscene.com/event/detail/441218785/Frank_Vulpi_Concert_An_Evening_of_Music,336-334-4849,http://performingarts.uncg.edu/event/frank-vulpi-concert-evening-music,Frank Vulpi Concert : An Evening of Music
-79.8125755,,NC,27412,1408 Walker Avenue,Greensboro,UNCG Dance Theater,"$12 general admission; $9 seniors, children, students; $6 UNCG students with valid ID.",09/24/2011,36.0684068,8pm,"UNCG Dance Theater, Greensboro",http://www.gotriadscene.com/event/detail/441218791/Alumni_Homecoming_Dance_Concert,336-334-4849,http://performingarts.uncg.edu/event/alumni-homecoming-dance-concert,Alumni Homecoming Dance Concert
-79.8125755,,NC,27412,1408 Walker Avenue,Greensboro,UNCG Dance Theater,"$15 general admission; $12 seniors, children, students; $9 UNCG students with valid ID.",09/29/2011-10/01/2011,36.0684068,8pm,"UNCG Dance Theater, Greensboro",http://www.gotriadscene.com/event/detail/441218793/Cyrus_Art_Production,336-334-4849,http://performingarts.uncg.edu/event/cyrus-art-production,Cyrus Art Production
-79.8125755,,NC,27412,1408 Walker Avenue,Greensboro,UNCG Dance Theater,"$15 general admission; $12 seniors, students, children; $9 UNCG students with valid ID.",10/20/2011-10/22/2011,36.0684068,8pm,"UNCG Dance Theater, Greensboro",http://www.gotriadscene.com/event/detail/441218795/John_Gamble_Dance_Theater,336-334-4849,http://performingarts.uncg.edu/event/john-gamble-dance-theater,John Gamble Dance Theater
,,NC,27395,1000 Spring Garden St. and,408 Tate Street<br />						Greensboro,Aycock Auditorium,"$15 general admission; $12 seniors, children, students; $9 UNCG students with valid ID.",11/04/2011-11/05/2011,,8pm,"Aycock Auditorium, Greensboro",http://www.gotriadscene.com/event/detail/441218797/North_Carolina_Dance_Festival,336-334-4849,http://performingarts.uncg.edu/event/north-carolina-dance-festival,North Carolina Dance Festival
-79.8125755,,NC,27412,1408 Walker Avenue,Greensboro,UNCG Dance Theater,"$12 general admission; $9 seniors, children, students; $6 UNCG students with valid ID.",11/18/2011-11/19/2011,36.0684068,"November 18, 2011 at 8pm and November 19, 2011 at 2pm and 8pm","UNCG Dance Theater, Greensboro",http://www.gotriadscene.com/event/detail/441218799/Prime_Movers_Concert,336-334-4849,http://performingarts.uncg.edu/event/prime-movers-concert,Prime Movers Concert
-80.24349,,NC,27101,"924 S Marshall St Winston-Salem, NC 27101 - (336) 917-0033",Winston-Salem,Freddie's On Marshall,No Cost of Admission,04/28/2011-11/24/2011,36.082527,7.45 p.m. to 11 p.m. Each Thursday,"Freddie's On Marshall , Winston-Salem",http://www.gotriadscene.com/event/detail/441218773/Thursday_Open_Mic_Freddies_On_Marshall_Street,No Cost,,Thursday Open Mic Freddie's On Marshall Street
-79.8125755,,NC,27412,1408 Walker Avenue,Greensboro,UNCG Dance Theater,"$12 general admission; $9 seniors, children, students; $6 UNCG students with valid ID.",12/02/2011-12/03/2011,36.0684068,"December 2, 2011 at 8pm and December 3 at 2pm and 8pm","UNCG Dance Theater, Greensboro",http://www.gotriadscene.com/event/detail/441218801/Fall_Dance_Concert,336-334-4849,http://performingarts.uncg.edu/event/fall-dance-concert-0,Fall Dance Concert
-80.256037,,NC,27101,811 Burke St,Winston-Salem,Barnhill's Books * Wine * Gifts * Art,free,06/10/2011-12/09/2011,36.096567,6:30-8p,"Barnhill's Books * Wine * Gifts * Art, Winston-Salem",http://www.gotriadscene.com/event/detail/441223035/Barnhills_Reading_Series_2nd_Friday_of_Every_Month,336-602-1383,http://onlyatbarnhills.com,Barnhill's Reading Series - 2nd Friday of Every Month
,,NC,27395,1000 Spring Garden St. and,408 Tate Street<br />						Greensboro,Aycock Auditorium,"$12 general admission; $9 seniors, children, students; $6 UNCG students with valid ID.",02/10/2011-02/11/2012,,8pm,"Aycock Auditorium, Greensboro",http://www.gotriadscene.com/event/detail/441218987/Faculty_Artist_Concert,336-334-4849,http://performingarts.uncg.edu/event/faculty-artist-concert,Faculty Artist Concert
-79.8125755,,NC,27412,1408 Walker Avenue,Greensboro,UNCG Dance Theater,"$12 general admission; $9 seniors, students, children; $6 UNCG students with valid ID",02/17/2011-02/18/2012,36.0684068,8pm,"UNCG Dance Theater, Greensboro",http://www.gotriadscene.com/event/detail/441218989/MFA_Thesis_Concert_1,336-334-4849,http://performingarts.uncg.edu/event/mfa-thesis-concert-1,MFA Thesis Concert 1
-79.8125755,,NC,27412,1408 Walker Avenue,Greensboro,UNCG Dance Theater,"$12 general admission; $9 seniors, students, children; $6 UNCG students with valid ID",02/24/2011-02/25/2012,36.0684068,8pm,"UNCG Dance Theater, Greensboro",http://www.gotriadscene.com/event/detail/441218997/MFA_Thesis_Concert_2,336-334-4849,http://performingarts.uncg.edu/event/mfa-thesis-concert-2,MFA Thesis Concert 2
-79.8125755,,NC,27412,1408 Walker Avenue,Greensboro,UNCG Dance Theater,"$12 general admission; $9 seniors, students, children; $6 UNCG students with valid ID",03/16/2011-03/17/2012,36.0684068,8pm,"UNCG Dance Theater, Greensboro",http://www.gotriadscene.com/event/detail/441219003/MFA_Thesis_Concert_3,336-334-4849,http://performingarts.uncg.edu/event/mfa-thesis-concert-3,MFA Thesis Concert 3
-79.8125755,,NC,27412,1408 Walker Avenue,Greensboro,UNCG Dance Theater,"$12 general admission; $9 seniors, students, children; $6 UNCG students with valid ID",03/23/2011-03/24/2012,36.0684068,8pm,"UNCG Dance Theater, Greensboro",http://www.gotriadscene.com/event/detail/441219005/MFA_Thesis_Concert_4,336-334-4849,http://performingarts.uncg.edu/event/mfa-thesis-concert-4,MFA Thesis Concert 4
-79.8125755,,NC,27412,1408 Walker Avenue,Greensboro,UNCG Dance Theater,"$12 general admission; $9 seniors, students, children; $6 UNCG students with valid ID",03/30/2011-03/31/2012,36.0684068,8pm,"UNCG Dance Theater, Greensboro",http://www.gotriadscene.com/event/detail/441219007/MFA_Thesis_Concert_5,336-334-4849,http://performingarts.uncg.edu/event/mfa-thesis-concert-5,MFA Thesis Concert 5
-79.8125755,,NC,27412,1408 Walker Avenue,Greensboro,UNCG Dance Theater,"$12 general admission; $9 seniors, students, children; $6 UNCG students with valid ID",04/13/2011-04/14/2012,36.0684068,"April 13, 2012 at 8pm and April 14, 2012 at 2pm and 8pm","UNCG Dance Theater, Greensboro",http://www.gotriadscene.com/event/detail/441219015/Spring_Departmental_Dance_Concert,336-334-4849,http://performingarts.uncg.edu/event/spring-departmental-dance-concert,Spring Departmental Dance Concert
-79.8125755,,NC,27412,1408 Walker Avenue,Greensboro,UNCG Dance Theater,"$12 general admission; $9 seniors, students, children; $6 UNCG students with valid ID",04/20/2011-04/21/2012,36.0684068,"April 20, 2012 at 8pm and April 21, 2012 at 2pm and 8pm","UNCG Dance Theater, Greensboro",http://www.gotriadscene.com/event/detail/441219017/BFA_Senior_Thesis_Concert,336-334-4849,http://performingarts.uncg.edu/event/bfa-senior-thesis-concert,BFA Senior Thesis Concert
-80.0213663,thefrathousebar@gmail.com,NC,27262,133B East Parris Avenue,High Point,The Frat House Bar,,04/21/2011-04/27/2012,35.9849859,Doors Open @5pm; Comedy Starts @9pm,"The Frat House Bar, High Point",http://www.gotriadscene.com/event/detail/441217371/Open_Mic_Comedy_Night_Frat_House_Bar,(336) 552-8083,,Open Mic Comedy Night @ Frat House Bar
-80.0213663,,NC,27262,133B East Parris Avenue,High Point,The Frat House Bar,Not Applicable,04/27/2011-04/27/2012,35.9849859,Doors Open @5pm,"The Frat House Bar, High Point",http://www.gotriadscene.com/event/detail/441217381/Bike_Night_Frat_House_Bar,(336) 552-8083,,Bike Night @ Frat House Bar
-79.7896933,education@elsewhereelsewhere.org,NC,27401,606 S. Elm St.,Greensboro,Elsewhere Artist Collaborative,rsvp + participate  Playshops are open to the public but we encourage you to RSVP to make sure we have enough materials. There is an optional donation of $5/person. For more info contact Chris Kennedy at education@elsewhereelsewhere.org,05/14/2011,36.0800516,2-4pm,"Elsewhere Artist Collaborative, Greensboro",http://www.gotriadscene.com/event/detail/441217849/Playshop_Foraging,336-549-5555,http://www.elsewhereelsewhere.org,Playshop: Foraging
-79.7896933,education@elsewhereelsewhere.org,NC,27401,606 S. Elm St.,Greensboro,Elsewhere Artist Collaborative,rsvp + participate  Playshops are open to the public but we encourage you to RSVP to make sure we have enough materials. There is an optional donation of $5/person. For more info contact Chris Kennedy at education@elsewhereelsewhere.org,05/21/2011,36.0800516,2-4pm,"Elsewhere Artist Collaborative, Greensboro",http://www.gotriadscene.com/event/detail/441217857/Playshop_Mapping,336-549-5555,http://www.elsewhereelsewhere.org,Playshop: Mapping
-80.0789274,bruce@kornersfolly.org,NC,27284,413 S. Main St.,Kernersville,Korner's Folly,$25 per person. Children under 18 yrs of age must be accompanied by paying adult.,06/03/2011,36.1152528,6:30-10:30 PM,"Korner's Folly, Kernersville",http://www.gotriadscene.com/event/detail/441223265/Public_Ghost_Hunt,336-996-7922,http://www.kornersfolly.org,Public Ghost Hunt
-80.0789274,bruce@kornersfolly.org,NC,27284,413 S. Main St.,Kernersville,Korner's Folly,$40 per person. All proceeds go back to the location for restoration efforts.,06/04/2011,36.1152528,2:30-11 pm EST,"Korner's Folly, Kernersville",http://www.gotriadscene.com/event/detail/441223267/Gathering_for_NC_and_VA_Paranormal_Investigators,336-996-7922,http://www.kornersfolly.org,Gathering for NC and VA Paranormal Investigators
-80.2517068,,NC,,660 W. Fifth St.,Winston-Salem,Forsyth County Central Library,free,05/04/2011,36.0991059,7:00 p.m.,"Forsyth County Central Library, Winston-Salem",http://www.gotriadscene.com/event/detail/441218315/The_State_of_Newspapers_The_WinstonSalem_Journal,336-473-8777,http://www.wswriters.org,The State of Newspapers & The Winston-Salem Journal
-80.2577285,,NC,27101,1033 Burke Street,Winston-Salem,Cabinet Studio,Free,05/04/2011,36.0949452,Between 5:30 pm &amp; 7:00 pm,"Cabinet Studio, Winston-Salem",http://www.gotriadscene.com/event/detail/441219625/Cabinet_Studio_Open_House,336-724-1754,http://cabinetstudio.com,Cabinet Studio Open House
-79.9608148,sales@fromarttozebras.com,NC,27265,3935 Brian Jordan Place,Suite 109<br />						High Point,From Art to Zebras,$9/child and $15/family,05/09/2011,36.0325703,10-11am,"From Art to Zebras, High Point",http://www.gotriadscene.com/event/detail/441217813/Messy_Morning,336-454-2091,http://www.fromarttozebras.com,Messy Morning
-79.9608148,sales@fromarttozebras.com,NC,27265,3935 Brian Jordan Place,Suite 109<br />						High Point,From Art to Zebras,$25/child and $12.50 per additional child,05/13/2011,36.0325703,6-9pm,"From Art to Zebras, High Point",http://www.gotriadscene.com/event/detail/441217815/Parents_Night_out,336-454-2091,http://www.fromarttozebras.com,Parents' Night out
-79.8164861,christina@triadlighttouch.com,NC,27408,1515 W. Cornwallis Dr. Ste 201,Greensboro,Light Touch in The Center for BodyHealth,$199/couple,05/14/2011,36.0973478,9am - 5pm,"Light Touch in The Center for BodyHealth, Greensboro",http://www.gotriadscene.com/event/detail/441213709/Making_Love_Last_Couples_Workshop,336-420-2398,http://www.triadlighttouch.com,Making Love Last Couples Workshop
-79.990017,,NC,27263,234 Kettering Rd,High Point,Successful Life Event Center,Free Registration,05/14/2011,35.926362,9:00 am -11:00 am,"Successful Life Event Center, High Point",http://www.gotriadscene.com/event/detail/441223059/Taking_Care_of_Business_Workshops,(336)991-1781,,Taking Care of Business Workshops
-79.777823,,NC,27405,900 Sixteenth Street,Greensboro,Greensboro School of Creativity,Free,05/15/2011,36.1084419,1-4 pm,"Greensboro School of Creativity, Greensboro",http://www.gotriadscene.com/event/detail/441207825/Tools_Tips_and_Tidbits_for_48_Hour_Film_Project,336 644 9067,http://www.48hourfilm.com/greensboro,"Tools, Tips, and Tidbits for 48 Hour Film Project"
-79.9608148,sales@fromarttozebras.com,NC,27265,3935 Brian Jordan Place,Suite 109<br />						High Point,From Art to Zebras,$30/person,05/20/2011,36.0325703,6-9pm,"From Art to Zebras, High Point",http://www.gotriadscene.com/event/detail/441217817/Creative_Outbursts,336-454-2091,http://www.fromarttozebras.com,Creative Outbursts
-79.860766,mysticwillow@triad.rr.com,NC,27407,7E Oak Branch Drive,Greensboro,Integrative Therapies,$250,05/21/2011-05/22/2011,36.058814,11:00 a.m. - 9:00 p.m.,"Integrative Therapies, Greensboro",http://www.gotriadscene.com/event/detail/441218653/eNWealth,336 644-1111,http://www.triadlifebliss.org,eN-Wealth
-79.9608148,sales@fromarttozebras.com,NC,27265,3935 Brian Jordan Place,Suite 109<br />						High Point,From Art to Zebras,$25/child and $12.50 per additional child,05/27/2011,36.0325703,6-9pm,"From Art to Zebras, High Point",http://www.gotriadscene.com/event/detail/441217819/Girls_Night_Out,336-454-2091,http://www.fromarttozebras.com,Girls' Night Out
-79.77609,ceprodev@ncat.edu,NC,27401,1601 E. Market St.,Greensboro,N.C. A&T,$99.00,04/12/2011-05/31/2011,36.074196,1:30 p.m. - 3:30 p.m.,"N.C. A&T, Greensboro",http://www.gotriadscene.com/event/detail/441167129/Social_Media_for_Seniors,336-334-7607,http://www.ncat.edu/~contstud,Social Media for Seniors
-79.77609,ceprodev@ncat.edu,NC,27411,1601 E. Market Street,Greensboro,N.C. A&T State University,$474.00,03/31/2011-06/02/2011,36.074196,6:00 p.m.-9:00 p.m.,"N.C. A&T State University, Greensboro",http://www.gotriadscene.com/event/detail/441151831/Principles_of_Quality_Auditing_CQE,336-334-7607,http://www.ncat.edu/~contstud,Principles of Quality Auditing (CQE)
-79.8409173,,NC,27410,1105 Hobbs Rd,Greensboro,Bicentennial Garden,,05/09/2011-06/03/2011,36.0926207,6am till 7am,"Bicentennial Garden, Greensboro",http://www.gotriadscene.com/event/detail/441222703/Crav_Life_Fitness_Boot_Camp,336-426-98-7,http://cravlifefitness.com/,Crav Life Fitness Boot Camp
