city,startDate,address,name,description,price,venueName,state,endDate,image,moreInfoLink
St. Paul,04/30/2011,1601 University Ave. W.,Joe Pug,with Strand of Oaks</p>,$12,Turf Club,MN,04/30/2011,,http://www.citypages.com//events/joe-pug-1757502/
Minneapolis,04/30/2011,701 1st Ave. N.,Zola Jesus,with Naked on the Vague. 18+</p>,$10,7th St. Entry,MN,04/30/2011,,http://www.citypages.com//events/zola-jesus-1748291/
Minneapolis,04/30/2011,323 1st Ave. N.,F*cking Sick,,,Bootleggers,MN,,,http://www.citypages.com//events/fcking-sick-1322223/
Minneapolis,04/30/2011,112 Hennepin Ave. E.,The World's Most Dangerous Polka Band,,,Nye's Polonaise Room,MN,,,http://www.citypages.com//events/the-worlds-most-dangerous-polka-band-1277508/
Minneapolis,04/30/2011,650 Hennepin Ave.,Dueling Pianos,,free; $8 after 7 p.m. Fri-Sat,Shout House Dueling Pianos,MN,,,http://www.citypages.com//events/dueling-pianos-811673/
Minneapolis,04/30/2011,2916 Lyndale Ave. S.,Karaoke,,free,James Ballentine VFW Post 246,MN,,,http://www.citypages.com//events/karaoke-1039559/
Minneapolis,04/30/2011,315 14th Ave. SE,Menergy,"with DJ Bach, more</p>",$1; $3 after 11 p.m,Kitty Cat Klub,MN,,,http://www.citypages.com//events/menergy-1077238/
Minneapolis,04/30/2011,16 University Ave. NE,Kilt Night,with Tom Dahill & Ginny Johnson</p>,,Keegan's Irish Pub,MN,,,http://www.citypages.com//events/kilt-night-767486/
Minneapolis,04/30/2011,923 Washington Ave. N.,Attitude City,,,Clubhouse Jager,MN,,,http://www.citypages.com//events/attitude-city-1238907/
Minneapolis,04/30/2011,327 14th Ave. SE,Salsa Police,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/salsa-police-501738/
Minneapolis,04/22/2011,701 1st Ave. N.,Jamaica,18+</p>,$10/$12,7th St. Entry,MN,04/22/2011,,http://www.citypages.com//events/jamaica-1766334/
Minneapolis,04/22/2011,323 1st Ave. N.,F*cking Sick,,,Bootleggers,MN,,,http://www.citypages.com//events/fcking-sick-1322223/
Minneapolis,04/22/2011,112 Hennepin Ave. E.,The World's Most Dangerous Polka Band,,,Nye's Polonaise Room,MN,,,http://www.citypages.com//events/the-worlds-most-dangerous-polka-band-1277508/
Minneapolis,04/22/2011,650 Hennepin Ave.,Dueling Pianos,,free; $8 after 7 p.m. Fri-Sat,Shout House Dueling Pianos,MN,,,http://www.citypages.com//events/dueling-pianos-811673/
St. Paul,04/22/2011,350 Market St.,JoAnn Funk,,,The Lobby Bar,MN,05/06/2011,,http://www.citypages.com//events/joann-funk-1746003/
Minneapolis,04/22/2011,2916 Lyndale Ave. S.,Karaoke,,free,James Ballentine VFW Post 246,MN,,,http://www.citypages.com//events/karaoke-1039559/
Minneapolis,04/04/2011,761 Washington Ave. N.,Dr. Mambo's Combo,"1987 was a notable year for Minnesota: the Twins won the World Series, Prince released one of his best albums in Sign 'O' the Times, and St. Louis Park's own Coen Brothers released their first great comedy Raising Arizona. 1987 was also the year that Dr. Mambo's Combo was formed, and it just so happens that their crowd-pleasing funk/R&B sound has endured well enough to land them a regular Sunday/Monday night residency at Bunker's. You might wander in with a ""nothing else to do tonight"" attitude, only stagger out having your head blown clean off by their top-notch soul sounds, the end product of 21 years' worth of hard work and refinement.</p>",$7,Bunker's Music Bar & Grill,MN,,http://vvoice.vo.llnwd.net/e5/5819969.47.jpg,http://www.citypages.com//events/dr-mambos-combo-1696352/
Minneapolis,04/04/2011,416 Cedar Ave. S.,The Luyas,,$8/$10,The Cedar,MN,04/04/2011,,http://www.citypages.com//events/the-luyas-1746076/
St. Paul,04/04/2011,164 Snelling Ave. N.,Acme Jazz Company,in the Shamrock Room</p>,,O'Gara's Bar & Grill,MN,,,http://www.citypages.com//events/acme-jazz-company-1398252/
Minneapolis,04/04/2011,112 Hennepin Ave. E.,Andy Cowley,in the Piano Bar</p>,,Nye's Polonaise Room,MN,,,http://www.citypages.com//events/andy-cowley-1277514/
Minneapolis,04/04/2011,1010 Nicollet Mall,Joe Lovano & US5,$40 at 7 p.m.; $25 at 9 p.m</p>,,Dakota Jazz Club & Restaurant,MN,04/05/2011,,http://www.citypages.com//events/joe-lovano-and-us5-1755013/
Minneapolis,04/04/2011,2507 E. 25th St.,Karaoke,,,Eagles Club #34,MN,,,http://www.citypages.com//events/karaoke-1450501/
St. Paul,04/04/2011,501 Payne Ave.,Mary Elias Acoustic Jam,,,Minnesota Music Cafe,MN,,,http://www.citypages.com//events/mary-elias-acoustic-jam-937529/
Minneapolis,04/04/2011,4415 Nicollet Ave. S.,Acoustic Jam,,,Driftwood Char Bar,MN,,,http://www.citypages.com//events/acoustic-jam-1734051/
Minneapolis,04/04/2011,331 13th Ave. NE,Glen Hanson,,,331 Club,MN,,,http://www.citypages.com//events/glen-hanson-1664981/
St. Paul,04/04/2011,134 E. 5th St.,Semi-Acoustic Open Stage,hosted by Scrapegoat</p>,free,Hat Trick Lounge,MN,,,http://www.citypages.com//events/semi-acoustic-open-stage-609526/
Maple Grove,04/04/2011,7885 Main St. N.,Then & Now Acoustic,with Chuck & Mike</p>,,Sawatdee,MN,,,http://www.citypages.com//events/then-and-now-acoustic-1017312/
Minneapolis,04/04/2011,701 1st Ave. N.,"Bright Eyes, Titus Andronicus",18+</p>,$30,First Avenue,MN,04/05/2011,,http://www.citypages.com//events/bright-eyes-titus-andronicus-1738976/
Fridley,04/04/2011,7820 University Ave.,Rawkzilla Battle of the Bands,,,G.B. Leighton's Pickle Park,MN,,,http://www.citypages.com//events/rawkzilla-battle-of-the-bands-1501937/
Minneapolis,04/04/2011,3001 Lyndale Ave. S.,Trivia Night,,free,Cause Spirits & Soundbar,MN,,,http://www.citypages.com//events/trivia-night-1155406/
Minneapolis,04/04/2011,1528 University Ave. NE,Shaw's Cocktail Jam,,free,Shaw's Bar & Grill,MN,,,http://www.citypages.com//events/shaws-cocktail-jam-1499906/
St. Paul,04/04/2011,201 E. 4th St.,Thinkin' & Drinkin' Trivia,,,Station 4,MN,,,http://www.citypages.com//events/thinkin-and-drinkin-trivia-1530476/
Minneapolis,04/04/2011,629 Cedar Ave. S.,Triple Rock Trivia,with Jecca & Kevin</p>,free,Triple Rock Social Club,MN,,,http://www.citypages.com//events/triple-rock-trivia-1457093/
Maplewood,04/04/2011,1638 Rice St.,Americana Open Jam,,,Wilebski's Blues Saloon,MN,,,http://www.citypages.com//events/americana-open-jam-1702680/
Minneapolis,04/04/2011,101 Glenwood Ave. N.,Country Dance Night,with Dan Lund and Buffaloaf</p>,free,Lee's Liquor Lounge,MN,,,http://www.citypages.com//events/country-dance-night-1096272/
Minneapolis,04/04/2011,2901 27th Ave. S.,Mystic Order of Reverb & Twang,,free,Schooner Tavern,MN,,,http://www.citypages.com//events/mystic-order-of-reverb-and-twang-1763750/
Minneapolis,04/04/2011,409 E. Hennepin Ave.,Open Mic,,free,Terminal Bar,MN,,,http://www.citypages.com//events/open-mic-164659/
Minneapolis,04/04/2011,331 13th Ave. NE,Roe Family Singers,,free,331 Club,MN,,,http://www.citypages.com//events/roe-family-singers-164609/
St. Paul,04/04/2011,735 White Bear Ave. N.,Sassy Lassy Trivia,,,The Cherry Pit Bar & Grill,MN,,,http://www.citypages.com//events/sassy-lassy-trivia-1514730/
St. Paul,04/04/2011,57 S. Hamline Ave.,Trivia Night,hosted by Martin Devaney</p>,,Green Mill,MN,,,http://www.citypages.com//events/trivia-night-641849/
Minneapolis,04/04/2011,205 E. Hennepin Ave.,Catch a Case Mondays,"with DJ Noam the Drummer, Musicians in Disguise & guests</p>",free,Honey,MN,,,http://www.citypages.com//events/catch-a-case-mondays-1499860/
Minneapolis,04/04/2011,830 Hennepin Ave.,Hard Mondays,with DJs Nitrogen & guests. 18+.</p>,,The Saloon,MN,,,http://www.citypages.com//events/hard-mondays-644985/
Minneapolis,04/20/2011,2128 4th St. S.,U of M Campus Bands,,free,Ted Mann Concert Hall,MN,04/20/2011,,http://www.citypages.com//events/u-of-m-campus-bands-1746130/
Minneapolis,04/20/2011,701 1st Ave. N.,Rusko,with Doorly. 18+</p>,$20,First Avenue,MN,04/20/2011,,http://www.citypages.com//events/rusko-1763690/
Minneapolis,04/20/2011,112 Hennepin Ave. E.,Mike 'Piano Man' Maresh,in the Piano Bar</p>,,Nye's Polonaise Room,MN,,,http://www.citypages.com//events/mike-piano-man-maresh-1277515/
Chanhassen,04/20/2011,600 Market St. Ste 170,Carol Z & Jeff Carver,,,The School II,MN,,,http://www.citypages.com//events/carol-z-and-jeff-carver-1732798/
Minneapolis,04/20/2011,327 14th Ave. SE,John Devine,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/john-devine-934121/
Minneapolis,04/20/2011,650 Hennepin Ave.,Dueling Pianos,,free; $8 after 7 p.m. Fri-Sat,Shout House Dueling Pianos,MN,,,http://www.citypages.com//events/dueling-pianos-811673/
Minneapolis,04/07/2011,408 Hennepin Ave.,Men's Room,,,Gay 90's,MN,,,http://www.citypages.com//events/mens-room-487543/
St. Paul,04/20/2011,380 Cedar St.,Ray Evangelista,,free,Hunan Garden,MN,,,http://www.citypages.com//events/ray-evangelista-164660/
Minneapolis,04/20/2011,600 Hennepin Ave. S.,Pub Quiz,,,Kieran's Irish Pub,MN,,,http://www.citypages.com//events/pub-quiz-1039625/
Minneapolis,04/20/2011,2901 27th Ave. S.,Karaoke,,,Schooner Tavern,MN,,,http://www.citypages.com//events/karaoke-743846/
Minneapolis,04/02/2011,701 1st Ave. N.,Too Much Love,"There're two things you might want to keep in mind about First Ave's trendy Saturday-night cool-kid institution before you start muttering the same anti-hipster sentiments you've been harboring since !!! were an ellipsis. The first thing? Well, it's an 18+ dance night. Being 18 these days means you were a grade-schooler in 2002, when LCD Soundsystem and the Rapture were starting to take off and all those cool anime Daft Punk music videos started circulating online&mdash;in other words, nights like these are part of the culmination of a new youth movement, and if kids fresh out of high school aren't allowed to have fun, nobody should be. The second thing: DJ Sovietpanda knows his shit. Not only does he play hot club singles you haven't heard before, he gravitates toward the remixes you really haven't heard before, as well as incorporates some classic post-punk and '80s pop in ways that owe more to education, context, and just plain hot mix segues than nudge-wink irony. 18+. Photo courtesy of Moon Goons</p>",$3,First Avenue,MN,,http://vvoice.vo.llnwd.net/e5/3658075.47.jpg,http://www.citypages.com//events/too-much-love-168000/
Minneapolis,04/02/2011,88 17th St. N.,MN Sinfonia: Piano Magic,for more info call 612.871.1701 or visit www.mnsinfonia.org</p>,free,Basilica of St. Mary,MN,04/02/2011,,http://www.citypages.com//events/mn-sinfonia-piano-magic-1688699/
St. Paul,04/02/2011,201 E. 4th St.,DanceGavinDance,"with Iwrestledabearonce, In Fear and Faith, Tides of Man, Close to Home. All ages</p>",$15,Station 4,MN,04/02/2011,,http://www.citypages.com//events/dancegavindance-1731597/
Hopkins,04/02/2011,1111 Main St.,Dick Hyman Plays the Great American Songbook,,$24,Hopkins Center for the Arts,MN,04/02/2011,,http://www.citypages.com//events/dick-hyman-plays-the-great-american-songbook-1746103/
Minneapolis,04/02/2011,701 1st Ave. N.,"J. Mascis, Kurt Vile & the Violators",with Fauna. 18+</p>,$20,7th St. Entry,MN,04/02/2011,,http://www.citypages.com//events/j-mascis-kurt-vile-and-the-violators-1748279/
Minneapolis,04/02/2011,411 2nd Ave. N.,All Mixed Up,,,The Lounge,MN,,,http://www.citypages.com//events/all-mixed-up-1764791/
Minneapolis,04/02/2011,323 1st Ave. N.,F*cking Sick,,,Bootleggers,MN,,,http://www.citypages.com//events/fcking-sick-1322223/
Minneapolis,04/02/2011,411 2nd Ave. N.,Le Funk,with DJ Nate Lee & guests. In the mainroom</p>,,The Lounge,MN,,,http://www.citypages.com//events/le-funk-1242350/
Minneapolis,04/02/2011,830 Hennepin Ave.,Naughty Boyy,,,The Saloon,MN,,,http://www.citypages.com//events/naughty-boyy-644982/
Minneapolis,04/02/2011,112 Hennepin Ave. E.,The World's Most Dangerous Polka Band,,,Nye's Polonaise Room,MN,,,http://www.citypages.com//events/the-worlds-most-dangerous-polka-band-1277508/
Hopkins,04/02/2011,9451 Excelsior Blvd.,Back Porch Trio,,,The Depot Coffee House,MN,,,http://www.citypages.com//events/back-porch-trio-1302058/
St. Paul,04/02/2011,308 Prince St.,Rahjta Ren,,,Black Dog Coffee and Wine Bar,MN,,,http://www.citypages.com//events/rahjta-ren-1704994/
Minneapolis,04/02/2011,650 Hennepin Ave.,Dueling Pianos,,free; $8 after 7 p.m. Fri-Sat,Shout House Dueling Pianos,MN,,,http://www.citypages.com//events/dueling-pianos-811673/
Brooklyn Park,04/02/2011,8078 Brooklyn Blvd.,Live Trivia Challenge,,,Mad Jack's Sports Cafe,MN,,,http://www.citypages.com//events/live-trivia-challenge-1449075/
St. Paul,04/02/2011,350 Market St.,JoAnn Funk,,,The Lobby Bar,MN,05/28/2011,,http://www.citypages.com//events/joann-funk-1746003/
Minneapolis,04/02/2011,1420 Washington Ave. S.,Danielson,,$20,Southern Theater,MN,04/02/2011,,http://www.citypages.com//events/danielson-1731509/
Minneapolis,04/02/2011,2128 4th St. S.,Twin Cities Gay Men's Chorus: Ole! Ole! Ole!,,$24-$51,Ted Mann Concert Hall,MN,04/02/2011,,http://www.citypages.com//events/twin-cities-gay-mens-chorus-ole-ole-ole--1731529/
Minneapolis,04/02/2011,2916 Lyndale Ave. S.,Karaoke,,free,James Ballentine VFW Post 246,MN,,,http://www.citypages.com//events/karaoke-1039559/
Minneapolis,04/02/2011,3601 E. Lake St.,Papa John Kolstad & the Hot Club of East Lake,,free,Merlins Rest,MN,,,http://www.citypages.com//events/papa-john-kolstad-and-the-hot-club-of-east-lake-1145384/
Minneapolis,04/02/2011,913 W. Lake St.,Saturday Night Steppers Flava,,,Favor Cafe,MN,,,http://www.citypages.com//events/saturday-night-steppers-flava-876316/
Minneapolis,04/02/2011,533 Hennepin Ave.,Fourfeet,,free,Caterpillar Lounge,MN,,,http://www.citypages.com//events/fourfeet-1747879/
Minneapolis,04/13/2011,629 Cedar Ave. S.,Starfucker,with Champagne Champagne. 18+</p>,$10,Triple Rock Social Club,MN,04/13/2011,,http://www.citypages.com//events/starfucker-1755126/
Minneapolis,04/13/2011,112 Hennepin Ave. E.,Mike 'Piano Man' Maresh,in the Piano Bar</p>,,Nye's Polonaise Room,MN,,,http://www.citypages.com//events/mike-piano-man-maresh-1277515/
Brooklyn Park,04/13/2011,8078 Brooklyn Blvd.,Shane Martin,,,Mad Jack's Sports Cafe,MN,,,http://www.citypages.com//events/shane-martin-1176509/
Chanhassen,04/13/2011,600 Market St. Ste 170,Carol Z & Jeff Carver,,,The School II,MN,,,http://www.citypages.com//events/carol-z-and-jeff-carver-1732798/
Brooklyn Park,04/13/2011,8078 Brooklyn Blvd.,Bruce Bowman,,,Mad Jack's Sports Cafe,MN,,,http://www.citypages.com//events/bruce-bowman-1562234/
St. Paul,04/07/2011,201 E. 4th St.,The Ready Set,"with Allstar Weekend, the Downtown Fiction, We Are the in Crowd</p>",$13/$15,Station 4,MN,04/07/2011,,http://www.citypages.com//events/the-ready-set-1731598/
Minneapolis,04/13/2011,327 14th Ave. SE,John Devine,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/john-devine-934121/
Minneapolis,04/07/2011,416 Cedar Ave. S.,Adrian Legg,,$15/$18,The Cedar,MN,04/07/2011,,http://www.citypages.com//events/adrian-legg-1746082/
Minneapolis,04/13/2011,650 Hennepin Ave.,Dueling Pianos,,free; $8 after 7 p.m. Fri-Sat,Shout House Dueling Pianos,MN,,,http://www.citypages.com//events/dueling-pianos-811673/
Minneapolis,04/07/2011,318 1st Ave. N.,The Raveonettes,with Tamaryn. 18+</p>,$15,Fine Line Music Cafe,MN,04/07/2011,,http://www.citypages.com//events/the-raveonettes-1757496/
Minneapolis,04/07/2011,323 1st Ave. N.,F*cking Sick,,,Bootleggers,MN,,,http://www.citypages.com//events/fcking-sick-1322223/
St. Paul,04/13/2011,380 Cedar St.,Ray Evangelista,,free,Hunan Garden,MN,,,http://www.citypages.com//events/ray-evangelista-164660/
Minneapolis,04/07/2011,112 Hennepin Ave. E.,Mike 'Piano Man' Maresh,in the Piano Bar</p>,,Nye's Polonaise Room,MN,,,http://www.citypages.com//events/mike-piano-man-maresh-1277515/
Chanhassen,04/07/2011,600 Market St. Ste 170,Carol Z & Jeff Carver,,,The School II,MN,,,http://www.citypages.com//events/carol-z-and-jeff-carver-1732798/
Minneapolis,04/07/2011,327 14th Ave. SE,John Devine,,,Loring Pasta Bar,MN,,,http://www.citypages.com//events/john-devine-934121/
Minneapolis,04/13/2011,2901 27th Ave. S.,Karaoke,,,Schooner Tavern,MN,,,http://www.citypages.com//events/karaoke-743846/
Minneapolis,04/07/2011,650 Hennepin Ave.,Dueling Pianos,,free; $8 after 7 p.m. Fri-Sat,Shout House Dueling Pianos,MN,,,http://www.citypages.com//events/dueling-pianos-811673/
St. Paul,04/07/2011,380 Cedar St.,Ray Evangelista,,free,Hunan Garden,MN,,,http://www.citypages.com//events/ray-evangelista-164660/
Eagan,04/13/2011,1555 Cliff Rd.,"Trainwreck, Trent Shaw",,,Axel's Bonfire,MN,,,http://www.citypages.com//events/trainwreck-trent-shaw-1581435/
St. Paul,04/07/2011,1579 Hamline Ave. N.,Roots Music Showcase,with Bill Cagley</p>,,The Coffee Grounds,MN,,,http://www.citypages.com//events/roots-music-showcase-776171/
Minneapolis,04/07/2011,2128 4th St. S.,University Opera Theatre: Die Fledermaus,,$20,Ted Mann Concert Hall,MN,04/09/2011,,http://www.citypages.com//events/university-opera-theatre-die-fledermaus-1615467/
Minneapolis,04/07/2011,5411 Penn Ave. S.,DJ HWH the Third,,free,Cafe Maude,MN,,,http://www.citypages.com//events/dj-hwh-the-third-791916/
Minneapolis,04/08/2011,318 1st Ave. N.,Brendan James,with Matt White. 18+</p>,$15,Fine Line Music Cafe,MN,04/08/2011,,http://www.citypages.com//events/brendan-james-1755070/
Minneapolis,04/08/2011,701 1st Ave. N.,Cults,"with Magic Kids, Superhumanoids. 18+</p>",$10,7th St. Entry,MN,04/08/2011,,http://www.citypages.com//events/cults-1733929/
Minneapolis,04/08/2011,323 1st Ave. N.,F*cking Sick,,,Bootleggers,MN,,,http://www.citypages.com//events/fcking-sick-1322223/
St. Paul,04/08/2011,175 Cesar Chavez St.,Michael Hauser,,,El Burrito Mercado,MN,,,http://www.citypages.com//events/michael-hauser-1628218/
Hudson,04/08/2011,517 2nd St.,Open Jam,,,Dibbo's,MN,,,http://www.citypages.com//events/open-jam-1581428/
Minneapolis,04/08/2011,112 Hennepin Ave. E.,The World's Most Dangerous Polka Band,,,Nye's Polonaise Room,MN,,,http://www.citypages.com//events/the-worlds-most-dangerous-polka-band-1277508/
Minneapolis,04/08/2011,315 14th Ave. SE,Twilight,,$7,Kitty Cat Klub,MN,,,http://www.citypages.com//events/twilight-680029/
Minneapolis,04/08/2011,650 Hennepin Ave.,Dueling Pianos,,free; $8 after 7 p.m. Fri-Sat,Shout House Dueling Pianos,MN,,,http://www.citypages.com//events/dueling-pianos-811673/
Minneapolis,04/08/2011,3301 Central Ave. NE,Acoustic Open Mic,,free,Lily's,MN,,,http://www.citypages.com//events/acoustic-open-mic-1275384/
Minneapolis,04/08/2011,2128 4th St. S.,University Opera Theatre: Die Fledermaus,,$20,Ted Mann Concert Hall,MN,04/09/2011,,http://www.citypages.com//events/university-opera-theatre-die-fledermaus-1615467/
Minneapolis,04/08/2011,2916 Lyndale Ave. S.,Karaoke,,free,James Ballentine VFW Post 246,MN,,,http://www.citypages.com//events/karaoke-1039559/
Minneapolis,04/10/2011,761 Washington Ave. N.,Dr. Mambo's Combo,"1987 was a notable year for Minnesota: the Twins won the World Series, Prince released one of his best albums in Sign 'O' the Times, and St. Louis Park's own Coen Brothers released their first great comedy Raising Arizona. 1987 was also the year that Dr. Mambo's Combo was formed, and it just so happens that their crowd-pleasing funk/R&B sound has endured well enough to land them a regular Sunday/Monday night residency at Bunker's. You might wander in with a ""nothing else to do tonight"" attitude, only stagger out having your head blown clean off by their top-notch soul sounds, the end product of 21 years' worth of hard work and refinement.</p>",$7,Bunker's Music Bar & Grill,MN,,http://vvoice.vo.llnwd.net/e5/5819969.47.jpg,http://www.citypages.com//events/dr-mambos-combo-1696352/
Brooklyn Park,04/08/2011,8078 Brooklyn Blvd.,Room for Gray,,,Mad Jack's Sports Cafe,MN,,,http://www.citypages.com//events/room-for-gray-1618815/
Minneapolis,04/08/2011,701 1st Ave. N.,Extra Large,with Mike 2600 and guests. 18+</p>,$3/$5,The Record Room,MN,,,http://www.citypages.com//events/extra-large-1591227/
Minneapolis,04/18/2011,701 1st Ave. N.,The Budos Band,with Charles Bradley. 18+</p>,$15,7th St. Entry,MN,04/18/2011,,http://www.citypages.com//events/the-budos-band-1733930/
St. Paul,04/18/2011,1601 University Ave. W.,Mike Watt & the Missingmen,,$12,Turf Club,MN,04/18/2011,,http://www.citypages.com//events/mike-watt-and-the-missingmen-1733931/
