state,address,authors,city,moreInfoAuthor,time,date,authorImg,authorBio,location,moreInfoLink,title
CA,8818 Sunset Boulevard,Nic Sheff,West Hollywood,http://www.hachettebookgroup.com/teens_authors_Nic-Sheff-(1536709).htm,07:00 PM,04/26/2011,http://www.hachettebookgroup.com/_images/Contributors/1536709_215x340_rdax_195x293_80.jpg,"Nic Sheff's 2008 bestselling memoir, Tweak, chronicles his battle with crystal meth and heroin. In 2008, while on a highly publicized book tour with his journalist father David Sheff, author of the bestselling Beautiful Boy: A Father's Journey Through His Son's Addiction, Nic relapsed again. We All Fall Down explores Nic's recent relapses and presents a young man struggling to find his own personal path to sobriety. Nic currently lives in Los Angeles. When he's not writing, Nic volunteers at a nonprofit organization dedicated to helping teenagers battling addiction.",BOOK SOUP,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Nic Sheff Talk & Signing
CA,7881 Edinger Avenue,Nic Sheff,Huntington Beach,http://www.hachettebookgroup.com/teens_authors_Nic-Sheff-(1536709).htm,07:00 PM,04/28/2011,http://www.hachettebookgroup.com/_images/Contributors/1536709_215x340_rdax_195x293_80.jpg,"Nic Sheff's 2008 bestselling memoir, Tweak, chronicles his battle with crystal meth and heroin. In 2008, while on a highly publicized book tour with his journalist father David Sheff, author of the bestselling Beautiful Boy: A Father's Journey Through His Son's Addiction, Nic relapsed again. We All Fall Down explores Nic's recent relapses and presents a young man struggling to find his own personal path to sobriety. Nic currently lives in Los Angeles. When he's not writing, Nic volunteers at a nonprofit organization dedicated to helping teenagers battling addiction.",BARNES & NOBLE #2743,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Nic Sheff Talk & Signing
UT,1511 South 1500 East,Sara Zarr,Salt Lake City,http://www.hachettebookgroup.com/teens_authors_Sara-Zarr-(1075519).htm,05:00 PM,05/04/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1075519_215x340_rdax_195x293_80.jpg,"Sara Zarr is the acclaimed author of three novels for young adults: Story of a Girl (National Book Award Finalist),&nbsp; Sweethearts (Cybil Award Finalist), and Once Was Lost (a Kirkus Best Book of 2009, Utah Book Award winner, INSPY winner). Her short fiction and essays have appeared in Image, Hunger Mountain online, Response, and several anthologies. Saras fourth young adult novel will be published in early 2012. She lives in Salt Lake City, Utah, with her husband, and online at www.sarazarr.com.   Author photo: Michael Schoenfeld",KING'S ENGLISH BOOKSHOP,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Sara Zarr Children's Book Week signing
MA,165 Front St,Holly Goldberg Sloan,Scituate,http://www.hachettebookgroup.com/teens_authors_Holly-Goldberg-Sloan-(1542429).htm,05:00 PM,05/04/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1542429_215X340_rdax_195x273_80.jpg,"Holly Goldberg Sloan was born in Ann Arbor, Michigan, and spent her childhood living in California, the Netherlands, Istanbul, Washington, DC, and Oregon. She has written and directed a number of successful family feature films. The mother of two sons, Holly lives with her husband in Santa Monica, California. I'll Be There is her debut novel.",FRONT STREET BOOK SHOP,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Holly Goldberg Sloan Reading and signing
VT,5247 Shelburne Road,Laban Carrick Hill,Shelburne,http://www.hachettebookgroup.com/kids_authors_Laban-Carrick-Hill-(1010348).htm,10:30 AM,05/07/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1010348_215X340.jpg,"Laban Carrick Hil's America Dreaming: How Youth Changed America in the 60s will be published in November 2007 by Little, Brown and Co. The book is a cultural history of the sixties and its legacy. His most recent young-adult novel, A Brush with Napoleon (Watson-Guptil 2007), has been praised by School Library Journal as ""subtle"" and ""dramatic."" In 2006, Hill's young adult novel Casa Azul was chosen by The New York Public Library as a Best Book for the Teen Age. His Harlem Stomp! A Cultural History of the Harlem Renaissance (Little, Brown 2004) received more than 25 awards and honors, including a 2004 National Book Award Finalist, a Parent's Choice Gold Award, and more than five selections for best books of the year lists. Hill has written more than 25 books for children, young adults, and adults. His book-length poem Dave the Potter will be turned into a picture book by Little, Brown in 2008.  <br><br>  A poet as well as a fiction and nonfiction writer, Laban has written critical biographies on the South African novelist J. M. Coetzee, the Southern novelist Bobbie Ann Mason, and the poet Jane Kenyon. His poems have been included in Contemporary Poetry of New England, an anthology edited by Jay Parini, as well as in numerous literary magazines. Laban is currently a core faculty member at Pine Manor College MFA in Creative Writing and at Vermont College Undergraduate Program. He has taught literature and writing at Columbia University, Baruch College, St. Michael's College, University of Vermont.",FLYING PIG BOOKSTORE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Laban Carrick Hill Hill at Children's Book Week signing
LA,1539 Martin Luther King Boulevard,Abby Rike,Houma,http://www.hachettebookgroup.com/authors_Abby-Rike-(1545009).htm,07:00 PM,05/10/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1545009_215x340.jpg,"Abby Rike was a high school drama teacher before the 2006 accident that changed her life. After losing her two children and husband in a tragic accident, Abby journeyed through the trials of grief, and ultimately decided she needed a life change. After a stint on ""The Biggest Loser"", where she lost 100 pounds and gained a new perspective on life, Abby quit her teaching job and now travels around the country speaking full-time to a variety of different groups about her physical and emotional journey.",BOOK SIGNING AT BOOKS-A-MILLION,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Abby Rike Live
NY,2920 Broadway,Michelle Au,New York,http://www.hachettebookgroup.com/authors_Michelle-Au-MD-(1521814).htm,6:00 PM,05/11/2011,,,"BARNES & NOBLE, COLUMBIA U BOOKSTORE",http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Michelle Au Speak/Signing
TX,3888 Oak Lawn Ave # 101,Patricia Falvey,Dallas,http://www.hachettebookgroup.com/authors_Patricia-Falvey-(1525857).htm,07:00 PM,05/12/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1525857_215x340.jpg,"I was born in Newry, Northern Ireland. At the age of eight I went to live in England and at twenty I immigrated to America. I enrolled as an English major at Suffolk University. However, due to lack of money I switched my major to Business.  Although I progressed very successfully in my profession, I never lost my desire to write. It was only after years of struggle and doubt and yes... fear... that I eventually took the leap of faith, quit my profession, and devoted myself full time to finishing my first novel, The Yellow House.",GOOD EATS - BOOK SIGNING,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Patricia Falvey Live
GA,214 South Broad Street,Abby Rike,Thomasville,http://www.hachettebookgroup.com/authors_Abby-Rike-(1545009).htm,04:30 PM,05/13/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1545009_215x340.jpg,"Abby Rike was a high school drama teacher before the 2006 accident that changed her life. After losing her two children and husband in a tragic accident, Abby journeyed through the trials of grief, and ultimately decided she needed a life change. After a stint on ""The Biggest Loser"", where she lost 100 pounds and gained a new perspective on life, Abby quit her teaching job and now travels around the country speaking full-time to a variety of different groups about her physical and emotional journey.",BOOK SIGNING AT RAYANN'S CHRISTIAN BOOKSTORE,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Abby Rike Live
NY,1997 Palmer Avenue,Gary Golio,Larchmont,http://www.hachettebookgroup.com/kids_authors_Gary-Golio-(1078697).htm,02:30 PM,05/14/2011,http://www.hachettebookgroup.com/_images/Contributors/1078697_215x340.jpg,"This is Gary Golio's second picture book. He lives in New York's Hudson Valley with his wife, author Susanna Reich, a cat, and a fire-bellied toad. &nbsp;",VORACIOUS READER,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Gary Golio Reading and Signing
LA,2727 Prytania St,Abby Rike,New Orleans,http://www.hachettebookgroup.com/authors_Abby-Rike-(1545009).htm,05:30 PM,05/16/2011,http://www.hachettebookgroup.com/_images/Contributors/images_main/1545009_215x340.jpg,"Abby Rike was a high school drama teacher before the 2006 accident that changed her life. After losing her two children and husband in a tragic accident, Abby journeyed through the trials of grief, and ultimately decided she needed a life change. After a stint on ""The Biggest Loser"", where she lost 100 pounds and gained a new perspective on life, Abby quit her teaching job and now travels around the country speaking full-time to a variety of different groups about her physical and emotional journey.",BOOK SIGNING AT GARDEN DISTRICT BOOK SHOP,http://www.hachettebookgroup.com/authors_tours-and-appearances.aspx?search=true&authorid=&mediaid=OTHER&regionid=&duration=,Abby Rike Live
