moreInfo,contactPhone,title,website,zipcode,endDate,street,state,fees,startDate,city,venueName,description,time
http://www.visitmaine.com/event/8163/natalie_stovall_concert_to_be_held_at_umpi/,768-9452,Natalie Stovall concert to be held at UMPI,,04769,05/7/2011,181 Main Street,ME,,05/7/2011,Presque Isle,,"<p>The University of Maine at Presque Isle will host fiddle-playing singer Natalie Stovall at 8 p.m. on May 7 in Wieden Gymnasium. Since her first professional gig singing and playing the fiddle at the age of 10, Natalie has performed everywhere from Oprah to the Grand Ole Opry. She was the first performer ever to be invited to sing God Bless America for the President at the White House Press Correspondents Dinner. She has also performed at colleges all over the United States and now she will be bringing her talents to UMPI for a night of great entertainment.</p><p>One free ticket to this concert will be available for UMPI, NMCC, and SAGE students and must be picked up in advance.</p>",
http://www.visitmaine.com/event/8159/thomaston_place_auction_galleries_spring_fine_art_antiques_jewelry_auction/,(207) 354-8141,"Thomaston Place Auction Galleries&#039; Spring Fine Art, Antiques &amp; Jewelry Auction","<a href=""http://www.thomastonauction.com/"" class=""uvt_eweb"">www.thomastonauction.com/</a>",04861,05/22/2011,51 Atlantic Highway (US Route 1),ME,<p>Auction registration is free.</p>,05/21/2011,Thomaston,Thomaston Place Auction Galleries,"<p>On May 21 &amp; 22, 2011, Thomaston Place Auction Galleries will present 1200 lots of Fine American and European Art; Chinese, Japanese &amp; Russian treasures; early silver; antique furniture; oriental carpets; rare books &amp; ephemera, plus fine estate jewelry, gold coins and watches.  Auction begins at 11:00 a.m. each day. Previews: May 16 - 20, 9:00 a.m. - 5:00 p.m.; and 9:00 - 11:00 a.m. each auction day. Auction participants may register for live, absentee, telephone, or internet bidding. Visit www.thomastonauction.com for further details.</p>",<p>11:00 a.m. - 7:00 p.m.</p>
http://www.visitmaine.com/event/8172/plow_day/,(207) 829-5708,Plow Day,"<a href=""http://www.skylinefarm.org"" class=""uvt_eweb"">www.skylinefarm.org</a>",04097,05/7/2011,95 The Lane,ME,<p>Free admission; donations gratefully accepted. $5 pony rides. Refreshments for sale.</p>,05/7/2011,North Yarmouth,Skyline Farm,"<p>Draft horses will plow and harrow several acres of farmland in a free demonstration put on by Skyline Farm, Deri Farm (located next door), and the Farmers Draft Horse, Mule and Pony Club of Maine. The teams will begin at 9 a.m. and finish around 2 p.m. (rain date May 14) A wagon will shuttle spectators between Skyline Farm and the fields at Deri Farm, which will serve as the demonstration area. Skyline Farm Carriage Museum will be exhibiting horse-drawn summer delivery vehicles. Blacksmith Tim Greene of Parsonsfield will forge objects out of metal using Skyline Farm&#039;s antique forge. In the Skyline arena, pony and horse rides will be available at $5 each. Food for sale. Parking is available at Skyline and along the roadside where permitted.</p>",<p>9 a.m. - 2 p.m. (approx.)</p>
http://www.visitmaine.com/event/8155/taste_of_bar_harbor_merchant_street_stroll_and_craft_fair/,(207) 288-9655,Taste of Bar Harbor Merchant Street Stroll and Craft Fair,"<a href=""http://www.barharbormerchants.com/"" class=""uvt_eweb"">www.barharbormerchants.com/</a>",04609,05/21/2011,Around Town,ME,<p>none</p>,05/21/2011,Bar Harbor,Village Of Bar Harbor,"<p>The Bar Harbor Merchant Street and Craft Fair is an annual event to highlight Bar Harbor merchants and local crafters. Bar Harbor merchants all have something unique to offer.  On May 21st, stroll the streets to get a Taste of what it is that makes them special.</p><p>It will be a true Sidewalk Sale! Additionally we will be hosting a Taste of Bar Harbor Craft Fair, located in the parking lot adjacent to The First. Come support your local favorites and discover some new ones along the way.</p><p>Each year the Bar Harbor Merchants Association donates the proceeds from table registration to an Island Non-Profit. This year&#039;s recipient is The Common Good Caf~ Soup Kitchen located in Southwest Harbor.</p>",<p>9am-3pm</p>
http://www.visitmaine.com/event/8181/meet_the_king_of_instruments/,(207) 553-4363,Meet The King of Instruments,"<a href=""http://www.foko.org"" class=""uvt_eweb"">www.foko.org</a>",04103,05/17/2011,20 Myrtle St.,ME,"<p>For schools $3 per student,  chaperones (1 for every 10 students) are free. There is  grant  assistance for bus transportation for schools. In addition, we are   opening the concert to adults for a $5 donation that will support FOKO's education programs.</p>",05/17/2011,Portland,Merrill Auditorium,"<p>Portland&#039;s Municipal organist Ray Cornils, with the help of the Kotzschmar Organ, presents a program of exploration into the history of music and the science of sound for 3rd - 6th graders.</p>",<p>10:30 AM to 12:30 PM</p>
http://www.visitmaine.com/event/8048/harry_and_the_potters/,207-288-5015,Harry and the Potters,"<a href=""http://www.coa.edu"" class=""uvt_eweb"">www.coa.edu</a>",04609,05/13/2011,105 Eden St.,ME,<p>$10</p>,05/13/2011,Bar Harbor,Gates Community Center,<p>&quot;Imagine if Harry Potter quit the quidditch team and started a punk rock band.&quot;</p>,<p>8:00PM</p>
http://www.visitmaine.com/event/8169/new_surry_theatre_presents_an_evening_with_ee_cummings/,(207) 374-5556,New Surry Theatre Presents: An Evening With ee cummings,"<a href=""http://www.newsurrytheatre.org/"" class=""uvt_eweb"">www.newsurrytheatre.org/</a>",04614,05/11/2011,18 Union Street,ME,<p>$10 Admission.</p>,05/11/2011,Blue Hill,The Blue Hill Town Hall Theater,"<p>New Surry Theatre actor Jeffrey Brink will perform a dramatic presentation of some of e e cummings poetry.  One of America&#039;s most popular and best-loved poets, cummings&#039; poetry can be hard to read due to his interesting use of form, syntax, punctuation and language.  All this changes when performed dramatically: it comes alive.  More information at www.newsurrytheatre.org</p>",<p>7:00 PM</p>
http://www.visitmaine.com/event/8183/mechanic_falls_community_day/,(207) 345-2871,Mechanic Falls Community Day,"<a href=""http://mechanicfalls.govoffice.com/index.asp?Type=B_EV&amp;SEC={5A4AE88E-EF26-4AC0-AB9A-4F43162F7F82}"" class=""uvt_eweb""><span title=""&hellip;pe=B_EV&amp;SEC={5A4AE88E-EF26-4AC0-AB9A-4F43162F7F82}"">mechanicfalls.govoffice.com/index.asp?Ty&hellip;</span></a>",04256,06/25/2011,greater downtown area,ME,,06/24/2011,mechanic falls,the &quot;square&quot; downtown,"<p>Planning is well underway for the 2nd Annual Community Day.  This year&#039;s event will be slightly expanded to include some activity on Friday evening June 24th. A full day of events will be on Saturday, June 25th in throughout the downtown area.</p><p>Building on last year&#039;s success, several of the events will be returning and new ones have been planned. Confirmed events are the annual Pottle Hill Road Race, the American Legion Chicken BBQ, The Library&#039;s book sale, the Horribles parade, along with many other exhibitors, vendors and games.</p><p>It is sure to be a fun filled day for the whole family.</p><p>If you or your organization is interested in participating, click on the document links below for information and registration.</p><p>For more information plea</p>",<p>7:00 am - 6:00 pm</p>
http://www.visitmaine.com/event/8148/41st_annual_saco_sidewalk_arts_festival/,(207) 286-3546,41st Annual Saco Sidewalk Arts Festival,"<a href=""http://www.sacospirit.com/"" class=""uvt_eweb"">www.sacospirit.com/</a>",04072,06/25/2011,Main Street,ME,"<p>free event, charge for vendors</p>",06/25/2011,Saco,"Main Street, Saco","<p>Over 100 artists, photographers and fine craftspeople will once again transform Main Street Saco and Pepperell Square into a giant outdoor art gallery. This years&#039; Festival takes place on Saturday, June 25 from 9 a.m. to 4 p.m. rain or shine.  Information and applications are available on line at www.sacospirit.com, e-mail sacospirit@hotmail.com, call 207-286-3546.</p>",<p>9 - 4</p>
http://www.visitmaine.com/event/8184/maple_meadow_farm_festival/,551-7153,Maple Meadow Farm Festival,"<a href=""http://www.maplemeadowfarms.com/"" class=""uvt_eweb"">www.maplemeadowfarms.com/</a>",04757,06/26/2011,830Road,ME,<p>Free admission.  Interested vendors should contact Miriam Gregg at 764 6450 or email farmfestival@roadrunner.com.</p>,06/25/2011,Mapleton,,"<p>Come celebrate...our agricultural roots, past traditions, the way we live today, old fashioned and country cuisine, bluegrass music, and our community.</p><p>The farm fest promotes agricultural and rural living and offers many hands-on activities and horse farming demonstrations. Folks can also enjoy bluegrass music, experience unique purchasing opportunites, and sample delicious country cuisine while visiting with friends and family.</p>",<p>10 to 5 on June 25 and 10 to 4 on June 26</p>
http://www.visitmaine.com/event/8147/30th_anniversary_summer_concert_series/,(207) 333-6601 ext. 2108,30th Anniversary Summer Concert Series,"<a href=""http://www.auburncommunityband.com/"" class=""uvt_eweb"">www.auburncommunityband.com/</a>",04210,08/24/2011,Main Street,ME,<p>FREE! Bring your own lawn chair on which to sit.</p>,06/15/2011,Downtown Auburn,Festival Plaza,"<p>The 45-member Auburn Community Concert Band is celebrating its 30th anniversary performance season. Since 1982, the band has been presenting free weekly concerts in downtown Auburn throughout each summer. A different musical theme is presented EVERY WEDNESDAY EVENING. Selections range from Big Band songs to present day hits ... from Broadway Show tunes to favorite patriotic medlies. Ample free parking is available in the parking garage located across the street from the plaza. In case of inclement weather, performances take place inside the Hilton Garden Inn Auburn Riverwatch, located one block North at Great Falls Plaza.</p>","<p>Every Wednesday evening,  7:00 - 8:15 PM</p>"
http://www.visitmaine.com/event/8146/2011_saco_spirit_main_street_car_show/,(207) 282-7222,2011 Saco Spirit Main Street Car Show,"<a href=""http://sacospirit.com/"" class=""uvt_eweb"">sacospirit.com/</a>",04072,07/30/2011,1 Main Street,ME,<p>$5 registration for cars Free to the public</p>,07/30/2011,Saco,"Downtown Saco, Maine","<p>2nd Annual Saco Spirit Main St Car Show will be presented in downtown Saco, Maine on July 30th.  The show features nine catagories of antique and specialty cars along with vendors, displays, demonstrations, music, food and fun.  Registation begins at 8am and the first place trophies in all nine catagories will be awarded at 2pm on the music stage on Main Street.  There will be a 50/50 raffle and show merchandise for sale.  We anticipate over one hundred car entries this year so come on down and have some fun!</p>",<p>8am-2pm</p>
http://www.visitmaine.com/event/8157/grand_lake_stream_folk_art_festival/,(207) 796-8199,Grand Lake Stream Folk Art Festival,"<a href=""http://www.grandlakestreamfolkartfestival.com/"" class=""uvt_eweb"">www.grandlakestreamfolkartfestival.com/</a>",04637,07/31/2011,Ball Field,ME,"<p>$5.00 for one day, $8.00 both days. David Mallet concert Saturday night $15.00</p>",07/30/2011,Grand Lake Stream,,<p>Folk art and crafts. Canoe building. Quilts on display. Live music. Saturday evening concert featuring David Mallett. Great food and much more.</p>,<p>10:00 AM - 5:00 Pm</p>
http://www.visitmaine.com/event/4231/midsommar_celebration/,896-5240,Midsommar Celebration,"<a href=""http://www.MaineSwedishColony.info/"" class=""uvt_eweb"">www.MaineSwedishColony.info/</a>",04762,06/19/2011,116 Station Rd.,ME,,06/17/2011,New Sweden,New Sweden Museum,"<p>Please join us for Maine&#039;s Historic Swedish Colony&#039;s 1401st Traditional Midsommar Celebration June 17-19, 2011.  Everyone is invited to enjoy the fun and food put on by our communities.</p>",
http://www.visitmaine.com/event/8144/pedal_to_the_port/,(207) 594-5095,Pedal to the Port,"<a href=""http://www.trekkersonline.com/mentour-de-shore.php"" class=""uvt_eweb""><span title=""&hellip;php"">www.trekkersonline.com/mentour-de-shore&hellip;</span></a>",04861,06/11/2011,47 Valley Street,ME,<p>Registration is $30 for a team member; $35 for an individual. Free T-shirt and cookout included! Proceeds benefit Trekkers' youth mentoring programs.</p>,06/11/2011,Thomaston,Georges Valley High School,"<p>Trekkers&#039; Pedal to the Port is an annual fundraising bike ride that starts in the historic town of Thomaston. Bikers travel down the picturesque St. George peninsula to Port Clyde and back. This is a fun and casual ride for all ages, with 3 routes to choose from: 12, 35 and 47 miles. Registration is $30 for a team member; $35 for an individual. Free T-shirt and cookout included! Proceeds benefit Trekkers&#039; youth mentoring programs. Join us for this beautiful coastal ride. We hope to see you there!</p>",<p>Registration Begins: 7:45 a.m.; Ride Begins: 9 a.m.</p>
http://www.visitmaine.com/event/6220/close_to_the_coast_5k_10k/,(207) 865-1183,Close to The Coast 5k &amp; 10K,"<a href=""http://www.active.com/event_detail.cfm?event_id=1928471"" class=""uvt_eweb""><span title=""&hellip;=1928471"">www.active.com/event_detail.cfm?event_id&hellip;</span></a>",04032,06/18/2011,Staples Point Rd,ME,"<p>$15 Registration for the race, which includes a possible t-shirt.  All activities for the Winslow Park Family Fun Day are free, including food and admittance to the park for the day.</p>",06/18/2011,Freeport,Winslow Park,"<p>This year the race marks its 16th Anniversary! The course is run on quiet roads and forest trails along the ocean in beautiful Winslow Park, the home of the Lobsterman Triathlon. Registration is from 7:15 am to 8:45 am with the race starting at 9:00 am.</p><p>The Race is part of the Winslow Park Family Fun Day, a great time for families with all the events free of charge.  Enjoy free entrance to the park for the day, hotdogs, ice cream, games, swimming, activities, playground and a moon bounce house. Oceanside camping is available for those wanting to stay over night.</p><p>Registration is $15.00 with guaranteed t-shirt through June 10, 2010 and $15.00 with possible t-shirt through race day. We pride ourselves on our race prizes, PIES! The top 2 finishers in each category receive a pie!  Additionally, there will be a 1K Kids Fun Run after the main race which requires no application or fees and children&#039;s prizes provided by Wilbur&#039;s of Maine.</p><p>Race proceeds support the Freeport Rotary Club Scholarship program and other local charitable projects.</p><p>Visit www.freeport-rotary.org for more information.</p>",<p>9:00 am - 1:00 pm</p>
http://www.visitmaine.com/event/8205/seacoast_water_garden_club_2011_tour/,(207) 252-4052,Seacoast Water Garden Club 2011 Tour,"<a href=""http://www.seacoastwatergarden.org/"" class=""uvt_eweb"">www.seacoastwatergarden.org/</a>",03909,08/7/2011,7 Old McIntire Road,ME,<p>$2.00 each tour</p>,06/12/2011,York,Seacoast Water Garden Club Tour 2011,"<p>Think Spring!  Or better yet, Summer!  The Seacoast Water Garden Club is hosting its sixth annual pond tour this summer!  The tour will run on consecutive Sundays from mid-June through mid August  with the exception of July 3.   Each Sunday from 12 Noon until 4PM, one or two ponds are open for public viewing.  We anticipate a wonderful collection of water gardens this year, ranging from small backyard sanctuaries to a large property with 13 ponds!  Each garden offers a unique example of how a water garden can be created to fit almost any situation.</p><p>The Club is comprised simply of area people who, as Booker Nevius from the Water Garden Department at Wentworth Greenhouses says, &quot;Love their pond or would love to have a pond&quot;!  In 2006, Kare</p>",<p>Noon to 4pm</p>
http://www.visitmaine.com/event/8227/strawberry_festival/,(207) 363-4422,Strawberry Festival,"<a href=""http://www.southberwickstrawberryfestival.com/"" class=""uvt_eweb"">www.southberwickstrawberryfestival.com/</a>",03909,06/25/2011,Main Street,ME,"<p>No admission fee, but please visit www.southberwickstrawberryfestival.com for more information on activities &amp; vendors.</p>",06/25/2011,South Berwick,,"<p>Annual local town fair in Downtown Southberwick, ME. Lots of fun activities &amp; vendors. Family affair.</p>",<p>9am to 4pm</p>
http://www.visitmaine.com/event/8203/cape_elizabeth_family_fun_day/,(207) 799-8515,Cape Elizabeth Family Fun Day,,04107,06/11/2011,1000 Shore Rd,ME,"<p>Admission is free, activities vary from free to $5.00</p>",06/11/2011,Cape Elizabeth,Fort Williams Park,"<p>Family Fun Day is a non-profit event meant to encourage and support the numerous community, school groups and non-profit organizations in our town by providing them a venue to raise much needed revenue while encouraging the small town spirit of caring and community that is New England. The day kicks off with a parade at 10:30 AM which starting from Cottage Farm Road. There will be floats from local community groups and sports teams, as well as antique cars, bands, lots of fire engines from many of the local towns, and much more. Activities are scheduled throughout the day including games for all ages, face painting, numerous arts and crafts and a wide variety of foods and beverages.</p>",<p>10:30 AM - 4:30 PM</p>
