startdate,hours,enddate,website,title,moreInfoLink,city,address,venue,description,email,tel,zipcode,image,state
"Apr 7, 2011",,"May 4, 2011",http://www.artgateny.com,Miya Ando and Seung Wook Sim,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,NYC,"520 West 27th Street,  Suite 101",ArtGate Gallery,Metamorphosis of Imaginations,info@artgateny.com,1-646-455-0986,10001.0,http://www.artforum.com/uploads/guide.001/id14117/exhibition.jpg,NY
"Mar 31, 2011",,"May 7, 2011",http://www.asyageisberggallery.com,First Class/Second Class,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,new york,537B West 23rd St,Asya Geisberg Gallery,First Class/Second Class,,212-675-7525,10011.0,,NY
"Apr 7, 2011","Mon-Sat 10-8pm, Sun 12-6pm","May 7, 2011",http://www.bcontemporary.com,Changha Hwang,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,,"514 West 24th Street, 2nd Floor, New York",Benrimon Contemporary,Three-Fold,info@bcontemporary.com,212-924-2400,10011.0,http://www.artforum.com/uploads/guide.001/id12945/exhibition.jpg,NY
"Apr 8, 2011",Tues - Sat 10 - 6,"May 14, 2011",http://www.bettycuninghamgallery.com,John Lees,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,New York,541 West 25th Street,Betty Cuningham Gallery,,info@bettycuninghamgallery.com,212 242 2772,10001.0,http://www.artforum.com/uploads/guide.001/id13366/exhibition.jpg,NY
"Mar 24, 2011","Tues - Fri: 10am -6pm, Sat: 12:30pm-5:30pm","Apr 21, 2011",http://www.billhodgesgallery.com,Nao Tanabe,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,New York,24 W 57th Street,Bill Hodges Gallery,NAO,info@billhodgesgallery.com,2123332640,10019.0,http://www.artforum.com/uploads/guide.001/id13226/exhibition.jpg,NY
"Apr 8, 2011","Friday - Sunday, 12 - 6pm and by appointment","May 15, 2011",http://blackandwhiteartgallery.com,Amy Talluto,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,Brooklyn,483 Driggs Avenue,Black &amp; White Gallery,Huldra,info@blackandwhiteartgallery.com,718 599 8775,11211.0,http://www.artforum.com/uploads/guide.001/id13583/exhibition.jpg,NY
"Apr 3, 2011",11 a.m. to 6 p.m. Wednesday through Sunday,"May 15, 2011",http://www.blackstongallery.com,Patrick Keesey,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,New York,"29C Ludlow Street, Between Hester Street and Canal Street",Blackston,Fragments and Refractions,info@blackstongallery.com,212-695-8201,10002.0,http://www.artforum.com/uploads/guide.001/id13675/exhibition.jpg,NY
"Mar 27, 2011",Sunday Thursday 11 - 5:30 Friday 12 - 5 Saturday 1 - 6,"Apr 28, 2011",http://www.bridgegalleryny.com,Peter Bynum,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,New York,98 Orchard Street,Bridge Gallery,,bridgegalleryny@gmail.com,212,10002.0,http://www.artforum.com/uploads/guide.001/id13421/exhibition.jpg,NY
"Mar 15, 2011",Tuesday - Saturday: 11 AM - 6 PM,"Apr 23, 2011",http://www.broadway1602.com,Margarete Jakschik // David Leonardi,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,New York,"1181 Broadway,  Floor 3 (btw. 27 + 28 Street)",Broadway 1602,Either/Or // Sentimental Panorama,gallery@broadway1602.com,212 481 0362,10001.0,,NY
"Apr 14, 2011","Friday 3-6pm, Sat/Sun 1-6pm","May 22, 2011",http://www.bulletspace.org,Wrong Place for the Right People,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,New York,292 E 3rd St,Bullet Space,,bulletspace@gmail.com,347,10009.0,,NY
"Apr 14, 2011","Friday 3-6pm, Sat/Sun 1-6pm","May 22, 2011",http://www.bulletspace.org,Group Show,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,New York,292 E 3rd St,Bullet Space,Wrong Place for the Right People,bulletspace@gmail.com,347,10009.0,,NY
"Apr 3, 2011","Thursday-Sunday, 12-6 PM","May 8, 2011",http://www.bureau-inc.com,Erica Baum,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,New York,127 Henry Street,Bureau,Shuffled Glances,office@bureau,1-212-227-2783,10002.0,http://www.artforum.com/uploads/guide.001/id12658/exhibition.jpg,NY
"Apr 7, 2011",tues-fri 1-7pm sat 1-7pm sun 1-5pm mon closed,"May 8, 2011",http://www.catmchelsea.com,ERIK PAUHRIZI,http://www.artforum.com/guide/country=US&place=New%20York&page_id=1&show=scheduled,New York,500 West 22nd Street,CATM chelsea,THE POISON OF OUR SINS,info@catmchelsea.com,,10011.0,http://www.artforum.com/uploads/guide.001/id13729/exhibition.jpg,NY
"Apr 15, 2011","Wednesday - Saturday 11am - 7pm,  Sun 12 - 6 pm, Mon. 9am-5pm","May 15, 2011",http://www.causeycontemporary.com,"Melissa Murray ""What the Birds Saw"" &amp; Steven Dobbin ""Piercing the Mundane""",http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,Brooklyn,"92 Wythe Ave, Williamsburg",Causey Contemporary,,info@causeycontemporary.com,718-218-8939,11211.0,http://www.artforum.com/uploads/location.000/id02195/location.jpg,NY
"Apr 15, 2011",,"Jun 25, 2011",http://www.centerforbookarts.org,"Group Exhibition: ""With Food in Mind"" curated by Nicole J. Caruth",http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,New York,"28 West 27th Street, Third Floor",The Center for Book Arts,,,212-481-0295,10001.0,,NY
"Mar 17, 2011","Tues - Sat, 10-6","Apr 23, 2011",http://www.chambersfineart.com,Layers: Recent Works by Xiaoze Xie,http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,New York,522 West 19th Street,Chambers Fine Art,,cfa@chambersfineart.com,212 414 1169,10011.0,http://www.artforum.com/uploads/guide.001/id13208/exhibition.jpg,NY
"Mar 31, 2011",Tuesday - Friday 10am - 6pm,"May 7, 2011",http://www.cheimread.com,Juan Usle,http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,New York,547 West 25th Street,Cheim &amp; Read,Desplazado,gallery@cheimread.com,1 212 2427727,10001.0,http://www.artforum.com/uploads/location.000/id00639/location.jpg,NY
"Apr 7, 2011","10 am - 6 pm, Tuesday - Saturday","May 7, 2011",http://www.claireoliver.com,Stephanie Lempert,http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,New York,513 West 26th Street,Claire Oliver,Reconstructed Reliquaries,info@claireoliver.com,(212) 929-5949,10001.0,http://www.artforum.com/uploads/location.000/id02296/location.jpg,NY
"Apr 6, 2011",Wednesday &amp; Thursday 4-8 pm and Saturday 12-6 pm,"30, 2011",http://creongallery.com,Mary Hrbacek,http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,New York,"238 East 24 St, 1B, (near 2 Ave)",CREON Gallery,ENTWINED,norm@creongallery.com,646,10010.0,http://www.artforum.com/uploads/guide.001/id11468/exhibition.jpg,NY
"Apr 15, 2011",,"May 20, 2011",http://www.damstuhltrager.com,"""WEAR IS ART"" featuring: Kim Berit, Jade Brandt, Oona Colliander, Elizabeth Dunn, Margarita Mileva, Moga e Mago, Mimosa Pale, Leyla Rodriguez, Lena Santana, Pau Senabre, Daria Marchik, Tata Christiane",http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,Brooklyn,Fichtestrasse 3 (Kreuzberg/ Berlin) &amp; 38 Marcy Avenue,"Dam, Stuhltrager Gallery",,damstuhltrager@yahoo.com,,11211.0,http://www.artforum.com/uploads/guide.001/id13972/exhibition.jpg,NY
"Apr 14, 2011","Tuesday-Saturday, 11AM - 6PM","May 28, 2011",http://www.denisebibrofineart.com,Jerry Meyer,http://www.artforum.com/guide/country=US&place=New%20York&page_id=2&show=scheduled,New York,"529 West 20th Street, #4W",Denise Bibro Fine Art,Civilization and it's Discontents,info@denisebibrofineart.com,212 647 7030,10011.0,http://www.artforum.com/uploads/location.000/id05612/location.jpg,NY
"Apr 14, 2011","Monday - Friday 10-6, Saturday 11-6","May 26, 2011",http://www.gallerydebuck.com,GEORGES MOQUAY,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,new york,"511 W 25 street, suite 502",De Buck Gallery,TOXIC REMEDY,INFO@GALLERYDEBUCK.COM,212-255-5735,10001.0,,NY
"Apr 7, 2011",,"May 14, 2011",http://www.deanproject.com,Karlos Carcamo,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,"NY 10001, New York","511 West 25th Street, 2nd floor, New York",Dean Project,Till the Break of Dawn,mark@deanproject.com,21222922017,10001.0,http://www.artforum.com/uploads/guide.001/id13886/exhibition.jpg,NY
"Mar 18, 2011",,"Apr 29, 2011",http://www.dmcontemporary.com,Michael Kukla,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,39 East 29th St. 2nd flr.,dm contemporary,"Michael Kukla, New Work",doris@dmcontemporary.com,212-576-2032,10016.0,http://www.artforum.com/uploads/guide.001/id13373/exhibition.jpg,NY
"Apr 12, 2011","Tuesday - Saturday, 10AM - 6PM","Jul 30, 2011",,Gustav Metzger,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,41 Essex Street,e-flux,curated by Hans Ulrich Obrist,,,10002.0,,NY
"Apr 8, 2011",,"May 21, 2011",http://www.edwardthorpgallery.com,Neil Farber,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,"210 Eleventh Avenue, Sixth Floor",Edward Thorp Gallery,Slugging,edwardthorpgallery@earthlink.net,212 691 6565,10001.0,,NY
"Apr 15, 2011",,"May 15, 2011",http://www.elevenrivington.com/,caetano de almeida,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,11 Rivington Street,Eleven Rivington,caetano de almeida,office@elevenrivington.com,212-982-1930,10002.0,,NY
"Apr 13, 2011",Wednesday-Saturday 12-6 pm; Sunday 1-6 pm,"May 15, 2011",http://www.featureinc.com,"Nakagawa has added a device, concentric rectangles&#8212;frames, portals, layers, time lapses, geometry: man made things&#8212;that disrupt yet also concentrate the development of the natural world.",http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,New location: 131 Allen Street,Feature Inc.,,featureinc@featureinc.com,1 212 6757772,10002.0,http://www.artforum.com/uploads/guide.001/id13928/exhibition.jpg,NY
"Apr 7, 2011",Tuesday - Saturday 11 am - 6 pm,"May 7, 2011",http://www.foleygallery.com,New paintings detailing the experience of childhood...not always a happy one.,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,"548 West 28th Street, 2nd Floor",Foley Gallery,,info@foleygallery.com,212 244 9081,10001.0,http://www.artforum.com/uploads/guide.001/id13939/exhibition.jpg,NY
"Apr 14, 2011",,"Jun 11, 2011",http://www.fredtorres.com,Group Show,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,527 W 29th St,Fred Torres Collaborations,Live From Detroit curated by Monica Bowman,,212-244-5074,10001.0,,NY
"Mar 3, 2011",,"Apr 23, 2011",,Mariana Vera,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,37 West 57th Street,Frederico Seve Gallery,Gathering Parts (A series of flora-montages),,212-334-7814,10019.0,,NY
"Mar 31, 2011","Tuesday-Saturday, 11-6PM","May 7, 2011",http://www.freightandvolume.com,Matt Jones,http://www.artforum.com/guide/country=US&place=New%20York&page_id=3&show=scheduled,New York,530 West 24th Street,Freight + Volume,MULTIVERSE,info@freightandvolume.com,1,10011.0,http://www.artforum.com/uploads/guide.001/id13397/exhibition.jpg,NY
"Mar 4, 2011","Tuesday through Saturday, 10 am until 6 pm","Apr 16, 2011",http://www.gagosian.com,Rudolf Stingel,http://www.artforum.com/guide/country=US&place=New%20York&page_id=4&show=scheduled,New York,555 West 24th Street,Gagosian Gallery,curated by Francesco Bonami,newyork@gagosian.com,1,10011.0,http://www.artforum.com/uploads/location.000/id02465/location.jpg,NY
"Apr 14, 2011","Summer Hours: Monday through Friday, 10 am- 6 pm","Jun 25, 2011",http://www.gagosian.com,"PICASSO ""l'amour fou and marie-therese"", curated by John Richardson and Diana Widmaier Picasso",http://www.artforum.com/guide/country=US&place=New%20York&page_id=4&show=scheduled,New York,522 West 21st Street,Gagosian Gallery,,newyork@gagosian.com,212,10011.0,http://www.artforum.com/uploads/location.000/id07104/location.jpg,NY
"Mar 22, 2011",,"Apr 19, 2011",http://www.galeriaperdida.com,VIEW FROM ABOVE: a collaboration with Light &amp; Wire Gallery.  www.lightandwire.com,http://www.artforum.com/guide/country=US&place=New%20York&page_id=4&show=scheduled,Brooklyn,614 40th St,galería perdida,,galeriaperdida@gmail.com,6268065722,11232.0,http://www.artforum.com/uploads/guide.001/id13733/exhibition.jpg,NY
"Mar 22, 2011",,"Apr 30, 2011",http://www.galeriaperdida.com,Gladys-Katherina Hernando,http://www.artforum.com/guide/country=US&place=New%20York&page_id=4&show=scheduled,Brooklyn,614 40th St,galería perdida,Aislado,galeriaperdida@gmail.com,6268065722,11232.0,http://www.artforum.com/uploads/guide.001/id13734/exhibition_large.jpg,NY
"Apr 15, 2011",,"17, 2011",http://gowanusballroom.com,"Art + Architecture 2011, a diverse and multidisciplinary exhibition of emerging artists, is comprised of works that examine, question, or outright challenge everyday interpersonal and contextual relationships.",http://www.artforum.com/guide/country=US&place=New%20York&page_id=4&show=scheduled,Brooklyn,55 9th Street Building 61,The Gowanus Ballroom,"More information about the show and it's artists can be found on our website: <a href=""http://gowanusballroom.com"" target=""_blank"">gowanusballroom.com</a>",gowanusballroom@gmail.com,347,11215.0,http://www.artforum.com/uploads/guide.001/id14047/exhibition.jpg,NY
"Apr 7, 2011",Tuesday - Saturday 10am - 6pm,"May 7, 2011",http://www.greenenaftaligallery.com,John Knight,http://www.artforum.com/guide/country=US&place=New%20York&page_id=4&show=scheduled,New York,"508 West 26th Street, 8th Floor",Greene Naftali Gallery,,info@greenenaftaligallery.com,1 212 463 7770,10001.0,http://www.artforum.com/uploads/location.000/id01309/location.jpg,NY
"Mar 31, 2011","Tuesday - Saturday, 11:00AM to 6:00PM","May 14, 2011",http://www.hastedhuntkraeutler.com/,Andreas Gegeller,http://www.artforum.com/guide/country=US&place=New%20York&page_id=4&show=scheduled,,"537 West 24th Street, New York",HASTED HUNT KRAEUTLER,The Japan Series,info@hastedhuntkraeutler.com,(212) 627-0006,10011.0,http://www.artforum.com/uploads/location.000/id03812/location.jpg,NY
"Apr 14, 2011",,"May 7, 2011",http://www.henriquefaria.com,Luis Roldon,http://www.artforum.com/guide/country=US&place=New%20York&page_id=4&show=scheduled,New York,35 East 67 Street,Henrique Faria Fine Art,Other Voices,info@henriquefaria.com,212 517 4609,10065.0,,NY
"Apr 14, 2011",Wednesday &#8211; Saturday 12 pm &#8211; 6 pm or by appointment,"May 21, 2011",http://www.heskincontemporary.com,Doreen McCarthy,http://www.artforum.com/guide/country=US&place=New%20York&page_id=4&show=scheduled,New York,443 West 37th Street Ground Floor,Heskin Contemporary,Deliberate Deviations,elizabeth8@earthlink.net,212,10018.0,,NY
"Apr 7, 2011","Tues&#8211;Sat, 11&#8211;6","May 7, 2011",http://www.hortongallery.com,Thomas Lowe,http://www.artforum.com/guide/country=US&place=New%20York&page_id=4&show=scheduled,New York,"504 West 22nd Street, Parlor Level",Horton Gallery,They think it's all over,info@hortongallery.com,,10011.0,http://www.artforum.com/uploads/guide.001/id13711/exhibition.jpg,NY
"Apr 2, 2011","Wednesday - Sunday, 11am - 6:30pm and by appointment","May 8, 2011",http://www.invisible-exports.com,"Duke &amp; Battersby, Mike Bouchet, Nicole Cherubini, Vaginal Creme Davis, Jeremy Kost, Jessica Labatte, Cary Liebowitz, Robert Melee, Bob Mizer, Brent Owens, John Waters, Karlheinz Weinberger",http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,New York,14a Orchard Street,INVISIBLE-EXPORTS,,info@invisible,212-226-5447,10002.0,http://www.artforum.com/uploads/guide.001/id13743/exhibition.gif,NY
"Apr 1, 2011","Tuesday - Saturday, 10am - 6pm","May 7, 2011",http://www.jamescohan.com,Folkert de Jong,http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,New York,533 West 26th Street,James Cohan Gallery,Operation Harmony,info@jamescohan.com,1 212 714 9500,10001.0,http://www.artforum.com/uploads/guide.001/id13646/exhibition.jpg,NY
"Apr 6, 2011",Wed. - Sun. Noon to Six,"May 1, 2011",http://jamesfuentes.com,Brian DeGraw,http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,New York,55 Delancey Street,James Fuentes LLC,As the World Burns,info@jamesfuentes.com,212,10002.0,http://www.artforum.com/uploads/location.000/id05440/location.jpg,NY
"Mar 17, 2011",,"Apr 16, 2011",http://www.baileygallery.com,Fabienne Lasserre,http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,New York,625 West 27th Street,Jeff Bailey Gallery,For The Partner,info@baileygallery.com,212,10001.0,http://www.artforum.com/uploads/guide.001/id13389/exhibition.jpg,NY
"Apr 7, 2011",Hours Tuesday - Saturday 10:00am - 6:00pm,"May 27, 2011",http://www.artnet.com/galleries/Home.asp?gid=1108&rta=http://www.artnet.com,Leon Polk Smith,http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,New York,"20 West 57th Street, 8th Floor",Joan T. Washburn Gallery,50 years of separation: 1940's and 1990's,jwashburn@earthlink.net,1 212 3976780,10019.0,http://www.artforum.com/uploads/location.000/id02314/location.jpg,NY
"Apr 12, 2011",,"May 7, 2011",http://www.joshualinergallery.com/,James Roper,http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,New York,"548 West 28th Street, 3rd Floor",Joshua Liner Gallery,All and Nothing,info@joshualinergallery.com,212-244-7415,10001.0,http://www.artforum.com/uploads/guide.001/id13827/exhibition.jpg,NY
"Apr 12, 2011",,"May 7, 2011",http://www.joshualinergallery.com/,Oliver Vernon,http://www.artforum.com/guide/country=US&place=New%20York&page_id=5&show=scheduled,New York,"548 West 28th Street, 3rd Floor",Joshua Liner Gallery,Sprung,info@joshualinergallery.com,212-244-7415,10001.0,http://www.artforum.com/uploads/guide.001/id13828/exhibition_large.jpg,NY
