website,phone,directions,moreInfo,description,venue,name,city,startDate,performers,images,state,endDate,email
http://www.gemfaire.com,503--252-8300,,http://www.festivals.com/viewevent.aspx?eventid=iFx0rUHh8uM%3d,"Fine jewelry, gems, beads, crystals, minerals and much more at the lowest prices. Exhibitors from all over the world will be on site. Classes & demonstrations throughout the weekend.",Scottish Rite Center,Gem Faire/Sacramento,Sacramento,8/19/2011,,,California,8/21/2011,info@gemfaire.com
http://www.gemfaire.com,503--252-8300,,http://www.festivals.com/viewevent.aspx?eventid=PhEUyY9Q%2bVs%3d,"Fine jewelry, gems, beads, crystals, minerals & much more at the lowest prices. Exhibitors from all over the world will be on site. Classes & demonstrations throughout the weekend.",South Towne Exposition Center,Gem Faire/Salt Lake City,Sandy,9/23/2011,,,Utah,9/25/2011,info@gemfaire.com
http://www.guadapalooza.com,830-6242473,Exit IH-35 to Loop 337 to the east and Gruene HD will be in your right.,http://www.festivals.com/viewevent.aspx?eventid=KbE0F1Teimw%3d,"For more infomation, go to www.guadapalooza.com. There are still VIP and Sponsor Packages available as well as vendor spaces for $150 each.",Gruene Harley-Davidson,Guadapalooza 2011,New Braunfels,6/4/2011,12 performer both acoustic and full band sets with headiner  Stoney Larue. Music will run from 11am to 10pm. This is a free show. Free Parking. This will be the largest free concert of the summer. Food and Beverage vendors wil be on site.,http://www.festivals.com/gfx//backstage/1/22767/050720111146012889_ad.jpg,Texas,6/4/2011,info@guadapalooza.com
http://www.watermelonthump.com,830--875-3214,,http://www.festivals.com/viewevent.aspx?eventid=ydx1qfVSoEg%3d,"Four Fun-filled days with a parade, continuous live entertainment, world championship seed spitting contest, carnival, arts & crafts and much more.",421 East Davis,57th Annual Watermelon Thump,Luling,6/23/2011,"Texas Unlimited Band, Mark McKinney, Casey Donahew, Turnpike Troubadours, Kyle Park, Cody Canada & the Departed and Johnny Dee & the Rocket 88s.",,Texas,6/26/2011,jamie@watermelonthump.cm
http://www.nycstreetfairs.com,212--809-5200,,http://www.festivals.com/viewevent.aspx?eventid=N3i4NuoSOvs%3d,,on 43rd Street between Lexington and Third Avenues,Grand Central Spring Festival,New York,5/27/2011,,,New York,5/27/2011,jgiovanni@nycstreetfairs.com
http://www.nycstreetfairs.com,212--809-4900,,http://www.festivals.com/viewevent.aspx?eventid=6sUmmK7DHHE%3d,"A down-home street festival celebrating Spring with more than 500 varieties of ethnic foods, arts and crafts as well as cultural, non-profit and corporate displays and merchandise exhibits along Lexington Avenue, from 42nd to 57th Streets. This event is sponsored by the 17th Police Precinct Community Council.",Lexington Avenue from 42nd to 57th Streets,Lexington Avenue Spring Festival,New York,5/28/2011,,,New York,5/28/2011,info@nycstreetfairs.com
http://www.carnavalsf.com,415-.206.0577,"Festival located on Harrison Street between 24th & 16th Street  Highway 101 get off on Cesar Chavez Street going West make a right on Harrison Street.    Grand Parade Route starts at 24th & Bryant Street travels west on 24th Strret on to Mission Strret, north on mission Street to 17th street to So Van Ness Street.",http://www.festivals.com/viewevent.aspx?eventid=Gh8wgWW93Q8%3d,,Mission,Carnaval San Francisco,San Francisco,5/28/2011,"80 artist on seven stages performing:  Samba, Salsa,Latin Rock, Cumbia, Reggaeton, Latin Jazz, Tango,  Merengue, Mambo, Cha Cha Cha, Soca, Rancheras, Boleros, Reggae",,California,5/29/2011,latinzoneprod@aol.com
http://www.mhmushroommardigras.com,408-.778.1786,"Morgan Hill is located in between San Francisco and Monterey, approximately 25 miles south of San Jose.  Heading South, take Highway 101 to the Dunne Avenue exit and turn right. Go about 1 mile to the festival site.  Heading North, take Highway 101 to the Dunne Avenue exit and turn left over the freeway.  Go about 1 mile to the festival site.",http://www.festivals.com/viewevent.aspx?eventid=LpPgeVLc7xM%3d,"Family fun festival featuring arts & crafts, gourmet food booths, Entertainment including street performers and strolling musicians and 2 stages of live entertainment, Wine and beer gardens, munchkinland for the kids with rides, games and entertainment and much, much more!",Community Center Amphitheater and Depot Street,Morgan Hill Mushroom Mardi Gras Festival,Morgan Hill,5/28/2011,,,California,5/29/2011,mmgf@mhmushroommardigras.com
http://www.nycstreetfairs.com,212--809-4900,,http://www.festivals.com/viewevent.aspx?eventid=JxTrOpljY9U%3d,"This annual festival will feature over 500 authentic ethnic foods, art, craft, antique, jewelry and merchandise exhibitors will create a midway along Second Avenue. Over 100 cultural, non-profit and corporate displays will be on view. The entertainment will be characteristic of this important family-oriented event.",Lexington Avenue from 23rd to 34th Streets in the heart of NYC’s Bellevue-Kips Bay neighborhoods,The Annual Spring Jubilee,New York,5/29/2011,,,New York,5/29/2011,info@nycstreetfairs.com
http://onestientertainment.com/pages/festivals....,847--233-9966,"The Carol Stream “Summer in the Center” festival takes place at the Ross Ferraro Town Center, located at the corner of Gary Avenue and Lies Road in Carol Stream, IL.  A map of the village can be found at http://www.carolstream.org/ReferenceDesk/Forms/VillageMap.pdf.",http://www.festivals.com/viewevent.aspx?eventid=2NhmJa0JF6c%3d,"Summer in the Center is one of the best known and best appreciated suburban festivals in Chicagoland.  Set on the grounds of the Ross Ferraro Town Center, the permanent structures, paved paths, bleachers, dining tents and much more add to the comfortable, clean atmosphere.  Numerous children's activities are available, including a full carnival, arts & crafts workshops, pony rides and much more.  Family-friendly pricing and attractions make this fest unique!",Ross Ferraro Town Center,Carol Stream Summer in the Center,Carol Stream,6/2/2011,"Carol Stream's annual Summer in the Center festival is best known for the amazing level of tribute acts featured at each festival.  You'll swear you're hearing the real thing when you are treated to the sounds of the Beatles, U2, DMB and much more!",http://www.festivals.com/gfx//backstage/1/8210/111320060507536625_ad.jpg,Illinois,6/5/2011,information@onestientertainment.com
http://FreePressSummerFest.com,866--875-8960,"Travel And Parking  Free Press Summer Fest     To facilitate families attending the Free Press Summer Fest, from Noon to 10 p.m. on Saturday & Sunday, August 8 & 9, 2009 at Eleanor Tinsley Park (Buffalo Bayou Park), 800 Allen Parkway, Houston, TX 77019, the Festival has developed the following easy access routes:     PARKING:  There is ample parking downtown on surface lots and in Theatre District Parking Garages. Metered parking is available at no charge on Sunday, August 9.     DRIVING DIRECTIONS TO THE FREE PRESS SUMMER FEST:  NOTE Allen Pkwy. exit ramps off I-45 (Gulf Frwy.) north & south will be closed  See additional information on street closings below    FROM I-45 NORTH:  Exit McKinney, left on Bagby, right on Rusk to Theater District Parking. or  Exit I-10 East to Milam St. Turn right on Capitol to Theater District Parking.      FROM I-45 SOUTH:  Exit Scott/Downtown to St. Joseph Parkway/Pease St. Turn right on northbound streets to Capitol, left on Capitol to Theater District",http://www.festivals.com/viewevent.aspx?eventid=fu5umeoaPsg%3d,"Houston’s hot summer days taking their toll on you? Well, things are about to change. Summer is about to get a lot more interesting as Free Press Summer Fest visits Houston Saturday and Sunday, August 8th and 9th. Featuring more than 40 national, regional and local performers, this festival will fill Buffalo Bayou's Eleanor Tinsley Park, (500 Allen Parkway Houston, TX 77002), located just west of Downtown Houston between Allen Parkway and Memorial Drive.",Eleanor Tinsley Park (Buffalo Bayou),Free Press Summer Fest,Houston,6/4/2011,"Past headliners include Broken Social Scene, Of Montreal, Explosions in the Sky, The Sword, What Made Milwaukee Famous and Octopus Project.",,Texas,6/5/2011,vendor@ewmediagroup.com
http://www.nycstreetfairs.com/,212--809-4900,,http://www.festivals.com/viewevent.aspx?eventid=1dh02882ZsY%3d,,On 3rd Ave from 14th-23rd St,Third Avenue Spring Fair,New York,6/5/2011,,,New York,6/5/2011,jgiovanni@nycstreetfairs.com
,334--657-0420,"For detailed directions, contact Darrell Summerlin at (334) 657-0420 or dalsum1971@yahoo.com.",http://www.festivals.com/viewevent.aspx?eventid=WFobxKApXBY%3d,"Free & Accepted will be hosting its annual Health Fair & Spring Festival 2011 on June 11th from 10AM - 2PM. Our festival will include: Free Health Screenings(Diabetes,Cholesterol,Blood Pressure), Music, Food & Beverages, Pony Rides, Games, Cakewalks, Spacewalks, Water Balloon Fights, Arts & Crafts and other various exhibition booths. The Montgomery Zoo will make an appearance from 11AM-12PM. For further information, please contact Darrell Summerlin at (334) 657-0420 or dalsum1971@yahoo.com.",3431 Hayneville Road,Health Fair & Spring Fest,Montgomery,6/11/2011,,,Alabama,6/11/2011,dalsum1971@yahoo.com
http://www.boulderjewishfestival.org,303--417-0566,"From US 36, go north on 28th Street. Turn left on Pearl Street and proceed to the Pearl Street Mall.",http://www.festivals.com/viewevent.aspx?eventid=D0yycuXOw20%3d,"One-day celebration of Jewish culture, featuring Judaic art, live music on 2 stages, ethnic food, children's activities, and community groups.",Boulder Courthouse Lawn & Pearl Street Mall,Boulder Jewish Festival,Boulder,6/12/2011,,,Colorado,6/12/2011,mail@boulderjewishfestival.org
http://www.freedomfestival.com,319--365-8313,,http://www.festivals.com/viewevent.aspx?eventid=2EKkDnREu20%3d,"For good, old-fashioned, patriotic fun where there’s something for everyone, plan to celebrate America in the Heartland by attending the Cedar Rapids Freedom Festival. A family-oriented festival with over 80 different events, the costs are very affordable and most admissions are FREE with the purchase of a Freedom Festival button.    Included in the many events are outdoor concerts – rock & roll, symphony pops, jazz and folk; a fireworks competition; an Air Show; a patriotic parade; many fun children’s activities; Great Cardboard Boat Regatta; Dragon Boat Races; 8k foot race; museum tours; a Salute to Heroes; a Barbecue Round Up; ice skating; pig roasts and picnics; and THREE nights of the most spectacular fireworks the Midwest has seen, choreographed to fabulous, musical soundtracks.    Jump in your car with the kids and grandparents, drive over to Cedar Rapids, Iowa – in the Heart of the Heartland and only 20 miles from Interstate 80 – to spend a few days at the Cedar Rapids Freedom Festival.    You’ll want to make it an annual family tradition! We’d love to “bring you home” to celebrate!",Various Events/Locations,Cedar Rapids Freedom Festival,Cedar Rapids,6/12/2011,,"http://www.festivals.com/gfx//backstage/charter/066CRFF_photo_thumb.jpg, http://www.festivals.com/gfx//backstage/charter/066CRFF_logo_ad.jpg",Iowa,7/4/2011,janet@freedomfestival.com
http://www.ichthusfestival.org,859--858-3001,Visit www.ichthusfestival.org and click on Location.,http://www.festivals.com/viewevent.aspx?eventid=zwM9Pm9A76E%3d,Ichthus was founded in 1970 as a Christian response to Woodstock.  It was the first festival of its kind in the nation and continues to draw people from all over the United States.,The Ichthus Farm,Ichthus Festival,Wilmore,6/15/2011,Visit www.ichthusfestival.org and click on Artists.,,Kentucky,6/18/2011,contactus@ichthus.org
http://www.thefestival.bc.ca,604-6029798,"Jericho Beach Park is located in the City of Vancouver, on 4th Avenue West, just west of Alma Street",http://www.festivals.com/viewevent.aspx?eventid=51WQOKwu6kY%3d,The Festival features more than 90 hours of music on eight outdoor stages including three evening stages and seven stages running simultaneously throughout the day in the park.  The Festival is a family friendly event with the audience ranging from children to seniors with two stages geared toward a young adult audience.,Jericho Beach Park,Vancouver Folk Music Festival,Vancouver,7/15/2011,"Gillian Welch, Joel Plaskett Emergency,Roseanne Cash, Beats Antique, Justin Townes Earle, Tinariwen, Pokey LaFarge & the South City Three, Mary Gauthier, James Cotton Superharp, Samantha Crain, The Dardanelles, Alpha Yaya Diallo, Digging Roots, Elliott BROOD, Footworks Percussive Dance Ensemble, The Fugitives  Dick Gaughan, Dave Swarbrick & Jason Wilson, The Duhks, Ricardo Lemvo & Makina Loca, Wendy McNeill, Danny Michel, New Country Rehab, Nomadic Caravan, Morgan O’Kane, Josh Ritter & The Royal City Band, Tim Robbins & The Rogues Gallery Band,  Leon Rosselson, Ordo Sakhna, Solas, Spiro, Hans Theessink and Terry Evans, Ti-Coca & Wanga-Nègès, Foy Vance, David Wax Museum, Dustin Bentall Outfit featuring Kendel Carson, Dan Bern, Jim Bryson and the Weakerthans Band, Buck 65,  The Burning Hell, Kathryn Calder, The Hawaiian Legends - Ledward Kaapana, Nathan Aweau, Dennis Kamakahi with Mike Kaawa, Dan Hicks and the Hot Licks,  Imaginary Cities, Emmanuel Jal, The Jayhawks, Diana Jones, Cassius Khan, La-33, Nomadic Caravan from India and more.",http://www.festivals.com/gfx//backstage/1/15627/111420080115536910_ad.jpg,British Columbia,7/17/2011,info@thefestival.bc.ca
