website,allDates,moreinfo,location,contact,description,price,venue,name,image
,"04/21/2011 7:30PM, 04/23/2011 2:00PM, 04/22/2011 8:00PM, 04/20/2011 7:30PM, 04/20/2011 2:00PM",http://www.zipscene.com/events/view/2777673-working-chicago,"175 E. Chestnut St., Chicago, IL 60611",312-642-2000,,,Drury Lane Theatre,Working,http://static3.zipscene.com//data/business_md/BUS_00007922_0_6p72sEDK.jpg
,"04/30/2011 8:00PM, 04/24/2011 3:00PM, 05/01/2011 3:00PM, 04/23/2011 8:00PM, 04/29/2011 8:00PM",http://www.zipscene.com/events/view/2941471-all-in-love-is-fair-chicago,"4520 N. Beacon St., Chicago, IL 60640",773-769-4451,,,Black Ensemble Theater,All In Love Is Fair,http://static1.zipscene.com//data/business_md/BUS_00009530_0_11JyodAt.jpg
,"04/23/2011 1:00PM, 04/21/2011 10:00AM, 04/28/2011 10:00AM, 04/20/2011 10:00AM, 04/22/2011 10:00AM",http://www.zipscene.com/events/view/2903363-charlottes-web-chicago,"175 E. Chestnut St., Chicago, IL 60611",312-642-2000,,,Drury Lane Theatre,Charlottes Web,http://static3.zipscene.com//data/business_md/BUS_00007922_0_6p72sEDK.jpg
,"04/29/2011 8:00PM, 04/30/2011 3:00PM, 04/23/2011 3:00PM",http://www.zipscene.com/events/view/2635105-church-basement-ladies-aurora,"23 East Galena Boulevard, Aurora , IL 60506",630-896-6666,,,Paramount Theatre,Church Basement Ladies,http://static0.zipscene.com//data/business_md/BUS_00042731_0_ZhQRwaBj.jpg
,"04/23/2011 11:00AM, 04/30/2011 11:00AM, 05/07/2011 11:00AM, 05/21/2011 11:00AM, 05/14/2011 11:00AM",http://www.zipscene.com/events/view/2928719-cinderella-ballet-chicago,"929 W. Belmont, Chicago, IL 60657",773-549-8080,,,Comedy Sportz Theatre,Cinderella - Ballet,http://static0.zipscene.com//data/business_md/BUS_00009549_0_TvsSN6Yo.jpg
,"04/23/2011 10:00PM, 06/03/2011 10:00PM, 05/21/2011 10:00PM",http://www.zipscene.com/events/view/2854489-comedysportz-chicago,"929 W. Belmont, Chicago, IL 60657",773-549-8080,,,Comedy Sportz Theatre,Comedysportz,http://static0.zipscene.com//data/business_md/BUS_00009549_0_TvsSN6Yo.jpg
,"05/27/2011 10:30PM, 05/06/2011 10:30PM",http://www.zipscene.com/events/view/2935101-baby-wants-candy-chicago,"2540 North Lincoln Ave., Chicago, IL 60614",773-935-6100,,,The Apollo Theater,Baby Wants Candy,http://static2.zipscene.com//data/business_md/BUS_00000444_0.gif
,"06/09/2011 7:30PM, 06/05/2011 3:00PM, 06/11/2011 7:30PM, 05/29/2011 3:00PM, 06/10/2011 7:30PM",http://www.zipscene.com/events/view/2939731-mother-bear-chicago,"2936 N. Southport Ave., Chicago, IL 60657",773-935-6860,,,Athenaeum Theatre,Mother Bear,http://static0.zipscene.com//data/business_md/BUS_00000411_0.jpg
,"04/24/2011 6:00PM, 04/20/2011 6:00PM, 04/21/2011 6:00PM, 04/23/2011 6:00PM, 04/22/2011 6:00PM",http://www.zipscene.com/events/view/2859879-half-price-oysters-whole-lotta-fun-cincinnati,"9769 Montgomery Rd., Cincinnati, OH 45242",513-936-8600,Carlo & Johnny Happy Hour featuring 1/2 priced oysters.try our new raw bar featuring 10 varieties of the world's best oysters.,,Carlo & Johnny,Half Price Oysters - whole lotta fun!,http://static3.zipscene.com//data/event_data/event_lg/BUS_665_EVENT_2859655_iVINYfpB_lg.jpg
,05/16/2011,http://www.zipscene.com/events/view/2942609-neko-case-louisville-concerts,"1386 Lexington Rd., Louisville, KY 40206",502-584-8088,,,Headliners Music Hall,Neko Case,http://static3.zipscene.com//data/business_md/BUS_00004151_0_1.jpg
,05/16/2011,http://www.zipscene.com/events/view/2941441-third-eye-blind-louisville-concerts,"315 West Broadway, Louisville, KY 40202",502-562-0188,,,Kentucky Center - Brown Theatre,Third Eye Blind,http://static1.zipscene.com//data/business_md/BUS_00004485_0_1.jpg
,05/05/2011,http://www.zipscene.com/events/view/2938237-taste-of-derby-louisville-sports,"1860 Mellwood Avenue, Louisville, KY 40206",502-895-3650,,,Mellwood Arts & Entertainment Center,Taste of Derby,http://static2.zipscene.com//data/business_md/BUS_00004478_0_1.gif
,05/14/2011,http://www.zipscene.com/events/view/2941305-amateur-mma-festival-columbus-sports,"405 Neil Ave., Columbus, OH 43215",614-461-5483,,,Lifestyle Communities Pavilion,Amateur MMA Festival,http://static1.zipscene.com//data/business_md/BUS_00026808_0_ii4NwkLq.jpg
,05/22/2011,http://www.zipscene.com/events/view/2930723-martin-lawrence-columbus-concerts,"300 West Broad St., Columbus, OH 43215",614-221-4341,,,Veterans Memorial Auditorium,Martin Lawrence,http://static0.zipscene.com//data/business_md/BUS_00031177_0_b86gvhX3.jpg
,05/31/2011,http://www.zipscene.com/events/view/2939071-indiana-fever-vs-minnesota-lynx-indianapolis-sports,"125 S. Pennsylvania St., Indianapolis, IN 46204",317-917-2755,,,Conseco Fieldhouse,Indiana Fever vs. Minnesota Lynx,http://static0.zipscene.com//data/business_md/BUS_00026697_0_tT3fNIGv.jpg
,"08/18/2011 7:10PM, 08/17/2011 7:10PM, 05/19/2011 7:10PM, 08/16/2011 7:10PM, 05/18/2011 7:10PM",http://www.zipscene.com/events/view/2870605-chicago-white-sox-vs-cleveland-indians-chicago,"333 W 35th Street, Chicago, IL 60616",312-674-1000,,,U.S. Cellular Field,Chicago White Sox vs. Cleveland Indians,http://static2.zipscene.com//data/business_md/BUS_00042740_0_AEkcOEfB.jpg
,"05/21/2011 1:00PM, 05/22/2011 1:00PM, 05/20/2011 1:00PM",http://www.zipscene.com/events/view/2734697-los-angeles-dodgers-at-chicago-white-sox-sun-5-22-2011-chicago-sports,"333 W 35th Street, Chicago, IL 60616",312-674-1000,,,U.S. Cellular Field,Los Angeles Dodgers at Chicago White Sox  Sun 5/22/2011,http://static2.zipscene.com//data/business_md/BUS_00042740_0_AEkcOEfB.jpg
,"05/20/2011 7:10PM, 05/21/2011 1:10PM, 05/22/2011 1:10PM",http://www.zipscene.com/events/view/2908929-chicago-white-sox-vs-los-angeles-dodgers-chicago-sports,"333 W 35th Street, Chicago, IL 60616",312-674-1000,,,U.S. Cellular Field,Chicago White Sox vs. Los Angeles Dodgers,http://static2.zipscene.com//data/business_md/BUS_00042740_0_AEkcOEfB.jpg
,05/28/2011,http://www.zipscene.com/events/view/2747531-pittsburgh-pirates-at-chicago-cubs-sat-5-28-2011-chicago,"1060 W. Addison, Chicago, IL 60613",773-404-2827,,,Wrigley Field,Pittsburgh Pirates at Chicago Cubs  Sat 5/28/2011,http://static3.zipscene.com//data/business_md/e7861bd836e0ef30e9dc399ce61e151c_1.jpg
,"05/13/2011 7:15PM, 05/15/2011 2:05PM, 08/24/2011 7:05PM",http://www.zipscene.com/events/view/2941753-indianapolis-indians-vs-columbus-clippers-indianapolis,"501 W Maryland St, Indianapolis, IN 46225",317-269-3545,,,Victory Field,Indianapolis Indians vs. Columbus Clippers,http://static2.zipscene.com//data/business_md/BUS_00038768_0_1powpyng.jpg
,"05/19/2011 11:05AM, 05/17/2011 7:05PM, 05/18/2011 1:05PM, 05/20/2011 7:15PM",http://www.zipscene.com/events/view/2881207-indianapolis-indians-vs-buffalo-bisons-indianapolis,"501 W Maryland St, Indianapolis, IN 46225",317-269-3545,,,Victory Field,Indianapolis Indians vs. Buffalo Bisons,http://static2.zipscene.com//data/business_md/BUS_00038768_0_1powpyng.jpg
,"05/16/2011 11:00AM, 04/25/2011 11:00AM, 05/09/2011 11:00AM, 05/02/2011 11:00AM, 05/23/2011 11:00AM",http://www.zipscene.com/events/view/2848987-5-burgers-and-6-pitchers-montgomery,"9390 Montgomery Rd., Montgomery, OH 45242",513-793-7882,"Now  this is how you watch Monday Night Football!!! With a $5 burger in your  left hand, and a $6 pitcher in your right hand!!! Plus we have free   pool and free jukebox!",,Village Tavern,$5 Burgers and $6 pitchers,http://static3.zipscene.com//data/business_md/BUS_00000505_0_YR375tRQ.jpg
,"09/20/2011 7:10PM, 09/19/2011 7:10PM, 05/02/2011 7:10PM, 05/03/2011 7:10PM, 05/04/2011 12:35PM",http://www.zipscene.com/events/view/2826811-houston-astros-at-cincinnati-reds-thu-4-7-2011-cincinnati,"100 Main St., Cincinnati, OH 45233",513-765-7000,,,Great American Ballpark,Houston Astros at Cincinnati Reds  Thu 4/7/2011,http://static1.zipscene.com//data/business_md/BUS_00038800_0_kGIi06OD.jpg
,"04/26/2011 11:00AM, 05/10/2011 11:00AM, 05/03/2011 11:00AM, 05/17/2011 11:00AM, 05/24/2011 11:00AM",http://www.zipscene.com/events/view/2848574-tipsy-trivia-montgomery,"9390 Montgomery Rd., Montgomery, OH 45242",513-793-7882,"Whether  you are feeling smart, or in need of a cheap buzz, or both.... We have   the answer. Trivia starts at 7pm with cash prizes. Plus we have $3 well   drinks and $3 import beers!!!",,Village Tavern,Tipsy Trivia,http://static3.zipscene.com//data/business_md/BUS_00000505_0_YR375tRQ.jpg
,"05/19/2011 11:00AM, 05/12/2011 11:00AM, 04/28/2011 11:00AM, 05/05/2011 11:00AM, 04/21/2011 11:00AM",http://www.zipscene.com/events/view/2848678-karaoke-and-big-ass-beers-montgomery,"9390 Montgomery Rd., Montgomery, OH 45242",513-793-7882,We have the market cornered on fun   Thursday nights!!! Jimmy gets the karaoke going at 10pm with no cover   charge! Plus we have 22oz domestic bottles for just $3 all night long!!!,,Village Tavern,Karaoke and Big Ass Beers,http://static3.zipscene.com//data/business_md/BUS_00000505_0_YR375tRQ.jpg
,"04/29/2011 11:00AM, 05/13/2011 11:00AM, 05/06/2011 11:00AM, 04/22/2011 11:00AM, 05/20/2011 11:00AM",http://www.zipscene.com/events/view/2848782-dj-tweety-with-no-cover-charge-montgomery,"9390 Montgomery Rd., Montgomery, OH 45242",513-793-7882,"The weekend is finally here!!! So get up  to the VT for the best time around! We have XXXtreme happy hour from   3-8:45pm! Then put the women and children to bed, when DJ Tweety starts   spinning @ 10pm! The Tavern will be jumpin!!!",,Village Tavern,DJ Tweety with no cover charge,http://static3.zipscene.com//data/business_md/BUS_00000505_0_YR375tRQ.jpg
,"05/21/2011 7:00PM, 04/30/2011 7:00PM, 04/23/2011 7:00PM, 05/14/2011 7:00PM, 05/07/2011 7:00PM",http://www.zipscene.com/events/view/2848885-doors-open-7pm-johnny-b-montgomery,"9390 Montgomery Rd., Montgomery, OH 45242",513-793-7882,Merry Christmas! We open at 7pm!!! Bring  all of that Christmas cash and make it rain!!! DJ Johnny B starts @   10pm!!! No cover charge!!!,,Village Tavern,Doors open @ 7pm Johnny B,http://static3.zipscene.com//data/business_md/BUS_00000505_0_YR375tRQ.jpg
,"07/15/2011 7:10PM, 07/16/2011 7:10PM, 05/15/2011 1:10PM, 05/13/2011 7:10PM, 05/14/2011 4:10PM",http://www.zipscene.com/events/view/2825111-cincinnati-reds-vs-st-louis-cardinals-cincinnati-sports,"100 Main St., Cincinnati, OH 45233",513-765-7000,,,Great American Ballpark,Cincinnati Reds vs. St. Louis Cardinals,http://static1.zipscene.com//data/business_md/BUS_00038800_0_kGIi06OD.jpg
,"05/19/2011 12:35PM, 05/18/2011 7:10PM",http://www.zipscene.com/events/view/2825691-cincinnati-reds-vs-pittsburgh-pirates-cincinnati,"100 Main St., Cincinnati, OH 45233",513-765-7000,,,Great American Ballpark,Cincinnati Reds vs. Pittsburgh Pirates,http://static1.zipscene.com//data/business_md/BUS_00038800_0_kGIi06OD.jpg
,"05/21/2011 12:00PM, 05/22/2011 12:00PM",http://www.zipscene.com/events/view/2927689-rock-on-the-range-columbus,"1 Black & Gold Boulevard, Columbus, OH 43211",614-431-3600,,,Crew Stadium,Rock On The Range,http://static3.zipscene.com//data/business_md/BUS_00038787_0_co5BhZPC.gif
,05/24/2011,http://www.zipscene.com/events/view/2940843-lynyrd-skynyrd-amp-zz-top-columbus-concerts,"555 Borror Dr, Columbus, OH 43210",614-688-8400,,,Schottenstein Center,Lynyrd Skynyrd & ZZ Top,http://static3.zipscene.com//data/business_md/BUS_00027612_0_psDv1APS.jpg
,"05/30/2011 7:10PM, 06/01/2011 7:10PM, 09/18/2011 1:10PM",http://www.zipscene.com/events/view/2825827-cincinnati-reds-vs-milwaukee-brewers-cincinnati,"100 Main St., Cincinnati, OH 45233",513-765-7000,,,Great American Ballpark,Cincinnati Reds vs. Milwaukee Brewers,http://static1.zipscene.com//data/business_md/BUS_00038800_0_kGIi06OD.jpg
,"05/15/2011 11:00AM, 05/22/2011 11:00AM, 05/08/2011 11:00AM, 04/24/2011 11:00AM, 05/01/2011 11:00AM",http://www.zipscene.com/events/view/2849913-sunday-funday-cincinnati,"1108 St. Gregory St., Cincinnati, OH 45202",513-651-2253,"Come  watch your favorite team every Sunday at Longworths... We know any   Bengals fan come thirsty and hungry!! We have $5 Burger Mania, brunch   11-2, $10 buckets of 5 domestics! Plus $3 Jager shots after a Bengal   Touchdown! Ask about our $10 buffet, which offers great appetizers and   $2.75 U Call its!  We have Last Call Trivia every Sunday from 7pm- 9pm.   Prizes offered for 1st, 2nd and 3rd place!",,Longworth's,Sunday Funday,http://static3.zipscene.com//data/business_md/cca3df52debcd3c0d584a35fb3bfcf3d_3.jpg
,"04/23/2011 6:00PM, 04/22/2011 6:00PM, 04/24/2011 6:00PM, 04/25/2011 6:00PM, 04/21/2011 6:00PM",http://www.zipscene.com/events/view/2859879-half-price-oysters-whole-lotta-fun-cincinnati,"9769 Montgomery Rd., Cincinnati, OH 45242",513-936-8600,Carlo & Johnny Happy Hour featuring 1/2 priced oysters.try our new raw bar featuring 10 varieties of the world's best oysters.,,Carlo & Johnny,Half Price Oysters - whole lotta fun!,http://static3.zipscene.com//data/event_data/event_lg/BUS_665_EVENT_2859655_iVINYfpB_lg.jpg
,"04/25/2011 11:00AM, 05/09/2011 11:00AM, 05/23/2011 11:00AM, 05/02/2011 11:00AM, 05/16/2011 11:00AM",http://www.zipscene.com/events/view/2851296-mac-amp-cheese-mondays-covington,"313 Greenup St., Covington, KY 41011",859-261-6777,"Enjoy from a variety of 10 Mac & Cheeses or build your own, all at half price! Valid for dine in only. <br />",,Keystone Bar & Grill,Mac & Cheese Mondays!,http://static2.zipscene.com//data/event_data/event_md/BUS_4458_EVENT_2851264_Y3UPuyCE_md.jpg
,"04/22/2011 4:00PM, 04/26/2011 5:00PM, 04/21/2011 5:00PM, 04/25/2011 5:00PM, 04/27/2011 5:00PM",http://www.zipscene.com/events/view/2913020-happy-hour-cincinnati,"631 Walnut Street, Cincinnati, OH 45202",513-241-0707,Come unwind after work at the newest addition to the Jeff Ruby Culinary experience.<br />,,Walnut Street Grill,Happy Hour!,http://static3.zipscene.com//data/business_md/BUS_00051449_0_b8XU9Hzs.jpg
,"05/24/2011 11:00AM, 05/03/2011 11:00AM, 05/17/2011 11:00AM, 04/26/2011 11:00AM, 05/10/2011 11:00AM",http://www.zipscene.com/events/view/2851398-dilla-tuesdays-covington,"313 Greenup St., Covington, KY 41011",859-261-6777,"Enjoy from a wide variety of quesedillas or build your own, all for half price! Valid for dine in only.<br />",,Keystone Bar & Grill,'Dilla Tuesdays,http://static0.zipscene.com//data/event_data/event_md/BUS_4458_EVENT_2851366_6g63x6wp_md.jpg
,"04/26/2011 8:00PM, 05/10/2011 8:00PM, 05/24/2011 8:00PM, 05/17/2011 8:00PM, 05/03/2011 8:00PM",http://www.zipscene.com/events/view/2849397-2-bud-light-plastics-cincinnati,"1108 St. Gregory St., Cincinnati, OH 45202",513-651-2253,Looking for a great beer special?? Well look no further. We have $2 Bud Light plastic bottles (16oz) all day and all night!!!,,Longworth's,$2 Bud Light Plastics,http://static3.zipscene.com//data/business_md/cca3df52debcd3c0d584a35fb3bfcf3d_3.jpg
,"05/11/2011 8:00PM, 05/18/2011 8:00PM, 04/27/2011 8:00PM, 05/25/2011 8:00PM, 05/04/2011 8:00PM",http://www.zipscene.com/events/view/2849500-50-cent-drafts-beer-pong-and-dj-cincinnati,"1108 St. Gregory St., Cincinnati, OH 45202",513-651-2253,"This is the only party to be at during the week! Check out all these deals!!!   50 cent drafts  $2.75  Ciroc,Crown Royal Black, 1800 Silver, Sailor Jerry, Beefeaters  $7 cheese and $9 pepperoni pizzas  Trivia 7-9pm  Cincy's best DJs at 10pm  Beer Pong Tournament  No cover charge  **** Come see where everyone goes on Wednesday nights!!!",,Longworth's,"50 cent drafts, beer pong , and dj",http://static3.zipscene.com//data/business_md/cca3df52debcd3c0d584a35fb3bfcf3d_3.jpg
,"04/28/2011 8:00PM, 05/12/2011 8:00PM, 04/21/2011 8:00PM, 05/05/2011 8:00PM, 05/19/2011 8:00PM",http://www.zipscene.com/events/view/2849605-karaoke-with-dj-jimmy-cincinnati,"1108 St. Gregory St., Cincinnati, OH 45202",513-651-2253,Watch  your favorite team on one of our many flat screens while you enjoy some  of the best food on the hill!  We have $3 Big Ass Beers (22 oz domestic  bottles)!  Plus we have the return of karaoke to Thursday nights!!! At   10pm you will see the best karaoke spot in Cincy!!!!,,Longworth's,Karaoke with DJ Jimmy,http://static3.zipscene.com//data/business_md/cca3df52debcd3c0d584a35fb3bfcf3d_3.jpg
,"04/22/2011 8:00PM, 04/29/2011 8:00PM, 05/06/2011 8:00PM, 05/13/2011 8:00PM, 05/20/2011 8:00PM",http://www.zipscene.com/events/view/2849708-happy-hour-longworth-s-cincinnati,"1108 St. Gregory St., Cincinnati, OH 45202",513-651-2253,"What are you doing after work? Still in   your suit? or just spent the day on river or at the REDS game? It   doesn't matter!! Bring all your friends back to Longworth's!   The enviroment at Longworth's makes everyone feel comfortable, Our staff  will treat you like a regular, listen to good music (your choice with   our NEW jukebox), grab a bite to eat from our awesome menu and just hang  out with great people! Whether you are looking for an upbeat break   between work and home or needing a relaxing time with co-workers   Longworth's is the place to be. You work all day, let us work for you!  Drink Specials:  $2.50 domestics  $3 Wells  $3 Wines  from 5-9pm  Book your company's Happy Hour today! Contact Katie Overbeck at   SalesManagerLongworths@gmail.com  513 651 2253",,Longworth's,Happy Hour @ Longworth's,http://static3.zipscene.com//data/business_md/cca3df52debcd3c0d584a35fb3bfcf3d_3.jpg
,"04/30/2011 7:00PM, 04/23/2011 7:00PM, 05/14/2011 7:00PM, 05/07/2011 7:00PM, 05/21/2011 7:00PM",http://www.zipscene.com/events/view/2849812-saturday-nights-cincinnati,"1108 St. Gregory St., Cincinnati, OH 45202",513-651-2253,"Everyweek  we have to DJs spinning and an awesome band rocking out the house! No   Cover until 10:30pm! 10 bartenders slinging drinks for you and 100's of   your close friends! Bring everyone out to see what we have in store for   you! 2 amazing patios, kitchen is open til 10pm. See you there!",,Longworth's,Saturday Nights!,http://static3.zipscene.com//data/business_md/cca3df52debcd3c0d584a35fb3bfcf3d_3.jpg
,"05/18/2011 4:00PM, 05/11/2011 4:00PM, 04/27/2011 4:00PM, 05/25/2011 4:00PM, 05/04/2011 4:00PM",http://www.zipscene.com/events/view/2476300-customer-appreciation-night-covington,"604 Main St., Covington, KY 41011",859-261-1330,Customer Appreciation Night 5 for $5.00 domestic bottled beers,,Cosmos Grille Pub,Customer Appreciation Night,http://static2.zipscene.com/build/web/images/consumer_v4/misc/photos/default_no_community_image-1261054447.jpg
,05/20/2011,http://www.zipscene.com/events/view/2236270-fairfield-salsa-social-fairfield,"411 Wessel Drive, Fairfield, OH 45014",513-567-5348,"FAIRFIELD SALSA SOCIAL EVERY 3RD FRIDAY OF THE MONTH!!    ~ A Beautiful large wood dance floor!  ~ Dance Class by SALSA UNDERGROUND (Salsa, Merengue, Bachata, Cha cha & Salsa Rueda)  ~ The Best Latin mix by DJ AIKON  ~ An event for the entire family ~ EVERY 3RD FRIDAY OF THE MONTH   ~ Performances, Demonstrations & Special guests   (Instructors, Performers & DJs periodically)    FREE popcorn & Giveaways  Cash Bar- Beer & Wine    Dance Class 8-9pm- $10.00 / $7.00 for students (includes open dance)  Open Dance 9pm - Midnight- $5.00 / $3.00 for students.    Located at:   The Fairfield Community Arts Center  411 Wesel Dr.  Fairfield, OH 45014  513-567-5348  For more information, go to www.medialatina.net    PRODUCED BY MEDIA LATINA",,The Fairfield Community Arts center,Fairfield Salsa Social,http://static2.zipscene.com//data/event_data/event_lg/BUS_0_EVENT_2236238_gfO3QfD3_lg.jpg
