image,time,description,price,venueName,startDate,name,moreInfoLink,fullLocation
http://vvoice.vo.llnwd.net/e15/2965791.1.jpg,1:00pm,Monthly meeting.,,City Hall,Ongoing,Landmark Preservation Advisory Board,http://www.sfweekly.com/events/landmark-preservation-advisory-board-9497/,"1 Dr. Carlton B. Goodlett (at Grove), San Francisco CA"
,,Contribute to this ongoing art and oral history project by e-mailing answers to the following questions to connection@therac.org: How did you or your family come to Richmond in the first place? What are your happiest memories here? What have you liked most about your community? What historic events stand out most in your memory and your family stories?    What stories seem to capture Richmond's essence? What issues and challenges have you faced here? What are your dreams for Richmond's next 100 years?,,Richmond Art Center,Ongoing,"Contribute to ""Richmond Stories""",http://www.sfweekly.com/events/contribute-to-richmond-stories-26475/,"2540 Barrett, Richmond CA"
,,"Painting, mixed media, photography and three-dimensional work, jewelry, ceramics, glass, wood, etc. sought by gallery space. See Web site for submission requirements.",,Arts and Crafts Cooperative Inc.,Ongoing,Gallery Seeks Arts and Crafts,http://www.sfweekly.com/events/gallery-seeks-arts-and-crafts-36632/,"1652 Shattuck (at Lincoln), Berkeley CA"
http://vvoice.vo.llnwd.net/e15/4417567.1.jpg,,High-quality singing with no charge for songs or entrance.,free,The Mint Karaoke Lounge,Ongoing,Karaoke Lounge,http://www.sfweekly.com/events/karaoke-lounge-816236/,"1942 Market (at Duboce), San Francisco CA"
,,Trained museum docents offer general introductions to the museum's collections as well as tours that highlight special exhibitions.,Free with museum admission,Asian Art Museum,Ongoing,Gallery Tours: Asian Art Museum,http://www.sfweekly.com/events/gallery-tours-21867/,"200 Larkin (at McAllister), San Francisco CA"
,12:15pm,"Once a week, meet with working women as well as stay-at-home moms for an hour of inspiration. Run by Rabbi Ahron Hecht.",,Richmond Torah Center,Ongoing,Women&#39;s Wednesdays,http://www.sfweekly.com/events/womenand-39-s-wednesdays-823946/,"423 10th Ave. (at Geary), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4346850.1.jpg,4:00pm,Because Friday is too long to wait.,free,Bender's,Ongoing,Whiskey Wednesday,http://www.sfweekly.com/events/whiskey-wednesday-1364631/,"806 South Van Ness (at 19th St.), San Francisco CA"
,5:00pm,,,Fairmont Hotel,Ongoing,Eric Shifrin,http://www.sfweekly.com/events/eric-shifrin-862758/,"950 Mason (at California), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4587231.1.jpg,6:00pm,,free,Encore Karaoke Lounge,Ongoing,Open Mike Karaoke,http://www.sfweekly.com/events/open-mike-karaoke-283761/,"1550 California (at Polk), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4510748.1.jpg,6:00pm,Classic Motown and more with DJ Toby Cain.,free,Skip's Tavern,Ongoing,"""Toby&#146;s Oldies""",http://www.sfweekly.com/events/tobyand-146-s-oldies-55957/,"453 Cortland (at Andover), San Francisco CA"
,6:00pm,,,Capurro's,Ongoing,Trio de Swing,http://www.sfweekly.com/events/trio-de-swing-822998/,"498 Jefferson (at Hyde), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4300260.1.jpg,6:30pm,,,Enrico's,Ongoing,Mauricio Bertin,http://www.sfweekly.com/events/mauricio-bertin-1943878/,"504 Broadway (at Kearny), San Francisco CA"
,6:30pm,,,Bossa Nova,Ongoing,Antonio Guedes,http://www.sfweekly.com/events/antonio-guedes-808692/,"138 Eighth St. (at Minna), San Francisco CA"
,6:30pm,,,John's Grill,Ongoing,Carl Lockett,http://www.sfweekly.com/events/carl-lockett-868861/,"63 Ellis (at Powell), San Francisco CA"
,6:30pm,Greek folk,free,Mezes,Ongoing,Orpheus,http://www.sfweekly.com/events/orpheus-907589/,"2373 Chestnut (at Divisadero), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4484541.1.jpg,7:00pm,,,Caffe Trieste,Ongoing,Ned Boynton & Caf&eacute; Americain,http://www.sfweekly.com/events/ned-boynton-and-cafandeacute-americain-868839/,"601 Vallejo (at Grant), San Francisco CA"
,7:00pm-10:00pm,,,Eastside West,Ongoing,Terrence Brewer,http://www.sfweekly.com/events/terrence-brewer-1660073/,"3154 Fillmore (at Greenwich), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4786396.1.jpg,7:00pm,,free,Le Colonial,Ongoing,The Cosmo Alleycats featuring Ms. Emily Wade Adams,http://www.sfweekly.com/events/the-cosmo-alleycats-featuring-ms-emily-wade-adams-632924/,"20 Cosmo (at Ophir), San Francisco CA"
,,,free,Carmen's Restaurant,Ongoing,Karaoke Night,http://www.sfweekly.com/events/karaoke-night-345284/,"Pier 40 (at Embarcadero), San Francisco CA"
,7:00pm-8:30pm,FTM open-mike night at popular men&#146;s sex club,free,Eros,Ongoing,"""Re-Tool & Grind""",http://www.sfweekly.com/events/re-tool-and-grind-55948/,"2051 Market (at Church), San Francisco CA"
,7:00pm,"A guided nighttime walk that covers a mile of historic Pacific Heights, where, we understand, many ghosts still haunt rickety Victorians.",$10-$20,Queen Anne Hotel,Ongoing,San Francisco Ghost Hunt,http://www.sfweekly.com/events/san-francisco-ghost-hunt-9649/,"1590 Sutter (at Octavia), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4484543.1.jpg,7:00pm,,,Cafe Divine,Ongoing,Craig Ventresco & Meredith Axelrod,http://www.sfweekly.com/events/craig-ventresco-and-meredith-axelrod-951305/,"1600 Stockton (on Washington Square), San Francisco CA"
,7:30pm,Win prizes with your team at this classic trivia night.,,Danny Coyle's,Ongoing,Brainstormer Trivia,http://www.sfweekly.com/events/brainstormer-trivia-791906/,"668 Haight (at Pierce), San Francisco CA"
,7:30pm,,$10,Top of the Mark,Ongoing,Ben Marcato & the Mondo Combo,http://www.sfweekly.com/events/ben-marcato-and-the-mondo-combo-56055/,"One Nob Hill, 999 California (at Mason), San Francisco CA"
,,"Candlelit singing, prayer, and contemplation for all spiritual practices.",,Seventh Avenue Presbyterian Church,Ongoing,Taiz&eacute; Service of Meditation,http://www.sfweekly.com/events/taizandeacute-service-of-meditation-1715217/,"1329 Seventh Ave. (at Judah), San Francisco CA"
,7:30pm,standards,,Les Joulins Jazz Bistro,Ongoing,Charles Unger Experience,http://www.sfweekly.com/events/charles-unger-experience-638593/,"44 Ellis (at Powell), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4553771.1.jpg,8:00pm,,$5-$8,CELLspace,Ongoing,"""Alternative Milonga""",http://www.sfweekly.com/events/alternative-milonga-854352/,"2050 Bryant (at 18th St.), San Francisco CA"
,8:00pm,Trivia contest.,,Bus Stop,Ongoing,Brainstormer Pub Quiz,http://www.sfweekly.com/events/brainstormer-pub-quiz-1991722/,"1901 Union (at Laguna), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4300249.1.jpg,8:00pm,,"free, all ages",Giordano Bros.,Ongoing,Kiyoshi Foster & Sean Leahy,http://www.sfweekly.com/events/kiyoshi-foster-and-sean-leahy-943189/,"303 Columbus (at Broadway), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4553630.1.jpg,8:00pm,,free,Amnesia,Ongoing,"Gaucho, Michael Abraham Jazz Session",http://www.sfweekly.com/events/gaucho-michael-abraham-jazz-session-56179/,"853 Valencia (at 20th St.), San Francisco CA"
,8:00pm-10:00pm,hip-hop open mike,,Air Lounge,Ongoing,"""Mouth Off""",http://www.sfweekly.com/events/mouth-off-836531/,"492 Ninth St. (at Washington), Oakland CA"
,8:00pm,open mike,,Kelly's of Alameda,Ongoing,Kelly Park & Reid Whatley,http://www.sfweekly.com/events/kelly-park-and-reid-whatley-56120/,"1313 Park (at Encinal), Alameda CA"
http://vvoice.vo.llnwd.net/e15/2621633.1.jpg,8:00pm,"Team up for fun and games with your hostess, Marissa.",,The Napper Tandy,Ongoing,Brainstormer Pub Quiz,http://www.sfweekly.com/events/brainstormer-pub-quiz-791922/,"3200 24th St. (at Van Ness), San Francisco CA"
,8:00pm,,$3-$8,Cafe Cocomo,Ongoing,"""Wednesday Night Salsa""",http://www.sfweekly.com/events/wednesday-night-salsa-725421/,"650 Indiana (at 18th St.), San Francisco CA"
,8:30pm,,free,Gold Dust Lounge,Ongoing,Johnny Z & the Camaros,http://www.sfweekly.com/events/johnny-z-and-the-camaros-1411933/,"247 Powell (at O'Farrell), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4532540.1.jpg,8:45pm,,free,Revolution Cafe,Ongoing,Michael Parsons Trio,http://www.sfweekly.com/events/michael-parsons-trio-1943916/,"3248 22nd St. (at Bartlett), San Francisco CA"
,9:00pm,w/ DJ B33son & Kirin Rider,$3,Blake's on Telegraph,Ongoing,"""Electro Pop Rocks""",http://www.sfweekly.com/events/electro-pop-rocks-1276731/,"2367 Telegraph (at Durant), Berkeley CA"
http://vvoice.vo.llnwd.net/e15/4064547.1.jpg,9:00pm,"Funk, house, and hip-hop with resident DJ Big Bad Bruce.",$10,Harry Denton's Starlight Room,Ongoing,"""Indulgence""",http://www.sfweekly.com/events/indulgence-55920/,"450 Powell (at Sutter), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4417558.1.jpg,9:00pm,,free,Cat Club,Ongoing,Kor Karaoke,http://www.sfweekly.com/events/kor-karaoke-1592739/,"1190 Folsom (at Eighth St.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4137677.1.jpg,9:00pm,w/ Segue DJs & guests,$5,Skylark Lounge,Ongoing,"""Mixtape Wednesday""",http://www.sfweekly.com/events/mixtape-wednesday-678661/,"3089 16th St. (at Valencia), San Francisco CA"
,9:00pm,"Salsa, reggaet&oacute;n, and Latin hip-hop with resident DJ Erick Santero.",free,Luka's Taproom & Lounge,Ongoing,"""Noches de Vudu""",http://www.sfweekly.com/events/noches-de-vudu-56146/,"2221 Broadway (at West Grand), Oakland CA"
http://vvoice.vo.llnwd.net/e15/4417551.1.jpg,9:00pm,,free,Wish,Ongoing,"""Rebel&#146;s Rock""",http://www.sfweekly.com/events/rebeland-146-s-rock-773222/,"1539 Folsom (at 11th St.), San Francisco CA"
,9:00pm,"w/ DJ Isaac Owen Money, punk, indie, etc.",free,The Ruby Room,Ongoing,"""Retox""",http://www.sfweekly.com/events/retox-713604/,"132 14th St. (at Oak), Oakland CA"
,9:00pm,,free,Albatross Pub,Ongoing,Whiskey Brothers,http://www.sfweekly.com/events/whiskey-brothers-56103/,"1822 San Pablo (at Hearst), Berkeley CA"
,9:30pm,"w/ DJs Damon, Shatter, & guests","$10, 18+",Glas Kat,Ongoing,"""Bondage-A-Go-Go""",http://www.sfweekly.com/events/bondage-a-go-go-93984/,"520 Fourth St. (at Bryant), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4484546.1.jpg,,"w/ Wonway Posibul, The Whooligan",,Mojito,Ongoing,"""Wednesday Night Sessions""",http://www.sfweekly.com/events/wednesday-night-sessions-1868308/,"1337 Grant (at Vallejo), San Francisco CA"
,10:00pm,,,Vinyl Room,Ongoing,"""The &#146;80s Room""",http://www.sfweekly.com/events/the-and-146-80s-room-904345/,"221 Park (at Howard), Burlingame CA"
,10:00pm,w/ G.G. Tenaka,free,Beckett's Irish Pub,Ongoing,"""Beckett&#146;s Music Forum""",http://www.sfweekly.com/events/beckettand-146-s-music-forum-1314674/,"2271 Shattuck (at Bancroft), Berkeley CA"
,10:00pm,With DJ Richie Panic.,free,Beauty Bar,Ongoing,"""Boner Party""",http://www.sfweekly.com/events/boner-party-1421407/,"2299 Mission (at 19th St.), San Francisco CA"
,10:00pm,,,Dragon Bar,Ongoing,DJ Hebrew Hammer,http://www.sfweekly.com/events/dj-hebrew-hammer-1087450/,"473 Broadway (at Kearny), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4385695.1.jpg,10:00pm,&#146;60s-&#146;70s soul & Latin,free,Radio Bar,Ongoing,DJ Marcos & A-Rock,http://www.sfweekly.com/events/dj-marcos-and-a-rock-682871/,"435 13th St. (at Franklin), Oakland CA"
,10:00pm,,$3,Roccapulco,Ongoing,DJ WaltDigz,http://www.sfweekly.com/events/dj-waltdigz-1889524/,"3140 Mission (at Cesar Chavez), San Francisco CA"
,10:00pm,,free before 11 p.m,The Cellar,Ongoing,"""Escape""",http://www.sfweekly.com/events/escape-56213/,"685 Sutter (at Taylor), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4292529.1.jpg,10:00pm,w/ DJ Sergio Iglesias,free,Delirium Cocktails,Ongoing,"""It&#146;s Monkey Time""",http://www.sfweekly.com/events/itand-146-s-monkey-time-678706/,"3139 16th St. (at Albion), San Francisco CA"
,10:00pm,,,EZ5,Ongoing,Karaoke Wednesday,http://www.sfweekly.com/events/karaoke-wednesday-1709075/,"682 Commercial (at Kearny), San Francisco CA"
,10:00pm,w/ DJ WaltDigz,$5,Little Baobab,Ongoing,"""La Bodeguita del Medio""",http://www.sfweekly.com/events/la-bodeguita-del-medio-822809/,"3388 19th St. (at Mission), San Francisco CA"
,10:00pm,,,Club Oasis,Ongoing,"""Lion Rock""",http://www.sfweekly.com/events/lion-rock-1351511/,"135 12th St. (at Madison), Oakland CA"
http://vvoice.vo.llnwd.net/e15/4642047.1.jpg,10:00pm,"Golden-era hip-hop, funk, & original breaks.",free,John Colins,Ongoing,"""Old Folks Home""",http://www.sfweekly.com/events/old-folks-home-801140/,"138 Minna (at New Montgomery), San Francisco CA"
,10:00pm,,,Blackthorn Tavern,Ongoing,The Smokedaddies,http://www.sfweekly.com/events/the-smokedaddies-1517772/,"834 Irving (at Ninth Ave.), San Francisco CA"
,10:30pm,w/ DJ Hector & the Soul Professor,,Air Lounge,Ongoing,"""Recess""",http://www.sfweekly.com/events/recess-953266/,"492 Ninth St. (at Washington), Oakland CA"
http://vvoice.vo.llnwd.net/e15/2965791.1.jpg,10:00am,Regular meeting.,,City Hall,Ongoing,San Francisco Board of Supervisors Meeting,http://www.sfweekly.com/events/san-francisco-board-of-supervisors-meeting-9498/,"1 Dr. Carlton B. Goodlett (at Grove), San Francisco CA"
,,Topics change daily for these free tours led by SFMOMA docents.,,SFMOMA,Ongoing,Daily Tours: SFMOMA,http://www.sfweekly.com/events/daily-tours-35771/,"151 Third St. (at Mission), San Francisco CA"
,,"Team game of questions and answers, with prizes.",,The Bitter End,Ongoing,Trivia Quiz,http://www.sfweekly.com/events/trivia-quiz-791927/,"441 Clement (at Sixth Ave.), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4844867.45.jpg,,Go beyond the public exhibit spaces.,,California Academy of Sciences,Ongoing,Platinum Behind-the-Scenes Tour: California Academy of Sciences,http://www.sfweekly.com/events/platinum-behind-the-scenes-tour-1793216/,"55 Music Concourse (at Martin Luther King Jr., in Golden Gate Park), San Francisco CA"
,,Watch as the Academy's flightless friends are offered their breakfast and lunch.,,California Academy of Sciences,Ongoing,Penguin Feeding: California Academy of Sciences,http://www.sfweekly.com/events/penguin-feeding-1194664/,"55 Music Concourse (at Martin Luther King Jr., in Golden Gate Park), San Francisco CA"
,,Trained museum docents offer general introductions to the museum's collections as well as tours that highlight special exhibitions.,Free with museum admission,Asian Art Museum,Ongoing,Gallery Tours: Asian Art Museum,http://www.sfweekly.com/events/gallery-tours-21867/,"200 Larkin (at McAllister), San Francisco CA"
,,Scientists dive into the Academy's live coral tank and offer live explanations of its denizens.,,California Academy of Sciences,Ongoing,Coral Reef Dive: California Academy of Sciences,http://www.sfweekly.com/events/coral-reef-dive-1194662/,"55 Music Concourse (at Martin Luther King Jr., in Golden Gate Park), San Francisco CA"
,11:30am-4:30pm,"Float through the roof of the Academy's building, zoom through the atmosphere, and gain an astronaut's view of Earth in the Planetarium's inaugural digital feature, narrated by Sigourney Weaver.",,California Academy of Sciences,Ongoing,Fragile Planet: California Academy of Sciences,http://www.sfweekly.com/events/fragile-planet-1194668/,"55 Music Concourse (at Martin Luther King Jr., in Golden Gate Park), San Francisco CA"
,5:00pm,,free,Pier 23 Cafe,Ongoing,"""Ragtime Tuesday""",http://www.sfweekly.com/events/ragtime-tuesday-1122802/,"Pier 23 (at Embarcadero), San Francisco CA"
,6:00pm,African/funk/hip-hop dance lessons & party,"$8-$12, all ages",Eastside Arts Alliance,Ongoing,"""Hip-Hop B-Love""",http://www.sfweekly.com/events/hip-hop-b-love-1014837/,"2277 International (at 23rd Ave.), Oakland CA"
,6:15pm,Trivia night.,,Norton's Vault,Ongoing,Brainstormer Pub Quiz,http://www.sfweekly.com/events/brainstormer-pub-quiz-1991728/,"500 Sacramento(at Sansome), San Francisco CA"
,6:30pm,,,Broadway Grill,Ongoing,James Michael Day,http://www.sfweekly.com/events/james-michael-day-969327/,"1400 Broadway (at Hyde), Burlingame CA"
,6:30pm,Musical open mike.,free,Coffee to the People,Ongoing,Dogman Joe,http://www.sfweekly.com/events/dogman-joe-862670/,"1206 Masonic (at Haight), San Francisco CA"
,6:30pm,,$5,Top of the Mark,Ongoing,Ricardo Scales,http://www.sfweekly.com/events/ricardo-scales-55968/,"One Nob Hill, 999 California (at Mason), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4484543.1.jpg,7:00pm,,,Cafe Divine,Ongoing,Chris Amberger,http://www.sfweekly.com/events/chris-amberger-1438837/,"1600 Stockton (on Washington Square), San Francisco CA"
,7:00pm-10:00pm,,free,7 Mile House Bar & Grill,Ongoing,Chet Baker Project,http://www.sfweekly.com/events/chet-baker-project-1003425/,"2800 Bayshore (at Geneva), Brisbane CA"
,7:00pm,w/ DJ Kool Karlo,,The Ambassador,Ongoing,"""Damn Gina""",http://www.sfweekly.com/events/damn-gina-1520156/,"673 Geary (at Leavenworth), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4300249.1.jpg,7:00pm,,"free, all ages",Giordano Bros.,Ongoing,Andrew Freeman,http://www.sfweekly.com/events/andrew-freeman-943192/,"303 Columbus (at Broadway), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4346864.1.jpg,7:00pm,,,The Blue Macaw,Ongoing,"""Swing Goth""",http://www.sfweekly.com/events/swing-goth-1876634/,"2565 Mission (at 22nd St.), San Francisco CA"
,7:30pm,Trivia night.,,Long Bar and Bistro,Ongoing,Brainstormer Pub Quiz,http://www.sfweekly.com/events/brainstormer-pub-quiz-1991724/,"2298 Fillmore St. (at Clay), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4484551.1.jpg,7:30pm,,,The Dogpatch Saloon,Ongoing,Jazz Mojo,http://www.sfweekly.com/events/jazz-mojo-805848/,"2496 Third St. (at 22nd St.), San Francisco CA"
,7:30pm,open mike,free,Starry Plough,Ongoing,Joan Pez & Girl George,http://www.sfweekly.com/events/joan-pez-and-girl-george-848524/,"3101 Shattuck (at Prince), Berkeley CA"
,7:30pm,Pub quiz.,,The Chieftain,Ongoing,Trivia Night,http://www.sfweekly.com/events/trivia-night-791934/,"198 Fifth St. (at Howard), San Francisco CA"
,7:30pm,,,Les Joulins Jazz Bistro,Ongoing,Cecil Wells Quintet,http://www.sfweekly.com/events/cecil-wells-quintet-55989/,"44 Ellis (at Powell), San Francisco CA"
,8:00pm,,"free, all ages",Brainwash,Ongoing,Acoustic Open Mike,http://www.sfweekly.com/events/acoustic-open-mike-921285/,"1122 Folsom (at Langton), San Francisco CA"
http://vvoice.vo.llnwd.net/e15/4532541.1.jpg,8:00pm,,free,El Rio,Ongoing,All-Star Jam with Los Train Wreck,http://www.sfweekly.com/events/all-star-jam-with-los-train-wreck-56267/,"3158 Mission (at Precita), San Francisco CA"
,8:00pm,,,Rasselas Ethiopian Cuisine & Jazz Club,Ongoing,Bohemian Knuckleboogie,http://www.sfweekly.com/events/bohemian-knuckleboogie-1889493/,"1534 Fillmore (at O'Farrell), San Francisco CA"
