moreInfoLink,phone,title,address,venueName,description
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A201710&amp;max=10,704-333-9755,Unfiltered,345 N. College St.,The Light Factory,This exhibition features photographs by Steve Perille. Held in Middleton McMillan Gallery.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A84992&amp;max=10,704-972-2000,Out On The Town,130 N. Tryon St.,Belk Theater,New gay and lesbian social club sponsored by the BPAC.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A22938&amp;max=10,704-366-8613,Various Artists,248 S. Sharon Amity Rd.,Skillbeck Gallery,"A distinctive collection of contemporary American crafts. Features jewelry, ceramics, handblown glass, and a large selection of Judaica."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A79422&amp;max=10,,Overeaters Anonymous,,,"A fellowship of men and women who, through  shared experience, strength and hope, are  recovering from Compulsive Overeating."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232444&amp;max=10,704-334-3799,Works by Ann Conner,401 N. Tryon St.,Hodges Taylor Gallery,Featuring distinctive color woodcuts.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A56796&amp;max=10,,Palmetto State Systema: Russian Martial Arts Club,,,"Learn the Russian system of breathing, exercise  and self-defense. Classes meet in Fort Mill, 14+ time/mo., flexible schedule. Call Mark for details."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232438&amp;max=10,,Works by Christopher Stephens,3206 North Davidson St.,The Window On Noda,Christopher Stephens uses vibrant colors and high contrast to portray the sweeping landscapes of the Shenandoah Valley.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A20746&amp;max=10,704-236-4467,PGA: Party Goers Anonymous,,,"a social group for adults who love to have fun. E-mails are sent each week listing the best parties in the area. Events include nightclubs, wine tastings, sporting events, hiking, camping and other trips. More information? www.PartyGoersAnonymous-subscribe@yahoogroups.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A212098&amp;max=10,704-372-6261,World Alive,301 N. Tryon St.,Discovery Place,"Exhibit explores the Earths's biodiversity, through a range of habitats and live species. From rainforests to aquariums, viewers can broaden their education and experience related hands-on activities."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A195648&amp;max=10,,Pharmaceutical Medical Volunteer Association,,,"This volunteer organization enables pharmaceutical/medical representatives to network with their peers while giving back to the community through volunteering. Meetings once a month for both strategic planning and volunteer opportunities. For more information, visit www.pmva.org."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232153&amp;max=10,704-332-5535,,721 N. Tryon St.,McColl Center for Visual Art,"During McColl Center for Visual Art's Open Studio Saturday exhibiting artists John Osorio-Buck and Scott Townsend will lead a gallery talk about their current exhibition, Dis(Comfort)."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A85309&amp;max=10,704-375-9587,The Power of Women Success Club,,,"Got dreams?  Empower self, support others, jump start a lifelong dream or launch a new enterprise.  susanbrazzell7@yahoo.com."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A37264&amp;max=10,704-602-2419,Poz Charlotte,,,Metrolina AIDS Project offers a free and confidential support group for HIV positive gay men. Meets the 2nd and 4th Thursdays of each month at a discreet location from 5:30-7 p.m.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A113856&amp;max=10,704-372-6261,Charlotte Nature Museum,1658 Sterling Road,Charlotte Nature Museum,"Features live exhibits of mammals, birds, reptiles and amphibians native to North Carolina. Get close to wildlife by walking among butterflies in a Butterfly Pavilion, observing live animals in both Creative Cavern and Insect Alley and hang out in ""Our Big Backyard"" or explore the Paw Paw Nature Trail."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A57170&amp;max=10,,RunStrong Charlotte,,,"A running group for all ages and abilities. Meets in the North Charlotte/University area Thursdays at 6:30 p.m. and Saturdays at 8:30 a.m.; Uptown on Mondays at 5:30 p.m. Pace and distance varies. For more information, visit www.meetup.com/runstrong."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A109879&amp;max=10,704-568-1774,Charlotte Neighborhoods,3500 Shamrock Drive,Charlotte Museum of History,"Exhibit explores the history, architecture and culture of selected Charlotte neighborhoods."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A79136&amp;max=10,,S.A.A.,,,An anonymous 12-step support group for men  and women dealing with addictive sexual  behavior. Meeting times and locations vary.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A196471&amp;max=10,704-568-1774,"Charlotte Stories: Our Collections, Your Treasures",3500 Shamrock Drive,Charlotte Museum of History,"Highlights a variety of treasures from the Charlotte Museum of History collection, as well as borrowed items."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A21738&amp;max=10,,Siamese Cat Rescue!,,,"Please visit each Wednesday at www.siameserescue.org. We have saved over 4500 Siamese. We need volunteers, homes and you."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A212097&amp;max=10,704-375-0850,Charlotte Trolley Powerhouse Museum exhibit,1507 Camden Road,Charlotte Trolley Powerhouse Museum,Museum offers a glimpse into the significant role that trolleys played in the social and economic development of Charlotte.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A29855&amp;max=10,704-525-9691,Smart Eaters,,,"Support for those who want to lose weight without  dieting. Meets in the conference room,  Providence United Methodist Church, 2810  Providence Rd."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A113854&amp;max=10,704-568-1774,Charlotte's Pole to Pole Flag,3500 Shamrock Drive,Charlotte Museum of History,This exhibit traces a Charlotte city flag's journey to the North and South Poles.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A157862&amp;max=10,,Storytime,109 S. Old Statesville Rd,Huntersville Arts & Cultural Center,"Join storytellers from the Public Library to hear multi-cultural stories from around the world. All ages. Donations accepted. For more information, call 704-655-1253."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A199959&amp;max=10,704-337-2009,Chinese Court Robes: The Mint Museum Collection,2730 Randolph Rd.,Mint Museum Randolph,"In 1644, the Manchu-Qing nomads took control over China and imposed dress codes for their ruling imperial family to distinguish these individuals from the general citizenry. A hierarchy of color and decoration distinguished the rank of the wearers."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A229192&amp;max=10,,Contemporary British Studio Ceramics: The Grainer Collection,500 South Tryon St.,The Mint Museum Uptown,"The exhibition is comprised of functional and sculptural objects, from the 1980s through the present. It includes works by Lucie Rie, Julian Stair, Kate Malone and Grayson Perry."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A198092&amp;max=10,704-372-6261,Cool Stuff,301 N. Tryon St.,Discovery Place,"Exhibit explores science and physics through hands-on interaction and experimentation. The exhibit allows visitors to launch objects into the air, lie on a bed of nails, crush a garbage can, use a laser to listen to secret messages and more."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A27508&amp;max=10,704-333-1887,Cotton Fields to Sky Scrapers,200 E. 7th St.,Levine Museum of the New South,The interactive exhibit features Charlotte and its 13 surrounding counties as a case study to illustrate the profound changes in the South since the Civil War.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A23047&amp;max=10,,Support Group - Couples Communications,,,The Timmons & Thompson Psychotherapy Group is now registering participants for a therapeutic and psycho-educational group focused on Couples Communications. The purpose of the group is to enhance communication skill with couples in a safe environment. This group is specifically for couples committed to building a healthy relationship. The group meets at 3707 Latrobe Dr. Suite 470. Both evening and daytime groups are available.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A23575&amp;max=10,704-916-0140,Current Works,515 Fenton Pl.,ArtMakers Gallery and Studios,"Watercolors, oils and acrylics by Nancy Couick and Kelley Sanford."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A23046&amp;max=10,,Support Group - Depression,,,The Timmons & Thompson Psychotherapy Group is now registering participants for a nine week therapeutic and psycho-educational group focused on depression. The group meets at 3707 Latrobe Dr. Suite 470. Both evening and daytime groups are available.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A232144&amp;max=10,704-332-5535,Dis(Comfort),721 N. Tryon St.,McColl Center for Visual Art,"Featuring conceptual, interactive, electronic, hybrid media installations by John Osorio-Buck and Scott Townsend. Opening reception on Jan. 21, 6 p.m.-9 p.m."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A83082&amp;max=10,,SupportWorks,,,A nonprofit in Charlotte helping people find and form nonprofit support groups of all types in Mecklenburg County. Staff provide personal assistance Monday through Thursday mornings at 704-331-9500. All data at www.supportworks.org.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A231602&amp;max=10,704-365-3000,The Early Years,625 S. Sharon Amity Road,Jerald Melberg Gallery,"The exhibition features early paintings and pastels (dating between 1950-1970) by American landscape painter, Wolf Kahn."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A25007&amp;max=10,704-492-9787,Survivors of Sexual Abuse (SOSA),,,"Connect w/ others that have experienced  the same hurt. Contact Versonner McIntyre for more info. Two meeting times: The Hair Extension Studio, 136 36th St. versonnamcintyre@yahoo.com. Meets the last Monday of each month, 6:30 p.m."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A212099&amp;max=10,704-372-6261,Fantastic Frogs,301 N. Tryon St.,Discovery Place,Exhibit features a variety of live frogs from around the world and explains the survival techniques they use against predators in the wild.
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A158625&amp;max=10,,Sword Martial Art,8326-408 Pineville-Matthews Rd.,Eagle TaeKwonDo Academy,"Learn the ""way of the Samurang."" More skills than video games or movies. Learn this art in a safe, supportive atmosphere. For a free tour and trial lesson or more information, call 704-541-9400."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A230555&amp;max=10,704-344-0300,A Few of My Favorite Things,451 E. 36th St.,Green Rice Gallery,"Green Rice Gallery artists bring their favorite pieces together for this exhibition. Opening reception on Fri., Dec. 3, 7 p.m.-9 p.m."
http://charlottehappenings.creativeloafing.com/gbase/Events/Event?oid=oid%3A199964&amp;max=10,704-337-2009,The Golden Age of English Art,2730 Randolph Rd.,Mint Museum Randolph,"The 18th century witnessed the &#147;Golden Age of English Art&#148; in which artists explored the variety and abundance of the times. Portraiture ranked high, but no aspect of English life was exempt from the artist&#146;s eye, which recorded the triumphs and changes in society."
