phone,website,moreInfo,location,startDate,name,venue,description,image,endDate
,http://www.sandiego.org/eventurl/10818,http://www.sandiego.org/event/Visitors/10818,Mission Hills,05/09/2011,Mission Hills Alive!,,"<p>The Mission Hills Business Improvement District presents Mission Hills Alive! – a series of family-friendly neighborhood, all-day events happening on Saturday May 7, 2011.</p><p>The Mission Hills Garden Walk, “A Stroll Down Sunset Boulevard,” is from 10:00 am - 4:00 pm. The Mission Hills Artists Art Walk on the 1600 Block of West Lewis Street, is from 11:00 am - 5:00 pm, and participating local businesses will be offering food, drinks, special promotions, discounts, coupons and other offers throughout the day.</p><p>The theme for the 2011 Mission Hills Garden Walk is “A Stroll Down Sunset Boulevard.” Garden art and food will be available for purchase. Mission Hills Nursery at 1525 Fort Stockton Drive, will also host a wine reception from 3:00 - 4:30 pm. Adult tickets for the Garden Walk and wine reception are $25 in advance, $30 the day of the walk, and children under 12 are free. Tickets may be purchased online at <a href=""http://www.missionhillsgardenclub.org/"">www.missionhillsgardenclub.org</a> or at Mission Hills Nursery, Andersen’s Nursery, or Cedros Gardens.</p><p>Come see the unique designs of our local artists at the Mission Hills Artists Art Walk on the 1600 Block of West Lewis Street. Shop locally for original handcrafted art, paintings, unique gifts, jewelry, fashion accessories, glass art, silks, cards, home décor and more. You can also visit our website <a href=""http://www.missionhillsartists.com/"">www.missionhillsartists.com</a> for upcoming events.</p><p>Participating local businesses throughout the neighborhood will also be offering food, drinks, specials, discounts, and coupons. Event flyers listing special offers will be available at the Mission Hills Nursery, 1525 Fort Stockton Drive, at the Art Walk on the 1600 Block of West Lewis, and at participating businesses in Mission Hills.</p>",,05/07/2011
,http://www.sandiego.org/eventurl/10924,http://www.sandiego.org/event/Visitors/10924,,05/09/2011,Museum & Garden Tour,San Diego Chinese Historical Society and Museum,"Enjoy a docent-led tour of the San Diego Chinese Historical Museum’s permanent collection and featured exhibit! Museum tours are held the first Saturday of every month at 11:00am. Reservations are required. Please RSVP by 3:30pm on the Friday prior to the tour by calling the museum at 619-338-9888.  The tour is included with museum admission.<br />  <br />  The San Diego Chinese Historical Museum is located at 404 Third Avenue in downtown San Diego’s Historic Gaslamp Quarter. Please visit the museum’s website at www.sdchm.org for more information about current and upcoming exhibits and events.  <br />  <br />  For more information, please contact the museum at 619-338-9888 or at info@sdchm.org.",http://www.sandiego.org/images/display.php?id=6952,05/07/2011
,http://www.sandiego.org/eventurl/4647,http://www.sandiego.org/event/Visitors/4647,Balboa Park,05/09/2011,Palomar Observatory Tour,Reuben H. Fleet Science Center,"Spend an evening with one of the largest and most famous telescopes in the world! See the historic 200-inch Hale telescope, hear an astronomy guest speaker, visit the museum and gift shop, and then spend the rest of the evening stargazing under the night sky atop Palomar Mountain. Guests will have the opportunity to view the cosmos through multiple telescopes with the help of Palomar’s skilled docents. These enhanced tours are held on darker evenings allowing for greater visibility of various astronomical features.<br />  <br />  Including travel time, the tour is approximately 3:00 pm until midnight. Access to the observatory will be by bus only and is included in the price of the tour. No private vehicles are permitted. There are two pick-up locations: San Diego and Escondido. All activities are subject to weather and operational requirements. A portion of the fee for these tours supports Palomar Observatory’s new educational exhibits. Dinner is not included with the cost of your tour. <br />  <br />  Available 2011 Tour Dates:<br />  May 7<br />  June 11<br />  July 9<br />  <br />  NOTE: These tours are appropriate for ages 10 and up. Remember to dress warmly and wear comfortable shoes. The tour consists of standing and walking, including relatively rough terrain and tight staircases. If you require assistance during a Palomar tour, accommodations can be arranged. Please be sure to let us know when booking your reservation. Confirmations and directions to pickup locations are mailed in advance.<br />  <br />  Cancellation Policy: Requests for refunds must be made at least one week prior to the tour date and will be charged a 20% processing fee. If you cancel within one week, no refund will be issued. <br />  <br />  *Registration for Palomar tours begins on March 14 for members and March 21 for nonmembers. Please call 619-238-1233 ext. 806 for information and registration.",http://www.sandiego.org/images/display.php?id=2091,05/07/2011
,http://www.sandiego.org/eventurl/10796,http://www.sandiego.org/event/Visitors/10796,Balboa Park,05/09/2011,"Science Saturdays ""Magic for Muggles"" at the Reuben H. Fleet Science Center",Reuben H. Fleet Science Center,Every Saturday in May head to the Discovery Lab at the Reuben H. Fleet Science center and use science to conjure tricks and illusions to make the impossible possible! Recommended for ages 5-12.,http://www.sandiego.org/images/display.php?id=9625,05/07/2011
,http://www.sandiego.org/eventurl/10597,http://www.sandiego.org/event/Visitors/10597,Carlsbad,05/09/2011,SEA LIFE Mother’s Day Celebration,LEGOLAND California,"SEA LIFE Carlsbad Aquarium celebrates mothers on Saturday, May 7 with a special Mother’s Day crafting activity from 10 am to 5 pm. The special Mother’s Day crafting event is included in the price of SEA LIFE admission. <br />  <br />  The mission of SEA LIFE is to immerse guests in an interactive, educational and fun aquarium experience while increasing awareness of the importance of safeguarding the sea and its inhabitants. Packed with interactive play zones, fun activities and unforgettable sights, guests are sure to experience amazing discoveries at SEA LIFE Aquarium.",http://www.sandiego.org/images/display.php?id=9457,05/07/2011
,http://www.sandiego.org/eventurl/10908,http://www.sandiego.org/event/Visitors/10908,Downtown,05/09/2011,The Best of San Diego,"SmartFoot, Inc.","Looking for fun in San Diego?<br />  <br />  The perfect day for anyone who wants to see the best of San Diego in a day. This adventure will take you all around America’s finest city; from Balboa Park to the San Diego harbor, and from the beautiful and quaint Coronado island to the historic Old Town. This is a special day to visit Balboa Park and enjoy the sweetness of Chocolate in the Botanical Gardens. SmartFoot has chosen the places and things you won’t want to miss and put them together for a fun, stress-free day.  <br />  <br />  SmartFoot has done all the planning for you.<br />  <br />  Browse through full-day and half-day plans. Each plan includes an itinerary, maps, coupons, and any other info needed for your trip.<br />  <br />  Why waste your valuable time researching fun things to do in San Diego when SmartFoot has San Diego's best trips at your fingertips.",,05/07/2011
,http://www.sandiego.org/eventurl/10582,http://www.sandiego.org/event/Visitors/10582,,05/09/2011,The Dinner Detective Interactive Murder Mystery Dinner -- Mother's Day Show,The Dinner Detective,"It is a four-course sit-down dinner in which each guest is allowed to choose their own entree. In between each course of the meal, we have another part of the show. The show is an interactive and improvised comedic murder mystery set in the present day. None of our performers are dressed in costume, but instead are dressed just like everyone else; therefore you do not know who is a part of the show and who isn't.<br />   <br />  The show takes place throughout the entire room, and performers may actually be seated at your table, so part of the fun from the beginning is trying to figure out who's involved in the crime and who's not. Throughout the night, murders and mayhem will occur, hidden clues will come forth and our Detectives will help everyone try to solve the crime. In the end, we have a prize package for the Top Sleuth who comes closest to solving the crime.<br />  <br />  Contact the Box Office today to book your reservation @ www.TheDinnerDetective.com or 888-619-0858.",http://www.sandiego.org/images/display.php?id=7888,05/07/2011
,,http://www.sandiego.org/event/Visitors/10660,,05/09/2011,FLUXX*ADELIC with DJ Cobra,FLUXX,"FLUXX*ADELIC will blow your mind! Get to the dance floor and enjoy the sounds of DJ Cobra! If you are interested in bottle service, please call 619-232-8100.",,05/06/2011
,http://www.sandiego.org/eventurl/10657,http://www.sandiego.org/event/Visitors/10657,,05/09/2011,Leo Dan y King Clave: Solo Para Ti,Balboa Theatre,"<p>Two legendary Argentinean entertainers perform together on stage at the historic Balboa Theatre.</p><p>The career of singer and songwriter King Clave (Jorge Fidelino Ayala) began when he was a teenager in Argentinia and by 1974 he had decided to be his own record producer and record his first international CD with the hit Los Hombres no Deben Llorar, followed by Mi Corazon Lloro (My Heart Cried), Usted me Dejo Llorando (You Left Me Crying), Nunca mas Podre Olvidarte (I'll Never Forget You), Por Culpa de tu Amor (Because of Your Love), among others.</p><p>In 1975 King Clave debuted Raul Velasco's Siempre en Domingo (Always on Sunday) and continues to perform shows across the world.  Composer and singer Leo Dan (Leopoldo Dante Tevez) has recorded more than 20 albums during his long career between Argentinia and Mexico.</p><p>His appreciation for Mexican music led him to record with mariachis and the reception this music received from the Mexican public helped boost his international fame.  Some of the greatest hits from Leo Dan include Como te Extrano, Mi Amor, Mari es Mi Amor, Celia, Pideme la Luna and Toquen Mariachis, Cante, to name a few. He currently lives in the United States.</p><p>Run Time: tba  </p><p>Children: For your comfort &amp; the enjoyment of others, please use discretion when bringing children to any live performance. All ages must have own ticket in same seating section as adult.  </p><p>Location: Balboa Theatre-868 Fourth Ave @ E St.</p>",http://www.sandiego.org/images/display.php?id=9506,05/06/2011
,http://www.sandiego.org/eventurl/10912,http://www.sandiego.org/event/Visitors/10912,National City,05/09/2011,Taste of National City,National City Chamber of Commerce,"<p>The Taste of National City is back, marking its 20th year in National City.</p><p>At the “Taste,” local restaurants offer an array of multicultural food set to the tune of live bands including Afro Mestizo, Marcello and the Jalapeno Express, and Mariachi Garibaldi. Entertainment will include art exhibits, attractiveraffle prizes, free open houses held at Brick Row and the Kimball House Museum by the National City Historical Society. Artists Ofelia Alvarado, Manuel Cavada, and the up-and-coming Jonathan Santos Galendez will display their art and photography exhibits reflecting the culture of the South Bay and Latin America.</p><p>Participating restaurants include: 2009 Best of National City Award Winner, Birrias Chivos and Cheves, as well as Buster’s Beach House, El Juan Café, El Pollo Loco, Ethnic Deli Café, Jamba Juice, the Living Room Café, Manila Sunset, Pat &amp; Oscar’s, Peter Piper’s Pizza, Rodeo’s Taquiza, San Diego Pretzel Company, Sizzler Restaurant, Zappy’s Pizza, Stone Oven, Tittas II, Olivewood Gardens &amp; Learning Center, Rodeo’s Taquizas, the Barbecue Pit, and Barrio Logan Winery. More to come.</p>",http://www.sandiego.org/images/display.php?id=9698,05/06/2011
